track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Dierks Bentley talking about Say You Do,https://open.spotify.com/track/2Ie7gOpQPbsoy8GGCQVAY8,SongCraft - Dierks Bentley talking about Say You Do,https://open.spotify.com/album/1Ol2jvnT1YhkePcW3rCF6m,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of,2014-11-03,21500,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Downtown,https://open.spotify.com/track/4kY7rYtE4OQkJNq22OIYRI,Golden,https://open.spotify.com/album/254bcFt3AV1O2B121GFD9S,Lady A,https://open.spotify.com/artist/32WkQRZEVKSzVAAYqukAEA,2014-11-03,195866,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Downtown (feat. Natalie Hemby),https://open.spotify.com/track/6l6fsYZc1NHmp9p6tT2E3I,Original Songwriter Demos,https://open.spotify.com/album/4pntx2ihrs8TnmGP1QmDSA,"Shane McAnally, Natalie Hemby","https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C, https://open.spotify.com/artist/32opPqLCT3sF24Aso7wTXw",2014-11-03,220714,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Downtown - Spotify Interview Part 1,https://open.spotify.com/track/2EWa6w8Adtze0Td0GQdlOP,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,73250,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Downtown - Spotify Interview Part 2,https://open.spotify.com/track/229cRDLmvKAxMqxIcwGCZa,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,82668,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Downtown Extra - Spotify Interview,https://open.spotify.com/track/0R7fnfE8J2ez4jaNSBuKxf,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,97174,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Intro - Spotify Interview,https://open.spotify.com/track/3kwCOFO7IaodOvPOpD08PM,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,25684,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Keith Urban talking about Come Back To Me,https://open.spotify.com/track/62nx2hSi0NwCcMQacgpzRP,SongCraft - Keith Urban talking about Come Back To Me,https://open.spotify.com/album/25rXtC6q2k8wNzHEXW2hWc,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of,2014-11-03,32727,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Mama's Broken Heart,https://open.spotify.com/track/4R2H43dQWFHe8WGcGsDN8H,Mama's Broken Heart,https://open.spotify.com/album/2Moxdirkj2BTTo3AnfbvEh,Kacey Musgraves,https://open.spotify.com/artist/70kkdajctXSbqSMJbQO424,2014-11-03,186600,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Mama's Broken Heart,https://open.spotify.com/track/0v1xRYqHE5N5bBi4db5RNR,Four The Record (Deluxe Edition),https://open.spotify.com/album/119X9tkbPTqambSALCUNdW,Miranda Lambert,https://open.spotify.com/artist/66lH4jAE7pqPlOlzUKbwA0,2014-11-03,177773,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Mama's Broken Heart - Spotify Interview Part 1,https://open.spotify.com/track/67sszF0zds3wFLSlky2xfy,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,123114,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Mama's Broken Heart - Spotify Interview Part 2,https://open.spotify.com/track/2UXGFr2qPxFLmEQzp8dDGb,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,106083,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Mama's Broken Heart - Spotify Interview Part 3,https://open.spotify.com/track/5kCBVoAvEJzyvgB6vUrpYr,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,86291,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Miranda Lambert talking about Smokin and Drinkin,https://open.spotify.com/track/2u0mVptKkiQvaYcVH8lZtz,SongCraft - Miranda Lambert talking about Smokin and Drinkin,https://open.spotify.com/album/4fSItuwO36XVv8m7I2OLY8,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of,2014-11-03,14772,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Santa Monica,https://open.spotify.com/track/7ceD2a18z92iMyPb5DTLHt,Original Songwriter Demos,https://open.spotify.com/album/4pntx2ihrs8TnmGP1QmDSA,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,236146,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Santa Monica - Spotify Interview Part 1,https://open.spotify.com/track/12I1CzlKKj1z1K99od8YdQ,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,111184,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Santa Monica - Spotify Interview Part 2,https://open.spotify.com/track/2B5OcCQzUPPjt4WS6v4xh0,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,79117,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Say You Do,https://open.spotify.com/track/2sE61ZmvYH8wiOx5jygkHH,RISER,https://open.spotify.com/album/5FoxaIGIRuXsbhZhwdfknU,Dierks Bentley,https://open.spotify.com/artist/7x8nK0m0cP2ksQf0mjWdPS,2014-11-03,219360,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Say You Do (feat. Matthew Ramsey),https://open.spotify.com/track/7hFrXzKRJkRNXa6575wCJZ,Original Songwriter Demos,https://open.spotify.com/album/4pntx2ihrs8TnmGP1QmDSA,"Shane McAnally, Matthew Ramsey","https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C, https://open.spotify.com/artist/75Cucz3gHpGaJbD9yia27H",2014-11-03,207438,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Say You Do - Spotify Interview Part 1,https://open.spotify.com/track/4GmQQ03kaNNf54El6E9JhB,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,90250,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Say You Do - Spotify Interview Part 2,https://open.spotify.com/track/3WqwBfpReQQPGpIcr6mdKN,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,119500,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Say You Do Extra - Spotify Interview,https://open.spotify.com/track/7dXXOjvp1Rsm4lvgbHpfbw,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,59288,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Shane McAnally - SongCraft Intro,https://open.spotify.com/track/0ER55ltgeHaX0mMpWkrN7w,Shane McAnally - SongCraft Intro,https://open.spotify.com/album/2hFFKccJXQW7YhLuV6Gt7o,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of,2014-11-06,8411,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
"Shane McAnally says ""thanks for listening""",https://open.spotify.com/track/6HpQLq7QH69PAsVmnuV4mK,"SongCraft - Shane McAnally says ""thanks for listening""",https://open.spotify.com/album/5YwfrhAqlYHy6Y2iMN73yt,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of,2014-11-03,52818,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Smokin' and Drinkin' (feat. Little Big Town),https://open.spotify.com/track/13keyz9ikBe6ZpRasw7l4X,Platinum,https://open.spotify.com/album/4ZnIw6llQFlXcFgjMNtrTw,"Miranda Lambert, Little Big Town","https://open.spotify.com/artist/66lH4jAE7pqPlOlzUKbwA0, https://open.spotify.com/artist/3CygdxquGHurS7f9LjNLkv",2014-11-03,330693,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Smokin' and Drinkin' (feat. Natalie Hemby),https://open.spotify.com/track/2bFcHKnxNL5nojlysWlcvl,Original Songwriter Demos,https://open.spotify.com/album/4pntx2ihrs8TnmGP1QmDSA,"Shane McAnally, Natalie Hemby","https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C, https://open.spotify.com/artist/32opPqLCT3sF24Aso7wTXw",2014-11-03,246075,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Smokin' and Drinkin' - spotify Interview Part 1,https://open.spotify.com/track/4JTF73N2TsCan3sZw0pCjb,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,106500,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Smokin' and Drinkin' - spotify Interview Part 2,https://open.spotify.com/track/2hQGWe0aXrpG95wLByzFyh,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,81095,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Somewhere With You,https://open.spotify.com/track/3pkzJjJXfdDjhpXx639MIH,Hemingway's Whiskey,https://open.spotify.com/album/0EJVUQGqNRxYBBCS0OLqY7,Kenny Chesney,https://open.spotify.com/artist/3grHWM9bx2E9vwJCdlRv9O,2014-11-03,243520,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Somewhere With You,https://open.spotify.com/track/5qDzMkr3H14W0j6XAT5Mjl,Original Songwriter Demos,https://open.spotify.com/album/4pntx2ihrs8TnmGP1QmDSA,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,193253,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Somewhere With You - Spotify Interview Part 1,https://open.spotify.com/track/1tQqrOaYtgh5XjEc8YVSGb,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,110458,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Somewhere With You - Spotify Interview Part 2,https://open.spotify.com/track/2se7v1HegCijt4ZaNpLNmc,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,70000,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Song Holds - Spotify Interview,https://open.spotify.com/track/3NHuVszYy6xgSpF4DSqzh2,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,72513,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Songwriting - Spotify Interview,https://open.spotify.com/track/5sjAPgIYamjdM3SaNUFBqY,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,119277,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Uncut Songs - Spotify Interview,https://open.spotify.com/track/2UeWJE1Wg3nMXQvXAGmQbr,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,89000,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Writing Retreats - Spotify Interview Part 1,https://open.spotify.com/track/31oBPpbCuJ8jjCzSHAXu50,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,102000,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Writing Retreats - Spotify Interview Part 2,https://open.spotify.com/track/7gLu3yrG6xyoLuqrhRBdsm,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,141239,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
Writing Room - Spotify Interview,https://open.spotify.com/track/3X2fnzPo1vlnPV4ZqS2s0Z,Original Songwriter Demos: Spotify Interview,https://open.spotify.com/album/052Ususf37VCmcxtw59WG4,Shane McAnally,https://open.spotify.com/artist/0DxKYZItTwmdZYicUhm05C,2014-11-03,65472,2021-12-21,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",SongCraft
