track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
10 White Toes,https://open.spotify.com/track/0g6uvmCUk0GOWfB8Uo0blt,10 White Toes,https://open.spotify.com/album/393uGrwWrg1PqP8UAscMH1,Tay Money,https://open.spotify.com/artist/6R6EfP43F8ZuMcilsE4zs7,2024-06-28,95966,2021-12-28,The hip-hop playlist that's a whole mood. Art By Laci Jordan; Cover: Sexyy Red & GloRilla,Feelin' Myself
11:11,https://open.spotify.com/track/5mVcYCCKAKkOW1Yjjgo1zh,11:11,https://open.spotify.com/album/7goPUFOOsxCg5WNxUpsILS,Lil Kayla,https://open.spotify.com/artist/0L5BtJ0tpOgMcQO94P26Tp,2023-04-21,93455,2021-12-28,The hip-hop playlist that's a whole mood. Art By Laci Jordan; Cover: Sexyy Red & GloRilla,Feelin' Myself
2016 (feat. Cleotrapa),https://open.spotify.com/track/5aAn07UCzajGygnKbVLYtZ,DRY CRY,https://open.spotify.com/album/5pwj3YHIe3Yr008miPS5O6,"SadBoi, Cleotrapa","https://open.spotify.com/artist/7kpAW7boBJFRFCMydZpjUd, https://open.spotify.com/artist/7sgo4MkWeGVIuR6D4cO8oc",2024-12-06,200655,2021-12-28,The hip-hop playlist that's a whole mood. Art By Laci Jordan; Cover: Sexyy Red & GloRilla,Feelin' Myself
30 For 30 (with Kendrick Lamar),https://open.spotify.com/track/3aSWXU6owkZeVhh94XxEWO,SOS Deluxe: LANA,https://open.spotify.com/album/3VQkNrG74QPY4rHBPoyZYZ,"SZA, Kendrick Lamar","https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP, https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg",2024-12-20,278277,2021-12-28,The hip-hop playlist that's a whole mood. Art By Laci Jordan; Cover: Sexyy Red & GloRilla,Feelin' Myself
50/50,https://open.spotify.com/track/1DwW4mn2dVLJxGJzdvAcls,50/50,https://open.spotify.com/album/1Fv4D4aMB6GPfOTDe4Gh0F,Yung Miami,https://open.spotify.com/artist/5lbW0rNhFyCiSlClBMYbki,2024-02-09,100745,2021-12-28,The hip-hop playlist that's a whole mood. Art By Laci Jordan; Cover: Sexyy Red & GloRilla,Feelin' Myself
6000 Degrees (AH HA),https://open.spotify.com/track/5no1uAP51SFQzZqITUxsfG,6000 Degrees (AH HA),https://open.spotify.com/album/4xX7TRWNeiqsCfCgGB5SkH,$hyfromdatre,https://open.spotify.com/artist/3f0iI02WmX2ozlN86BhnmC,2022-12-09,102872,2021-12-28,The hip-hop playlist that's a whole mood. Art By Laci Jordan; Cover: Sexyy Red & GloRilla,Feelin' Myself
8 Year Run,https://open.spotify.com/track/3E4xQP5sFwanJROhnqkEJF,8 Year Run,https://open.spotify.com/album/1Mo5tYLmHQz2Lo9QiDatea,Renni Rucci,https://open.spotify.com/artist/5RnUS48fC3nHEjbKeb8TPz,2022-06-24,130750,2021-12-28,The hip-hop playlist that's a whole mood. Art By Laci Jordan; Cover: Sexyy Red & GloRilla,Feelin' Myself
90's Baby,https://open.spotify.com/track/44qD9IskeQr9Qnm6wlIM60,City Cinderella,https://open.spotify.com/album/66HrXUpGRlJdwXIw7B9SQI,JT,https://open.spotify.com/artist/39af15p0feaAOdL9DTRj3m,2024-07-19,127228,2021-12-28,The hip-hop playlist that's a whole mood. Art By Laci Jordan; Cover: Sexyy Red & GloRilla,Feelin' Myself
A Letter To You,https://open.spotify.com/track/0W512ZGCgkNqHW7ETE2YV7,My Time (Gangsta Grillz: Special Edition),https://open.spotify.com/album/7fN9TVZE3JJFV7QqyVisnh,"Lakeyah, DJ Drama","https://open.spotify.com/artist/77gMBvQ2frbQAPyCeoYGm7, https://open.spotify.com/artist/5oNgAs7j5XcBMzWv3HAnHG",2021-09-24,163416,2021-12-28,The hip-hop playlist that's a whole mood. Art By Laci Jordan; Cover: Sexyy Red & GloRilla,Feelin' Myself
A$$ On Me,https://open.spotify.com/track/6h8P57IKI88ZVYHrMxZlxf,A$$ On Me,https://open.spotify.com/album/5gfcTFeXGMsGC4WhU08f8V,LightSkinKeisha,https://open.spotify.com/artist/6LIcR4928YAJqYcYD1P2mM,2023-05-12,139633,2021-12-28,The hip-hop playlist that's a whole mood. Art By Laci Jordan; Cover: Sexyy Red & GloRilla,Feelin' Myself
