track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
11th Hour,https://open.spotify.com/track/63E8fk3JnHd5kEpL29tA8w,11th Hour,https://open.spotify.com/album/0hZoP4o7c995gK0cEIssHK,Hailey Knox,https://open.spotify.com/artist/6PgkNi6EyAfgiKtFwAwvbH,2024-03-22,165026,2022-07-31,Get in the zone with this fresh mix of chill music to study to. ,Pop Focus | Pop Music for Studying
15%,https://open.spotify.com/track/0Ocv0K4bzPBnG5CxvXAA8m,15%,https://open.spotify.com/album/6UQlMFX1JWcBNBJvEZxYnL,Victoria Canal,https://open.spotify.com/artist/2nE9x2JhbyjBVCaSnUGX3G,2024-10-11,208480,2022-07-31,Get in the zone with this fresh mix of chill music to study to. ,Pop Focus | Pop Music for Studying
2%,https://open.spotify.com/track/4fV8zuE5GmRCjzl8b3JUgg,see you later,https://open.spotify.com/album/2nf6Ptrirj20PgJaGqZhcE,Jenna Raine,https://open.spotify.com/artist/3aHe9rMa5HFTjXHw8tEz0A,2023-08-15,207740,2022-07-31,Get in the zone with this fresh mix of chill music to study to. ,Pop Focus | Pop Music for Studying
21,https://open.spotify.com/track/5nHRuoijGPvrgUtFmOGxRl,21,https://open.spotify.com/album/3qGEtrVl6JgkZTlKh9tlPX,Jenna Raine,https://open.spotify.com/artist/3aHe9rMa5HFTjXHw8tEz0A,2025-02-21,179423,2022-07-31,Get in the zone with this fresh mix of chill music to study to. ,Pop Focus | Pop Music for Studying
21st Century Cool Girl,https://open.spotify.com/track/5dUOWlWWYdAgqeXwTgbaKt,21st Century Cool Girl,https://open.spotify.com/album/7ktbGLp7ZUIsBMo97MHXVO,Chloe Qisha,https://open.spotify.com/artist/1WNmfSqydnt1FDJKg3l6lw,2025-01-24,197655,2022-07-31,Get in the zone with this fresh mix of chill music to study to. ,Pop Focus | Pop Music for Studying
28 (with Dean Lewis),https://open.spotify.com/track/3fajzhEHSdlSmY31dORz9M,28 (with Dean Lewis),https://open.spotify.com/album/04iQ8HwkumvYXot2TG3F0K,"Ruth B., Dean Lewis","https://open.spotify.com/artist/2WzaAvm2bBCf4pEhyuDgCY, https://open.spotify.com/artist/3QSQFmccmX81fWCUSPTS7y",2024-01-19,208293,2022-07-31,Get in the zone with this fresh mix of chill music to study to. ,Pop Focus | Pop Music for Studying
3 Boys,https://open.spotify.com/track/31Wlc9ZnraX3JxrvMg9e8H,3 Boys,https://open.spotify.com/album/1Iw32lOJC5lfInKyA7Zzt1,Omar Apollo,https://open.spotify.com/artist/5FxD8fkQZ6KcsSYupDVoSO,2023-08-15,209188,2022-07-31,Get in the zone with this fresh mix of chill music to study to. ,Pop Focus | Pop Music for Studying
42,https://open.spotify.com/track/5nYaUKKyENQ7EmiXxRTq4b,42,https://open.spotify.com/album/0b8ic9Uuk1hhhRTihimPYc,Olivia Marsh,https://open.spotify.com/artist/18F9xpCQ8GFkKP12gonZnq,2024-10-18,152786,2022-07-31,Get in the zone with this fresh mix of chill music to study to. ,Pop Focus | Pop Music for Studying
608,https://open.spotify.com/track/2YTsqpMJvfwPxDP7RuXjD2,Wisconsin,https://open.spotify.com/album/31RR4pZy65rFv65pX37zyG,Carlie Hanson,https://open.spotify.com/artist/3mPc8WGusz2XF3Tvs3AKCR,2023-08-28,204760,2022-07-31,Get in the zone with this fresh mix of chill music to study to. ,Pop Focus | Pop Music for Studying
7 Minutes In Heaven,https://open.spotify.com/track/1BiZ9r6J68KPZiwO9aYHfj,7 Minutes In Heaven,https://open.spotify.com/album/5OBjaJBkBiB2lte0yM6BUa,Kita Alexander,https://open.spotify.com/artist/3CGuwWgoCYSO5Z72H5G2Ec,2023-08-15,216572,2022-07-31,Get in the zone with this fresh mix of chill music to study to. ,Pop Focus | Pop Music for Studying
99 and counting,https://open.spotify.com/track/1njBCJqiWrgMr8p6iFplVN,99 and counting,https://open.spotify.com/album/18CxNkOBD4IfYtoEZ6kPZE,Kayla Grace,https://open.spotify.com/artist/12dfSc1rVtEea2qMe38v3T,2024-10-09,152546,2022-07-31,Get in the zone with this fresh mix of chill music to study to. ,Pop Focus | Pop Music for Studying
:),https://open.spotify.com/track/36YY9Yeq3XastTeC1e0VmN,:),https://open.spotify.com/album/6UHK8Ur2u73SSq62gwsmFo,The Japanese House,https://open.spotify.com/artist/3IunaFjvNKj98JW89JYv9u,2024-07-26,180568,2022-07-31,Get in the zone with this fresh mix of chill music to study to. ,Pop Focus | Pop Music for Studying
a leith ross song,https://open.spotify.com/track/1TUlVxsllap9YEh7KMGUTi,a leith ross song,https://open.spotify.com/album/3HbZ4Auys97D5iSTsjYJP4,Kayla Grace,https://open.spotify.com/artist/12dfSc1rVtEea2qMe38v3T,2025-02-28,147133,2022-07-31,Get in the zone with this fresh mix of chill music to study to. ,Pop Focus | Pop Music for Studying
About You,https://open.spotify.com/track/1fDFHXcykq4iw8Gg7s5hG9,Being Funny In A Foreign Language,https://open.spotify.com/album/6dVCpQ7oGJD1oYs2fv1t5M,The 1975,https://open.spotify.com/artist/3mIj9lX2MWuHmhNCA7LSCW,2023-08-28,326490,2022-07-31,Get in the zone with this fresh mix of chill music to study to. ,Pop Focus | Pop Music for Studying
