track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
In The Party,https://open.spotify.com/track/52BJrldggFQyTiW8XrILhO,"Ho, why is you here ?",https://open.spotify.com/album/49FIsErcdC5rfTFhRpPZ7P,Flo Milli,https://open.spotify.com/artist/08PvCOlef4xdOr20jFSTPd,2022-03-08,137361,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Lady Deity,https://open.spotify.com/track/2qxk5IUkxWXPWX8qOJCgFE,Lady Deity,https://open.spotify.com/album/2C852pAhGvYSYc5u7aIl3v,SIESKI,https://open.spotify.com/artist/2gMTrqdCY8fLSyNrRNdZme,2022-03-08,206808,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Lady Jesus,https://open.spotify.com/track/4HkJ9MoO7sQHQ6hCxJN01w,Lady Jesus,https://open.spotify.com/album/3INiPPjvwK4RGIV4Qed2Qu,UPSAHL,https://open.spotify.com/artist/1294QqYm1VuxxjRiL9M0h9,2022-03-08,135360,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Letter To Ur Ex,https://open.spotify.com/track/2GoXtcbzgBUrvYv6ac7zA9,Letter To Ur Ex,https://open.spotify.com/album/45n9habqvk6ZLFxpGj2sjf,Mahalia,https://open.spotify.com/artist/16rCzZOMQX7P8Kmn5YKexI,2022-03-08,134626,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Matriarch,https://open.spotify.com/track/72CGSnUNfCcFPIgyirk0Rk,Matriarch,https://open.spotify.com/album/0mIUwyEk9N4eJhobUHf7NF,Mary Jennings,https://open.spotify.com/artist/3tqIdxHWQOWswsNAYVCgBd,2022-03-08,213583,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Melon Cake,https://open.spotify.com/track/6YiFO4Z74jjyJXWfqLH0Gy,Dancing With The Devil…The Art of Starting Over,https://open.spotify.com/album/7LEb5SYZrXiB8NDj2oYvOd,Demi Lovato,https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp,2022-03-08,212317,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Mirror,https://open.spotify.com/track/4NjTrZ2IQeWnIbzyY2SOfz,Mirror,https://open.spotify.com/album/70xpiL7Pl2AlH9J64acWpD,Sigrid,https://open.spotify.com/artist/4TrraAsitQKl821DQY42cZ,2022-03-08,156167,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Nappy,https://open.spotify.com/track/7ufmJswFQ2S9OzMVIz86df,Nappy,https://open.spotify.com/album/7j5e6CAm468ruvzKJW3rOo,Arewa,https://open.spotify.com/artist/5eNwMClFhgkfRy14EDIQNV,2022-03-08,156240,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Outer Love,https://open.spotify.com/track/1wVMKkf2TbM7MtdnrlyB5k,March Nineteen,https://open.spotify.com/album/2YYu2I0cb2YfOUq4C65Q7F,Tonina,https://open.spotify.com/artist/5CNjEQS5vkm6B9BGEDqJ7b,2022-03-08,192170,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Queen Bee,https://open.spotify.com/track/0FsPv3k1PrnSbnvzpc0zN9,Queen Bee,https://open.spotify.com/album/2t3afI2nt4IMBygzdeRK3b,Plxnet 419,https://open.spotify.com/artist/1hYkWuhlkDrQEmnCZZKc9v,2022-03-08,176470,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Self,https://open.spotify.com/track/0nKiPnnqn6bfn8sPOZJGs8,Room 25,https://open.spotify.com/album/3mpA4v2tvEM5aAYtNGnbzD,Noname,https://open.spotify.com/artist/1EpyA68dKpjf7jXmQL88Hy,2022-03-08,94932,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Self,https://open.spotify.com/track/2kiCjjIJznzvPuSTtPPP4O,Room 25,https://open.spotify.com/album/0OWKJhRqMHKWKISAKCKgAw,Noname,https://open.spotify.com/artist/1EpyA68dKpjf7jXmQL88Hy,2022-03-08,94932,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Self,https://open.spotify.com/track/5rNqaOOSNGrYtMo4sLDXU6,Room 25,https://open.spotify.com/album/5GV2nBx7O67vu9NYHbMfXl,Noname,https://open.spotify.com/artist/1EpyA68dKpjf7jXmQL88Hy,2022-03-08,94932,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
she's all i wanna be,https://open.spotify.com/track/0IuVhCflrQPMGRrOyoY5RW,she's all i wanna be,https://open.spotify.com/album/51oWPUjnGhecw62V8LDXK8,Tate McRae,https://open.spotify.com/artist/45dkTj5sMRSjrmBSBeiHym,2022-03-08,206772,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Single & Happy (feat. Wale & Eric Bellinger),https://open.spotify.com/track/6n9G36q0JwCS12oQRXCeMi,Single & Happy,https://open.spotify.com/album/3Rhqmw9GAShFfVEVP8R0EF,"Kash Doll, Wale, Eric Bellinger","https://open.spotify.com/artist/3u579Gdap91lMptBSdXTpf, https://open.spotify.com/artist/67nwj3Y5sZQLl72VNUHEYE, https://open.spotify.com/artist/7ibAWtDtmEfaVhc1FJ3Vl9",2022-03-08,190224,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Slowly,https://open.spotify.com/track/1TFciqEaPcxcYkXF7SdsZF,It's Different Now,https://open.spotify.com/album/1e41DPRgxbxSqFpPzAAtX3,Joy Bogat,https://open.spotify.com/artist/4W9ZAgvkctnqPK6BftsaQg,2022-03-08,252281,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Softly,https://open.spotify.com/track/2drDZnirL0TSVp8pOA756W,Three Dimensions Deep,https://open.spotify.com/album/1S8KMYJE7raT6e6hfPRLUU,Amber Mark,https://open.spotify.com/artist/0tbeZu9lv8YEKSQ9tZSslu,2022-03-08,173968,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Solace,https://open.spotify.com/track/1Lqr5ceE4xCEPNeCBZsM4k,Solace,https://open.spotify.com/album/140rqbHfBtHsJ4Q2bF659x,Bobbie,https://open.spotify.com/artist/18DSBebqUjUt7uGMv4bXH3,2022-03-08,325339,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Someone Else,https://open.spotify.com/track/4hR3hQKELrARHNZJ51D14s,Someone Else,https://open.spotify.com/album/43PrBCExe9DKwdI9TJKAtc,"Rezz, Grabbitz","https://open.spotify.com/artist/4aKdmOXdUKX07HVd3sGgzw, https://open.spotify.com/artist/4fv1OFJywZ7DHCz3mVQQ45",2022-03-08,198947,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Soy Mala,https://open.spotify.com/track/0yoFawtiI0XMcdUhC7BAWY,Mírame,https://open.spotify.com/album/1dUbDrjUhBElDHgqvIWr5P,Isairis,https://open.spotify.com/artist/6RAwiNV9YCQwgOAEEjzfkI,2022-03-08,218326,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Sunburn,https://open.spotify.com/track/39RCP2cPfoxs3dtFimFOJ8,Sunburn,https://open.spotify.com/album/5niUo5Nqs3lVOilo85Fwa7,ANNNA,https://open.spotify.com/artist/6paIiBu0X4cvePrfNpD2QY,2022-03-08,193529,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
ur just horny,https://open.spotify.com/track/02gGfhPHk5NuN0mgbKpU4Y,ur just horny,https://open.spotify.com/album/2LhBsI65bqTpO8pVlZhK0A,GAYLE,https://open.spotify.com/artist/2VSHKHBTiXWplO8lxcnUC9,2022-03-08,178787,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
VRY BLK (feat. Noname),https://open.spotify.com/track/2EnEj7XoToBRxQ9PRaCEYp,HEAVN,https://open.spotify.com/album/669sonZhhw67k7o1GhlSCd,"Jamila Woods, Noname","https://open.spotify.com/artist/4UodukR17NIQfNu5uaqm9B, https://open.spotify.com/artist/1EpyA68dKpjf7jXmQL88Hy",2022-03-08,174705,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
What’s New,https://open.spotify.com/track/3jRHehB5ulTMKfK5WaqDqc,Good News,https://open.spotify.com/album/0KjckH1EE6HRRurMIXSc0r,Megan Thee Stallion,https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK,2022-03-08,155090,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
WHOLE LOTTA MONEY,https://open.spotify.com/track/5yorXJWdBan1Vlh116ZtQ7,FOR CERTAIN,https://open.spotify.com/album/5B857SgrQIAmcJGj0sFOSg,BIA,https://open.spotify.com/artist/6veh5zbFpm31XsPdjBgPER,2022-03-08,156005,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Woman,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4,Planet Her,https://open.spotify.com/album/1nAQbHeOWTfQzbOoFrvndW,Doja Cat,https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5,2022-03-08,172626,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
Worth It,https://open.spotify.com/track/7AQRpyFBYQqtWfkmlqkw4l,Three Dimensions Deep,https://open.spotify.com/album/1S8KMYJE7raT6e6hfPRLUU,Amber Mark,https://open.spotify.com/artist/0tbeZu9lv8YEKSQ9tZSslu,2022-03-08,258526,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
you should see me in a crown,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",https://open.spotify.com/album/0S0KGZnfBGSIssfF54WSJh,Billie Eilish,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,2022-03-08,180952,2022-05-30,"A <a href=""http://www.womeninmusic.org"">Women in Music</a> curated list of barrier-breaking talent impacting the music world. Features songs from artists directly from our WIM Community | Cover: Flo Milli",Shatter the Glass
