track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Dream Born Again,https://open.spotify.com/track/3nTZKdlQJaKsMXmr6gGDeo,Dream Born Again,https://open.spotify.com/album/680aZyr4pHGgUGXvgGLwlG,New Found Glory,https://open.spotify.com/artist/4ghjRm4M2vChDfTUycx0Ce,2022-12-14,261058,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Dreamer,https://open.spotify.com/track/4XpSNvTIN38wYxp8LEwJxm,Momentary,https://open.spotify.com/album/2qcObCCr6FJXlbiwg7p2Tu,Distressor,https://open.spotify.com/artist/4diMJUr4FlHqyKOpyO3ZTf,2023-02-20,208349,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Dressed to Kill,https://open.spotify.com/track/6j7s4efnQGF19g6Jp2HE9D,Is This What It Feels Like to Feel Like This?,https://open.spotify.com/album/2YoatZbkNsBRrfmX0pq9Ay,The Wombats,https://open.spotify.com/artist/0Ya43ZKWHTKkAbkoJJkwIB,2022-12-14,172506,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Drink Milk and Run - Acoustic,https://open.spotify.com/track/6Bjd0VWbufiJYIk4q4v9Hy,Drink Milk and Run (Acoustic),https://open.spotify.com/album/18ZBMDJp62rQV8B1UwOhXe,Hot Mulligan,https://open.spotify.com/artist/1lKZzN2d4IqiEYxyECIEHI,2022-08-08,202000,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Dry,https://open.spotify.com/track/0OExhTWpT6jQfCh3WV9lM6,personal best,https://open.spotify.com/album/3NRFGlpHkUttTUkfsz9fFY,TRAAMS,https://open.spotify.com/artist/1lhhqEZ24FB2eQfDajpQG8,2022-07-25,189448,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Easy For You To Say,https://open.spotify.com/track/5bHrzpO27EMIpzsseMPPsa,5SOS5,https://open.spotify.com/album/26uA5pGrTovBLxikRsMQJ4,5 Seconds of Summer,https://open.spotify.com/artist/5Rl15oVamLq7FbSb0NNBNy,2022-10-19,240031,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
EDGING,https://open.spotify.com/track/2wVWGFVkL5I3JGsoWBx2AZ,EDGING,https://open.spotify.com/album/0EspGdWdoWAxa5mBdQ5z55,blink-182,https://open.spotify.com/artist/6FBDaR13swtiWwGhX1WQsP,2022-10-19,151533,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Elements,https://open.spotify.com/track/6z9YatCVvwtXltGLIzpDAS,When The Wind Forgets Your Name,https://open.spotify.com/album/4mI5F5FT88NKoCaW9CdaIN,Built To Spill,https://open.spotify.com/artist/3kbBWco9PZ5eSQsNScwG6U,2022-09-12,348900,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Emergency Contact,https://open.spotify.com/track/5xJlzQiPLYkvlqkRPKzBwD,Emergency Contact,https://open.spotify.com/album/2qfjFXv3HIl5IsFcfp74RH,Pierce The Veil,https://open.spotify.com/artist/4iJLPqClelZOBCBifm8Fzv,2022-12-14,240000,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
END OF THE WATER (FEEL),https://open.spotify.com/track/0UIIVO7FXg3nI2sCIxaiQT,INTELLECTUAL PROPERTY,https://open.spotify.com/album/6FxkiRw25b3z8CqqFE8pSm,Waterparks,https://open.spotify.com/artist/3QaxveoTiMetZCMp1sftiu,2023-05-24,147124,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Entertainment,https://open.spotify.com/track/2ZIsF9zY12Aloc3QsYP9Ez,Entertainment EP,https://open.spotify.com/album/17JzeABXkaXcMLMt0KmzRx,Outsider Heart,https://open.spotify.com/artist/5oCklhVXuzv2vN9BhVaSeU,2022-07-25,196420,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Evil Anonymous,https://open.spotify.com/track/5YrvzWVr7jBbXWl8fAX9ok,II,https://open.spotify.com/album/0hgsziS63NRPOR0YoCzMkD,zebrahead,https://open.spotify.com/artist/6SiyKSeJo6gcsS2NvuAbsl,2023-02-20,176405,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Evil Anonymous,https://open.spotify.com/track/6fB3DvO3syABrIW527ISKA,Evil Anonymous,https://open.spotify.com/album/6XrDxDfccAIF248JyKIMvS,zebrahead,https://open.spotify.com/artist/6SiyKSeJo6gcsS2NvuAbsl,2022-12-14,176405,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Fallin' With Me,https://open.spotify.com/track/5n3It3ROR8In19oJkpXeWt,Fallin' With Me,https://open.spotify.com/album/6zqWA4OhvhQL6qDFutqpw3,The Struts,https://open.spotify.com/artist/3lDpdwM8KILepMHqBWUhIA,2022-08-23,161791,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Falling Endlessly,https://open.spotify.com/track/0LCHO5qNN5fEncfAIcjtAH,<COPINGMECHANISM>,https://open.spotify.com/album/0oMXn0MNLNyvB4iJPZXOuV,WILLOW,https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF,2022-10-19,174545,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Fat Mike's on Drugs (again),https://open.spotify.com/track/1Jv6mD6KcXDxEtIFPhqsxa,Fat Mike's on Drugs (again),https://open.spotify.com/album/2xMmr2jTxgz9ysUJtcu1oP,Less Than Jake,https://open.spotify.com/artist/20oQv3LStCKCjI9oQ0JNha,2022-07-25,142844,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Fed Rock,https://open.spotify.com/track/1Xkr50pL7JqvOymT8SDQoy,Island of Love,https://open.spotify.com/album/1oVvVUGbqBS3esN1Svu66E,Island of Love,https://open.spotify.com/artist/6Owu7hgXQkNtgcVMo7UYqn,2023-05-24,167575,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Feeling for Your Bones,https://open.spotify.com/track/0M6lSGlhTpEX22weFjqMPS,Keeper of Reality,https://open.spotify.com/album/0AujCO9CvMXOkqYD2NzTjy,Night Hikes,https://open.spotify.com/artist/5qu6BYt4XzywSaJm0cKHPd,2023-07-24,219604,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
fetch,https://open.spotify.com/track/3da4NE1P0yqaSXDZ4y8bvo,always cloudy,https://open.spotify.com/album/6zy7i3xqaQ45OJjJ73lP6Q,saturdays at your place,https://open.spotify.com/artist/69Kp4bE7aUWEPrmTwmhVZR,2023-02-20,195257,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Fever Dream,https://open.spotify.com/track/56nQ0EwaDX0X1TFGrDVC0b,Fever Dream,https://open.spotify.com/album/69QGJEAqtvEQ9hjwCCaPQk,Palaye Royale,https://open.spotify.com/artist/0hAd6zwEgt9ILuMDY1prcI,2022-07-25,306212,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Field Song,https://open.spotify.com/track/6bfTkUNTqnJKup98wq7fVu,XI: BLEED HERE NOW,https://open.spotify.com/album/6ydld0oMYOpqS2QSuKQML7,...And You Will Know Us by the Trail of Dead,https://open.spotify.com/artist/6wBUn8gMP85n8dPu6LoUcF,2022-07-25,272416,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Fingers of Steel,https://open.spotify.com/track/1v1jlj1qT3oDjozh5rOlC6,Fingers of Steel,https://open.spotify.com/album/0T2Qic0OPQrVJmyMAxhH4y,shame,https://open.spotify.com/artist/4IeWU3NYBI9mISFVhzXG8f,2022-12-14,261384,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Foxglove Through The Clearcut,https://open.spotify.com/track/6gCQmZNLNwStQuVBpVdJnx,Foxglove Through The Clearcut,https://open.spotify.com/album/4AATTNKThdy3YYYUrjKknV,Death Cab for Cutie,https://open.spotify.com/artist/0YrtvWJMgSdVrk3SfNjTbx,2022-08-23,315426,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
FUCK ABOUT IT (feat. blackbear),https://open.spotify.com/track/3MOKBkpsarb0AfAABcLAsn,FUCK ABOUT IT,https://open.spotify.com/album/2U9uohrVqMVGb1pBqPFTXX,"Waterparks, blackbear","https://open.spotify.com/artist/3QaxveoTiMetZCMp1sftiu, https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM",2022-10-19,172375,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Garden,https://open.spotify.com/track/3gQRJ1qxMfqnXAOXA69V1I,Garden,https://open.spotify.com/album/6artnQrJ9xOXmqlidkZGNe,The Tisburys,https://open.spotify.com/artist/6dlATndNl98YVDwKPTrD7m,2022-07-25,225974,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Gelato,https://open.spotify.com/track/1FOVnwpspev8ASJOylLPP7,Gelato,https://open.spotify.com/album/2JFOcEr9K5Wm4IJ3A8JNQp,Echosmith,https://open.spotify.com/artist/1PbBg2aYjWLKRk84zJK15x,2022-10-19,184800,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Geronimo,https://open.spotify.com/track/50p95vsF3KsQ1Yp4tt6Qkf,Geronimo,https://open.spotify.com/album/618RtNZZo1Qmgm3CkDaqdn,Young Fathers,https://open.spotify.com/artist/5mZC7ndY6oGMxJentRwsuV,2022-07-25,213671,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Get Some,https://open.spotify.com/track/5ZlPfABWXnD508C4eSukhQ,Garageband Superstar,https://open.spotify.com/album/09D9n2rHKnAsmNFA84rUwa,Lauran Hibberd,https://open.spotify.com/artist/33ReZaGVb63WaJE68WgWuU,2022-08-23,197003,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Glimpse Of Us,https://open.spotify.com/track/6lBgIV8ucXZKUELdMV9Wpt,Glimpse Of Us,https://open.spotify.com/album/3691Wk3tJ7jXV7gD9AQCjo,Capstan,https://open.spotify.com/artist/3cb9CRWtkBQNjVLQNLP9FE,2022-10-19,234447,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Glowing,https://open.spotify.com/track/3w3yyxu4gqlNucBAy7IUja,Join the Circus,https://open.spotify.com/album/6c0Hb5RjLEALVk9gvtUVEU,Cigarettes for Breakfast,https://open.spotify.com/artist/0xyNjcNslA0KBWGknYMwFF,2023-07-24,188626,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
GO!,https://open.spotify.com/track/7AHYD0DNFagANAVo4mxFGC,GO!,https://open.spotify.com/album/6QxSkWL0OqrjfJFtlVX9Dx,Superlove,https://open.spotify.com/artist/33esp5UFKcRpxcR4Xo0Sne,2023-02-20,180088,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
GODDAMNITALL,https://open.spotify.com/track/1zXT1kn3JooDmW88EpqVVr,GODDAMNITALL,https://open.spotify.com/album/70YBG1iQdOixvsqS2UVRPP,The Wonder Years,https://open.spotify.com/artist/0nq64XZMWV1s7XHXIkdH7K,2023-05-24,196301,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Good Karma,https://open.spotify.com/track/3WUNzRi7WeWXZ7QZn4BFiN,Good Karma,https://open.spotify.com/album/0PHhf73iHM9r3VomlMqJVf,Young Culture,https://open.spotify.com/artist/2LbKmGXwOFCFl4KJRAfMSr,2022-08-23,187103,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Hand-me-downs,https://open.spotify.com/track/2i5HoSKbagCOvKyKOvTVYw,forget what makes it glow,https://open.spotify.com/album/57jHeCczEOcEgMU4VEJlK9,Isadora Eden,https://open.spotify.com/artist/309snhwGNeKotaADKVUZVL,2023-07-24,206304,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Happiness,https://open.spotify.com/track/3G9l0CsH7HCkr0SqDE1juj,Happiness,https://open.spotify.com/album/4KfzkkK3Gt2Ux5A2AVoTK8,The 1975,https://open.spotify.com/artist/3mIj9lX2MWuHmhNCA7LSCW,2022-08-08,303903,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Happiness Pie,https://open.spotify.com/track/17lBZ4fgi5MxPkz4dKl3gp,Happiness Pie,https://open.spotify.com/album/2595VkvbpcBlsckPy945Bk,Motel Radio,https://open.spotify.com/artist/69tXKp8pHBX6ZoVMkNdvt7,2022-07-25,193453,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Happiness Pie,https://open.spotify.com/track/7m9FHKSpOYuQldsTuZNc0n,The Garden,https://open.spotify.com/album/0mqEfZEXRTGAqGSAhn9RkK,Motel Radio,https://open.spotify.com/artist/69tXKp8pHBX6ZoVMkNdvt7,2022-09-12,193453,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Hard Candy,https://open.spotify.com/track/6Wdbk0SOES5Whya28HUbji,Hard Candy,https://open.spotify.com/album/0fuoiqRq7YPwnunaEXdePn,The Summer Set,https://open.spotify.com/artist/0pwyD6DhbFWn8uVSz2Fr0w,2022-08-23,163406,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Heartbreak Of The Century,https://open.spotify.com/track/6X39BP7h0IGcDFnf0PHHOb,Heartbreak Of The Century,https://open.spotify.com/album/4wqFmxdd5bYFH8XRmfRkAJ,Neck Deep,https://open.spotify.com/artist/2TM0qnbJH4QPhGMCdPt7fH,2023-02-20,229124,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Heaven Sent,https://open.spotify.com/track/0xFxmOZKOB0smoKvRLVkjQ,Heaven Sent,https://open.spotify.com/album/6BDU1plhN9IHE2HckwDi4T,Movements,https://open.spotify.com/artist/1kkyfIopIiVvaPHHlbsfac,2023-07-24,180278,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Hell On Earth,https://open.spotify.com/track/5zkVTkQkHV4ygkf4sjicbA,Hell On Earth,https://open.spotify.com/album/0H19BYgfRBOrW5BXg7yFqH,Circa Waves,https://open.spotify.com/artist/6hl5k4gLl1p3sjhHcb57t2,2022-08-23,165772,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Here to Forever,https://open.spotify.com/track/3uKLuVqBd0bIUfFDdn68lI,Here to Forever,https://open.spotify.com/album/3ysrZoXIO6es1hsQI2iTeZ,Death Cab for Cutie,https://open.spotify.com/artist/0YrtvWJMgSdVrk3SfNjTbx,2022-07-25,226320,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Hey Mario,https://open.spotify.com/track/2lkBxeNq4F1TYx720IE0uc,Don't Mind If We Do,https://open.spotify.com/album/1mqX6R90bvjvgOTlA3yoIQ,Bowling For Soup,https://open.spotify.com/artist/5ND0mGcL9SKSjWIjPd0xIb,2023-05-24,180796,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Hiding in the Light,https://open.spotify.com/track/5DOx0sq87YTYeBLJPpDLLI,Childhood Eyes,https://open.spotify.com/album/7g4Iij7EeDIraxCXQRQAQo,Yellowcard,https://open.spotify.com/artist/3zxKH0qp3nBCuPZCZT5Vaf,2023-07-24,189242,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Hold Me Like a Grudge,https://open.spotify.com/track/7u2nN6yhi4SfFyMHLE032Q,So Much (For) Stardust,https://open.spotify.com/album/5mWnMYLnfcnkDOCojHW6O1,Fall Out Boy,https://open.spotify.com/artist/4UXqAaa6dQYAk18Lv7PEgX,2023-05-24,215601,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
HOLY FVCK,https://open.spotify.com/track/6bcs4hpRXqtrXKCwXgPKg2,HOLY FVCK,https://open.spotify.com/album/2QX21ryT6SIcft6N3PkfeR,Demi Lovato,https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp,2022-08-23,154454,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Homicide,https://open.spotify.com/track/3U8dEgE1S6st6Y29qJouu6,Homicide,https://open.spotify.com/album/1XIqrfa41fSUdAI2KdnBAW,Magnolia Park,https://open.spotify.com/artist/7B76SsfzG0wWk1WEvGzCmY,2023-05-24,186910,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Honest & Only,https://open.spotify.com/track/3LS2HRTFRZTiGGYUr3dLSf,Honest & Only,https://open.spotify.com/album/7Eh7ZIe5WZ7haTuOQCKa6b,I Call Fives,https://open.spotify.com/artist/3vsi8vM5Xs8p1NEQuZWP70,2023-02-20,217760,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
hover like a GODDESS,https://open.spotify.com/track/5lq8H9zq9v4wDVyNHOoTVX,hover like a GODDESS,https://open.spotify.com/album/4arIDrVDtHLb3qVOY35Qvf,WILLOW,https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF,2022-08-23,143357,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
How Do You Know?,https://open.spotify.com/track/1nokxznuSxhABZtgfp8BW2,People In Motion,https://open.spotify.com/album/1ZhWoKlwX8xztzoLcFGiIs,Dayglow,https://open.spotify.com/artist/6eJa3zG1QZLRB3xgRuyxbm,2022-10-19,171706,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
How To Ruin Everything (Patience) [feat. Ice Nine Kills],https://open.spotify.com/track/1Gbu0JDUhn8nXSNX6c0Chx,The Blue EP,https://open.spotify.com/album/3plAf4w7eRDvDqY2qxFouS,"Bayside, Ice Nine Kills","https://open.spotify.com/artist/51J0q8S7W3kIEYHQi3EPqk, https://open.spotify.com/artist/52qKfVcIV4GS8A8Vay2xtt",2023-05-24,200920,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Hurricane,https://open.spotify.com/track/6EwenXh0RZ8KNe2TjQNhQt,Hurricane,https://open.spotify.com/album/40Q9LVl9WLi3pFEBFNfe6C,Youth Valley,https://open.spotify.com/artist/0kHMttxwA2rMClpAh9M34X,2023-05-24,332953,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
I Don't Want to Die Tonight,https://open.spotify.com/track/72Vm3AzrhKYJr4ZOwV2Uvh,Boom. Done.,https://open.spotify.com/album/5tJcS8lOJYMD3EOHbQfQyJ,Anthony Green,https://open.spotify.com/artist/0hxmHf6CqXsOLWgGXjmr7I,2022-07-25,197248,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
I Fell in Love With Someone I Shouldn't Have,https://open.spotify.com/track/337hH1EiSJ7Sqqz6weaUmq,I Fell in Love With Someone I Shouldn't Have,https://open.spotify.com/album/6pGIeDt94yC7vG4TnAYXbA,Hot Milk,https://open.spotify.com/artist/1koutXdSFq2PHqtxSWj9tK,2022-07-25,201612,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
I Got Low,https://open.spotify.com/track/5vKHOfod8h8M3AyroUDRGU,Torch Songs,https://open.spotify.com/album/2008PFkgVvHDyA0sWL9fmJ,Ways Away,https://open.spotify.com/artist/03qeBQwnTfKExVLq8dX000,2022-10-19,209533,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
i had a dream that you died,https://open.spotify.com/track/3S7qHSnfJDGjiTsvSMd92e,i had a dream that you died,https://open.spotify.com/album/5Sr54ojlK5V66jCFnVCfMM,Field Medic,https://open.spotify.com/artist/4wMfqR1EZagrSlYndItxGQ,2022-08-08,138581,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
I Mess Things Up,https://open.spotify.com/track/5kyON2SBT4tsd6QfOg78YV,I Mess Things Up,https://open.spotify.com/album/4P5rhBMiKuSTr79TQu2EHv,GRMLN,https://open.spotify.com/artist/3RE9lrTTbnp2GUwHrGS40f,2022-07-25,139125,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
I should've listened to my friends,https://open.spotify.com/track/5JFYTUEMFKVJafHr4S89kr,I should've listened to my friends,https://open.spotify.com/album/60TpcJV38QMJlRB0bBt3VO,Magnolia Park,https://open.spotify.com/artist/7B76SsfzG0wWk1WEvGzCmY,2022-08-23,166483,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
I Wish 2016 Never Happened,https://open.spotify.com/track/3cJRw0UujsiXYVB5DPeVvQ,Happy Now,https://open.spotify.com/album/5ucPdWDzfyiYXEDC1aC80x,THICK,https://open.spotify.com/artist/3y6q4JBOyyoETYPw1yHYli,2022-08-23,224600,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
I'm In Love With You,https://open.spotify.com/track/0uBdQzKghx88d2Lp8SLFKJ,I'm In Love With You,https://open.spotify.com/album/3TI3FFFz3hKQfsL0izZ8JS,The 1975,https://open.spotify.com/artist/3mIj9lX2MWuHmhNCA7LSCW,2022-09-12,262623,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
If It Happens - Manchester Orchestra Remix,https://open.spotify.com/track/1jfZPyOxUeXX8VWkq0GFnB,A Complete One-Eighty,https://open.spotify.com/album/50ZvyBgGwVyUWXjtNknLd2,"We Were Promised Jetpacks, Manchester Orchestra","https://open.spotify.com/artist/3gnrmLahFhVXRI9DA1MImH, https://open.spotify.com/artist/5wFXmYsg3KFJ8BDsQudJ4f",2022-12-14,183390,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
If You're Lonely,https://open.spotify.com/track/6920SXezNpgmwSifVJkOXM,If You're Lonely,https://open.spotify.com/album/4SkQufb5RDhqYDAglH45fz,Citizen,https://open.spotify.com/artist/0znuUIjvP0LXEslfaq0Nor,2023-07-24,244875,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
IHYK,https://open.spotify.com/track/43k5sTsKOrceHondHoko4X,IHYK,https://open.spotify.com/album/0hkaQs8XwG10DY2T8m16Cd,shallow pools,https://open.spotify.com/artist/5wg5i56CcvaCrZrveXt228,2023-05-24,178354,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
Imposter,https://open.spotify.com/track/0HDsndV2bSC8ffeF1St9L4,Imposter,https://open.spotify.com/album/1NIHzCmCg3oYs602XSj9o8,"RedHook, Yours Truly","https://open.spotify.com/artist/6OVWDN6Ty6RfnhUJlrYBlI, https://open.spotify.com/artist/76NpRNEWMaNdOudixwOPRo",2023-05-24,183491,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
In La Quinta del Sordo,https://open.spotify.com/track/7JlrM6MxsLw5l70L6xDaUw,The Awful Disclosures Of Screeching Weasel,https://open.spotify.com/album/0XJKho6KcEFDfAi6GydTo0,Screeching Weasel,https://open.spotify.com/artist/671sBQXQM2vHSu0AGvpfDs,2022-07-25,158613,2022-08-03,Curated playlist of fresh pop rock&#x2F;indie rock&#x2F;punk rock releases.,New Alternative: Pop Rock/Indie Rock/Punk Rock
