track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
10K,https://open.spotify.com/track/5G2g7titQVbMK8jjRPWWr6,10K,https://open.spotify.com/album/5rwY84Tz6gnlCAdz1fdVwr,KB,https://open.spotify.com/artist/77IKXFvO7SpWrq8hflrUXc,2020-06-17,196132,2022-05-11,Hymns and anthems of artists stepping  into the culture at large! Speak truth. Cover; Joshua Luke Smith,Speak Into Chaos
Backseat,https://open.spotify.com/track/3LGlyLsK0PwfQA9Q0Sg9a8,Stillness In Wonderland (Deluxe Edition),https://open.spotify.com/album/5Hie74vOip1lR1VOk6i2DI,Little Simz,https://open.spotify.com/artist/6eXZu6O7nAUA5z6vLV8NKI,2020-06-17,211285,2022-05-11,Hymns and anthems of artists stepping  into the culture at large! Speak truth. Cover; Joshua Luke Smith,Speak Into Chaos
Backseat,https://open.spotify.com/track/6wDJfepTbKTD77PWL4lato,Backseat,https://open.spotify.com/album/0p7IKV2hLRD82kyXv9js0v,Little Simz,https://open.spotify.com/artist/6eXZu6O7nAUA5z6vLV8NKI,2020-06-17,211285,2022-05-11,Hymns and anthems of artists stepping  into the culture at large! Speak truth. Cover; Joshua Luke Smith,Speak Into Chaos
"Blinded By Your Grace, Pt. 2 (feat. MNEK)",https://open.spotify.com/track/0YwZuKtyHptLlCcacS7EqJ,Gang Signs & Prayer,https://open.spotify.com/album/5S1Og4Ubi4afuiBOzyBhmW,"Stormzy, MNEK","https://open.spotify.com/artist/2SrSdSvpminqmStGELCSNd, https://open.spotify.com/artist/7uMh23xWiuR7zsNkuNcm2G",2020-06-17,230654,2022-05-11,Hymns and anthems of artists stepping  into the culture at large! Speak truth. Cover; Joshua Luke Smith,Speak Into Chaos
"Blinded By Your Grace, Pt. 2 (feat. MNEK)",https://open.spotify.com/track/0ihguwGVwKihJ1Nj8fGQlY,Gang Signs & Prayer,https://open.spotify.com/album/5fkFWJ9LZizXE4yPenNGuy,"Stormzy, MNEK","https://open.spotify.com/artist/2SrSdSvpminqmStGELCSNd, https://open.spotify.com/artist/7uMh23xWiuR7zsNkuNcm2G",2020-06-17,230654,2022-05-11,Hymns and anthems of artists stepping  into the culture at large! Speak truth. Cover; Joshua Luke Smith,Speak Into Chaos
Body in Motion,https://open.spotify.com/track/11xpBwmHDLUb8luVNFfQex,Mercury & Lightning,https://open.spotify.com/album/7IFEn26t34FyQpcSHNdF7P,"John Mark McMillan, Liz Vice","https://open.spotify.com/artist/0T1KC0OHfbRO0O5bNH2tek, https://open.spotify.com/artist/5KYcfVCcUgV4d1KP3Wozyx",2020-06-17,221157,2022-05-11,Hymns and anthems of artists stepping  into the culture at large! Speak truth. Cover; Joshua Luke Smith,Speak Into Chaos
Body In Motion,https://open.spotify.com/track/7srkcblVXjo60Clqk9lywq,Mercury & Lightning,https://open.spotify.com/album/2X5598poSfDQ3B0YRytfgf,"John Mark McMillan, Liz Vice","https://open.spotify.com/artist/0T1KC0OHfbRO0O5bNH2tek, https://open.spotify.com/artist/5KYcfVCcUgV4d1KP3Wozyx",2020-06-17,221157,2022-05-11,Hymns and anthems of artists stepping  into the culture at large! Speak truth. Cover; Joshua Luke Smith,Speak Into Chaos
Bury Me,https://open.spotify.com/track/4QDiWSoFqt8u2WZRA5CSU8,Bury Me,https://open.spotify.com/album/6OTdYz0uSfO86gJHpSlXKL,George Glew,https://open.spotify.com/artist/3841DHBEOAE2ksodVZkV7U,2020-06-17,225317,2022-05-11,Hymns and anthems of artists stepping  into the culture at large! Speak truth. Cover; Joshua Luke Smith,Speak Into Chaos
Bury Me,https://open.spotify.com/track/5Pndk42KyOEwH7NvAx1Ujy,Vol. 1,https://open.spotify.com/album/6itb8h3Aaqsovi4beHCTo3,George Glew,https://open.spotify.com/artist/3841DHBEOAE2ksodVZkV7U,2020-06-17,225317,2022-05-11,Hymns and anthems of artists stepping  into the culture at large! Speak truth. Cover; Joshua Luke Smith,Speak Into Chaos
Bury Me,https://open.spotify.com/track/5wXM3N6mZVKY1KogR8aj8x,Bury Me,https://open.spotify.com/album/4TxEIUXckIIuvTT1UPCsKy,George Glew,https://open.spotify.com/artist/3841DHBEOAE2ksodVZkV7U,2020-06-17,225317,2022-05-11,Hymns and anthems of artists stepping  into the culture at large! Speak truth. Cover; Joshua Luke Smith,Speak Into Chaos
