track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
break stuff,https://open.spotify.com/track/0ll2Wkt2es0W8KCRkCa6Th,break stuff,https://open.spotify.com/album/1iQn9UGhVpgNm2rh7ayJsS,"Kittydog, Joshua Lanuarii","https://open.spotify.com/artist/7fTIFQR4VTaYGT0RIftq2v, https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw",2024-06-29,104423,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
BURN THE HOUSE DOWN,https://open.spotify.com/track/3evbU2MJiwzD9x3iOlDWn0,NEVER CATCH THE LIGHT,https://open.spotify.com/album/6rIOkuaebeu7vaXeWzt1wO,"Joshua Lanuarii, Squiblers","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/4MkQCthzhtcdweul1bWqxk",2024-12-27,248798,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
Callisto,https://open.spotify.com/track/6seaBnJTLLi9PDWwKL8Nwu,Satellite Dreams,https://open.spotify.com/album/7MyxImDjlAYqdDjnfGRqIY,Vincent & The Black Rabbit,https://open.spotify.com/artist/1L8i0OGcP78idTEtpFBZ3e,2024-02-03,352736,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
champion,https://open.spotify.com/track/1yj3RwCeI1IvGTVaLmhddG,AWAY FROM WHAT MATTERS,https://open.spotify.com/album/5f0j7F675Kv00GwG8L7D2M,"Joshua Lanuarii, MouSa, nbmusic","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/7HS7UAenyadIf7FTYqSNgn, https://open.spotify.com/artist/2MJLDXe5MaU4v11KLWXR9J",2022-09-30,195256,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
coca,https://open.spotify.com/track/0mZijHVsQgYVlhxiJ5Owzi,Z,https://open.spotify.com/album/3NQ69qZPAUJn7qFw1nkMv9,nbmusic,https://open.spotify.com/artist/2MJLDXe5MaU4v11KLWXR9J,2020-09-16,172408,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
come back home,https://open.spotify.com/track/4iO8gnw0lTtGLMXySRRK2F,AWAY FROM WHAT MATTERS,https://open.spotify.com/album/5f0j7F675Kv00GwG8L7D2M,Joshua Lanuarii,https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw,2022-10-01,184343,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
cranberry lime,https://open.spotify.com/track/0VBgIoCOZKjS3PnmqOnXfl,cranberry lime,https://open.spotify.com/album/7rT0k79RCXL5eyPyjUO1YA,"Joshua Lanuarii, JAMESY!, Kayden Neal, PM, Bee","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/2rPEzViK8oyw0B6y2mMSOB, https://open.spotify.com/artist/1TPLDjWUqARpm8jWaiWeV9, https://open.spotify.com/artist/56jug7ZPZPqlWGEGvuitx4, https://open.spotify.com/artist/1cISqCDmkwL6Cq0yUEeO8G",2022-07-15,209856,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
cranberry lime,https://open.spotify.com/track/5abiTgnDnM07q9zb27pqFR,AWAY FROM WHAT MATTERS,https://open.spotify.com/album/5f0j7F675Kv00GwG8L7D2M,"Joshua Lanuarii, Kayden Neal, PM, Bee","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/1TPLDjWUqARpm8jWaiWeV9, https://open.spotify.com/artist/56jug7ZPZPqlWGEGvuitx4, https://open.spotify.com/artist/1cISqCDmkwL6Cq0yUEeO8G",2022-10-01,208731,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
CRIMINAL,https://open.spotify.com/track/4JUyD7gtMAJXQqNgB6bfgS,CRIMINAL,https://open.spotify.com/album/7dvH5gvvsUNsOGIb8dTF2G,"Joshua Lanuarii, Vincent & The Black Rabbit","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/1L8i0OGcP78idTEtpFBZ3e",2024-07-18,245640,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
CRIMINAL,https://open.spotify.com/track/4HpDeO5zCUVXVAhINU4I9u,NEVER CATCH THE LIGHT,https://open.spotify.com/album/6rIOkuaebeu7vaXeWzt1wO,"Joshua Lanuarii, Vincent & The Black Rabbit","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/1L8i0OGcP78idTEtpFBZ3e",2024-12-27,255252,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
Crystalline,https://open.spotify.com/track/6Gvol4RAeXl49xU0OVsEeX,Crystalline / Shrines,https://open.spotify.com/album/0x1fOSnCAvfWhzIpDaXLYJ,Vincent & The Black Rabbit,https://open.spotify.com/artist/1L8i0OGcP78idTEtpFBZ3e,2024-04-17,278927,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
cycles,https://open.spotify.com/track/1ybOtYZC4QcHN227HiOZBG,cycles,https://open.spotify.com/album/1LeuVxs0zHpe4I8Cp3Fnvr,Squiblers,https://open.spotify.com/artist/4MkQCthzhtcdweul1bWqxk,2021-05-15,136751,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
DAMSEL IN DISTRESS,https://open.spotify.com/track/6aypVvoftS3gKkBE5WJE3Y,NEVER CATCH THE LIGHT,https://open.spotify.com/album/6rIOkuaebeu7vaXeWzt1wO,"Joshua Lanuarii, NotSoFinest","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/2Uk2YETdcoV8fXzX2DUnwQ",2024-12-27,301216,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
demon inside,https://open.spotify.com/track/1BpvtvKU2h2ZwhbDRAP5xW,demon inside,https://open.spotify.com/album/5uq20fS5VOI0gYL7wHOY3c,"Joshua Lanuarii, FinestElite, Vincent & The Black Rabbit","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/4SFaoMkmw1m01iBQtTF8R1, https://open.spotify.com/artist/1L8i0OGcP78idTEtpFBZ3e",2023-10-15,216000,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
diamond disco,https://open.spotify.com/track/6xwzokVNqMuXRTjwuyLdTl,AWAY FROM WHAT MATTERS,https://open.spotify.com/album/5f0j7F675Kv00GwG8L7D2M,"Joshua Lanuarii, reptilelegit","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/3eEJnQZUZcQDjJLkBiqQMd",2022-10-01,210612,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
DON'T CALL ME @ THE CLUB,https://open.spotify.com/track/2PXv2TL20SdUSZRiv2GhEU,DANCE DANCE BABY,https://open.spotify.com/album/0kNyvop4MS6vXZEgWM5RCt,"Joshua Lanuarii, Kittydog, Vincent & The Black Rabbit","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/7fTIFQR4VTaYGT0RIftq2v, https://open.spotify.com/artist/1L8i0OGcP78idTEtpFBZ3e",2024-04-04,204403,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
don't hold me down,https://open.spotify.com/track/5tB3NM25BX79LNzqH9kX72,AWAY FROM WHAT MATTERS,https://open.spotify.com/album/5f0j7F675Kv00GwG8L7D2M,Joshua Lanuarii,https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw,2022-10-01,166753,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
don't torture me,https://open.spotify.com/track/3b2HGsREEPM0yYrSCiexzW,A,https://open.spotify.com/album/6RpRLV9dJvlmn1OYyNgdyM,nbmusic,https://open.spotify.com/artist/2MJLDXe5MaU4v11KLWXR9J,2021-08-27,177334,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
don't torture me,https://open.spotify.com/track/5CzpOQ55orPJ9hFge26rV9,don't torture me,https://open.spotify.com/album/7Bldt3vXdX3g74snGteIo5,"nbmusic, Kayden Neal","https://open.spotify.com/artist/2MJLDXe5MaU4v11KLWXR9J, https://open.spotify.com/artist/1TPLDjWUqARpm8jWaiWeV9",2021-05-27,177334,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
don't trust the devil,https://open.spotify.com/track/4JxXnBPm1LjqzzkdxqOt9M,tell me why / don't trust the devil,https://open.spotify.com/album/1eDuP9Sndw4ymKijjVMfbW,Joshua Lanuarii,https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw,2023-08-25,208224,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
dreams come true freestyle,https://open.spotify.com/track/6140YN2FCkcN9S1vnkeUcx,AWAY FROM WHAT MATTERS,https://open.spotify.com/album/5f0j7F675Kv00GwG8L7D2M,Joshua Lanuarii,https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw,2022-09-30,131737,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
DROPBACK,https://open.spotify.com/track/6JBnGgim1WddVJf4ZLLH2l,KNOWITALL,https://open.spotify.com/album/3taqQGM1QEr2Mb5zKdfFHI,MouSa,https://open.spotify.com/artist/7HS7UAenyadIf7FTYqSNgn,2022-10-29,181368,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
elementary,https://open.spotify.com/track/5eTgr0yqhJNB29TcLKUtG9,remembering the past,https://open.spotify.com/album/3lz26LRFslWk7QU1vrFoLr,"Joshua Lanuarii, Squiblers","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/4MkQCthzhtcdweul1bWqxk",2020-07-18,128026,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
endless night,https://open.spotify.com/track/5XhzfGDuIgLRGqBnyBBAVY,A,https://open.spotify.com/album/6RpRLV9dJvlmn1OYyNgdyM,"nbmusic, Mason Edwards","https://open.spotify.com/artist/2MJLDXe5MaU4v11KLWXR9J, https://open.spotify.com/artist/3WrirJhlVm2awsmnHoJddL",2021-08-27,211294,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
Europa,https://open.spotify.com/track/6WIQo9M42AzlumLNTziPjY,Satellite Dreams,https://open.spotify.com/album/7MyxImDjlAYqdDjnfGRqIY,Vincent & The Black Rabbit,https://open.spotify.com/artist/1L8i0OGcP78idTEtpFBZ3e,2024-02-03,288006,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
fade away,https://open.spotify.com/track/634kVjc3LwcDXKCS93QuwS,Heart After Dark,https://open.spotify.com/album/5SLn2QEN2rPc5xkJp1kgmR,"Joshua Lanuarii, Bee","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/1cISqCDmkwL6Cq0yUEeO8G",2021-01-16,209658,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
falling endlessly,https://open.spotify.com/track/6PpSXV9rLdWg7pOfCu2a6k,Heart After Dark,https://open.spotify.com/album/5SLn2QEN2rPc5xkJp1kgmR,Joshua Lanuarii,https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw,2021-01-16,240535,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
feelin good,https://open.spotify.com/track/1O10FoH7tdzItLwM7BsbdM,AWAY FROM WHAT MATTERS,https://open.spotify.com/album/5f0j7F675Kv00GwG8L7D2M,Joshua Lanuarii,https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw,2022-09-30,103200,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
feeling,https://open.spotify.com/track/0i3Zz9W58blaxn1I10ricd,Z,https://open.spotify.com/album/3NQ69qZPAUJn7qFw1nkMv9,"nbmusic, Kayden Neal","https://open.spotify.com/artist/2MJLDXe5MaU4v11KLWXR9J, https://open.spotify.com/artist/1TPLDjWUqARpm8jWaiWeV9",2020-09-16,179827,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
fifty miles,https://open.spotify.com/track/30YqD5nd34pkb9PLmg5EhC,Heart After Dark,https://open.spotify.com/album/5SLn2QEN2rPc5xkJp1kgmR,Joshua Lanuarii,https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw,2021-01-16,167209,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
flight to niantic,https://open.spotify.com/track/7707WDXjuJa8H7VANtHahO,AWAY FROM WHAT MATTERS,https://open.spotify.com/album/5f0j7F675Kv00GwG8L7D2M,"Joshua Lanuarii, Peachii","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/3iB8jGXtuPgCJFk4vEA2Bn",2022-09-30,218441,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
foe,https://open.spotify.com/track/12keUgPuJIc0coknyEm06n,foe,https://open.spotify.com/album/6ruEXdXWjQh3sImo9z3S38,Squiblers,https://open.spotify.com/artist/4MkQCthzhtcdweul1bWqxk,2021-08-08,192177,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
Ganymede,https://open.spotify.com/track/3ntyz7n1h5DkNV70NY1WM0,Satellite Dreams,https://open.spotify.com/album/7MyxImDjlAYqdDjnfGRqIY,Vincent & The Black Rabbit,https://open.spotify.com/artist/1L8i0OGcP78idTEtpFBZ3e,2024-02-03,679725,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
GRACE MY EYES,https://open.spotify.com/track/6eekhQ1JwiOdLfI9yupCvd,NEVER CATCH THE LIGHT,https://open.spotify.com/album/6rIOkuaebeu7vaXeWzt1wO,"Joshua Lanuarii, Learke","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A",2024-12-27,211343,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
hatred,https://open.spotify.com/track/5WsnVQmlvwfUQR81hAE86D,hatred,https://open.spotify.com/album/4ryGDCO0SymxLi9umkTxTa,Squiblers,https://open.spotify.com/artist/4MkQCthzhtcdweul1bWqxk,2020-11-06,160285,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
haunted,https://open.spotify.com/track/7lGJA3LZF5EM1b30ReCqFt,AWAY FROM WHAT MATTERS,https://open.spotify.com/album/5f0j7F675Kv00GwG8L7D2M,"Joshua Lanuarii, Squiblers, kamikaze's endless","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/4MkQCthzhtcdweul1bWqxk, https://open.spotify.com/artist/7k3CYBOdj2p7mSf9vxtz7J",2022-09-30,234160,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
hide away!,https://open.spotify.com/track/7LvXyaINmVG0yHKTOflLC1,A,https://open.spotify.com/album/6RpRLV9dJvlmn1OYyNgdyM,"nbmusic, Joshua Lanuarii","https://open.spotify.com/artist/2MJLDXe5MaU4v11KLWXR9J, https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw",2021-07-17,88592,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
higher,https://open.spotify.com/track/7cB3mVn65NcQhJlFtcQUqj,A,https://open.spotify.com/album/6RpRLV9dJvlmn1OYyNgdyM,nbmusic,https://open.spotify.com/artist/2MJLDXe5MaU4v11KLWXR9J,2021-08-27,140400,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
HOW 2 GET STURDY,https://open.spotify.com/track/083kLLlo5wFsSNzAgGRZ2i,DANCE DANCE BABY,https://open.spotify.com/album/0kNyvop4MS6vXZEgWM5RCt,"Joshua Lanuarii, Sam.Avi, MouSa, Enoch","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/1PL965p0zMKhwMWIXt9iHh, https://open.spotify.com/artist/7HS7UAenyadIf7FTYqSNgn, https://open.spotify.com/artist/1eApSp71ywW186fZquLihy",2024-04-04,109908,2024-12-14,"REINVENTED IN 2024. FEATURING: Joshua Lanuarii, Kittydog, Squiblers, MouSa, nbmusic &amp; Vincent &amp; The Black Rabbit.",VAMPIRES ARE FOREVER | 2024
