track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Elephant,https://open.spotify.com/track/6qZjm61s6u8Ead9sWxCDro,Lonerism,https://open.spotify.com/album/3C2MFZ2iHotUQOSBzdSvM7,Tame Impala,https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb,2021-04-01,211226,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Esoteric,https://open.spotify.com/track/0CUMh0V0MTGs5pYGeQ611I,Auto-Pain,https://open.spotify.com/album/7sM244G1DwSq9Cqvv59xxz,Deeper,https://open.spotify.com/artist/2OdkcNnvSRbVRcziM3OK2S,2021-02-16,157968,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Fluorescent Adolescent,https://open.spotify.com/track/7e8utCy2JlSB8dRHKi49xM,Favourite Worst Nightmare (Standard Version),https://open.spotify.com/album/6rsQnwaoJHxXJRCDBPkBRw,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,2021-06-03,173493,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Fold Ya' Up Like a Blanket,https://open.spotify.com/track/6anPFipohXKvC4fSK1lcFa,Sessions With a Nasty Old Tree,https://open.spotify.com/album/5zavKi5Z5jeINmZQgoRwdc,"Enjoy, The Drums","https://open.spotify.com/artist/46OZe7BgkZhisNbEMW4oqq, https://open.spotify.com/artist/0p5axeJsbtTCXBrRVoKjwu",2021-05-14,253000,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Ghost,https://open.spotify.com/track/0Dw3M1B14FRabDfVYr5pEX,Alps,https://open.spotify.com/album/5cRKluB55Q4vy4LUfMVHki,Motorama,https://open.spotify.com/artist/3j0kMFxXTTYsuw1twLClw3,2022-07-08,224360,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Goth Babe,https://open.spotify.com/track/6D60SYI1Jk4V023qpJa4oi,Buds,https://open.spotify.com/album/4cAEWgTGIU7kL1sgbivyGY,Surf Curse,https://open.spotify.com/artist/1gl0S9pS0Zw0qfa14rDD3D,2021-03-31,170666,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Harness Your Hopes - B-side,https://open.spotify.com/track/4vsoWZcvtvSsE0OiVvDDvX,Brighten the Corners: Nicene Creedence Ed.,https://open.spotify.com/album/2z8iibF0hCuBb9h9gYkuO7,Pavement,https://open.spotify.com/artist/3inCNiUr4R6XQ3W43s9Aqi,2021-03-28,206946,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
HEAD,https://open.spotify.com/track/29sV4NNlCZdBvcXUNvAIQH,Come To Life,https://open.spotify.com/album/3OXxLVDoGaegIVCZn95lIc,Cities Aviv,https://open.spotify.com/artist/4m0HRALRlPxbZp5SwvktFX,2022-01-16,99761,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Heaven Knows I'm Miserable Now - 2011 Remaster,https://open.spotify.com/track/1H5N26VqHR4JhuaRKY2I0u,Louder Than Bombs,https://open.spotify.com/album/45StnugV9WQMQwk4rRoTy8,The Smiths,https://open.spotify.com/artist/3yY2gUcIsjMr8hjo51PoJ8,2021-05-13,215760,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
"Holland, 1945",https://open.spotify.com/track/4iwMhMvcTqukn1n3NVjb2N,In the Aeroplane Over the Sea,https://open.spotify.com/album/5COXoP5kj2DWfCDg0vxi4F,Neutral Milk Hotel,https://open.spotify.com/artist/2ooIqOf4X2uz4mMptXCtie,2021-04-14,192533,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Huit octobre 1971,https://open.spotify.com/track/2CsnpBAB8VQMTyPuws57ao,Troupeau bleu,https://open.spotify.com/album/74DOWHisu2jlFvPid9YTGB,Cortex,https://open.spotify.com/artist/7EhUXju6pssa8o3CvFJTew,2021-06-27,266040,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
I Can Treat You Better (feat. Ariel Pink),https://open.spotify.com/track/0SYmjh1QhJ2P2AFCWgHl2A,Spell #6,https://open.spotify.com/album/5AArms4shRnOt01HjUcnFq,"Part Time, Ariel Pink","https://open.spotify.com/artist/5M0HAqHXyOh3q7WQnvce8o, https://open.spotify.com/artist/5H0YoDsPDi9fObFmJtTjfN",2022-07-26,274163,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
It Makes the Babies Want to Cry,https://open.spotify.com/track/30s2prPWNfUxoKgfpSo3wN,100% Electronica,https://open.spotify.com/album/2x12HtS4UoZDMY2YVNLlte,George Clanton,https://open.spotify.com/artist/1G5v3lpMz7TeoW0yGpRQHr,2021-05-13,218000,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Japan,https://open.spotify.com/track/6LwYUSaVJLdTwrziHEUSxM,Japan,https://open.spotify.com/album/3UFmxeMjw1aX5kby38JvsY,Yot Club,https://open.spotify.com/artist/6FugQjLquBF4JzATRN70bR,2021-03-24,174000,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Jargon,https://open.spotify.com/track/560askOgelWkBNwqDb4ihd,Fade Em All,https://open.spotify.com/album/7Ftn55MEBA9PUrvgOA0Sq3,Fade 'Em All,https://open.spotify.com/artist/5KPgrRE2BkgShDII1cH1HN,2021-03-24,163874,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Juicebox,https://open.spotify.com/track/3jjQHULAVn71k40mKwGMiV,First Impressions Of Earth,https://open.spotify.com/album/1HQ61my1h3VWp2EBWKlp0n,The Strokes,https://open.spotify.com/artist/0epOFNiUfyON9EYx7Tpr6V,2021-04-27,194573,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Kids,https://open.spotify.com/track/60Cb8X0ARzviyHq4QZMoK5,You Are Going to Hate This,https://open.spotify.com/album/6HPeu1jcBnHNuzDlHAddc8,The Frights,https://open.spotify.com/artist/2HSEdXKVq1WWtBbsIeNjRX,2021-04-14,174404,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Let Us Make You Money,https://open.spotify.com/track/40ajBxszLyBSD0tYJKlMU0,Let Us Make You Money,https://open.spotify.com/album/3lJoImFXVNwRQZdhAxytF4,Sadie and the Ladies,https://open.spotify.com/artist/52f3LU6yfvwIyWBKJkLIa0,2021-05-15,162000,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Lies in the Eyes of Love,https://open.spotify.com/track/4EtELRz6M3e184zevnBKDb,Lies in the Eyes of Love,https://open.spotify.com/album/1GfOfctjAQsRgMfswLsSKZ,Part Time,https://open.spotify.com/artist/5M0HAqHXyOh3q7WQnvce8o,2021-03-24,196360,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Lipstick,https://open.spotify.com/track/4AblNv2IZzFJnnifSzb9v5,pom pom,https://open.spotify.com/album/1GDEy7JQHzOvAIucRlXtGL,Ariel Pink,https://open.spotify.com/artist/5H0YoDsPDi9fObFmJtTjfN,2021-03-24,200293,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Loose Cannon,https://open.spotify.com/track/1FxmJ9hQ0nVrOI19SChpi8,X Hail,https://open.spotify.com/album/5EeK2ioXWQelWsAvtr7EUL,Puzzle,https://open.spotify.com/artist/3JDZy6EWo6V8yABANunf6V,2021-03-22,177000,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Make a Wish,https://open.spotify.com/track/1ozjT4y1lEBI56EuZdTzNm,Mirror Might Steal Your Charm,https://open.spotify.com/album/5OTx88lV36Cgz4nrLUCbOz,The Garden,https://open.spotify.com/artist/4UVlSeEFDPmlkYKaRMRoOz,2021-05-15,167000,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Message From Home,https://open.spotify.com/track/2eJ20xwVzhH0Xe3qdqJ7wF,Work And Non Work,https://open.spotify.com/album/7kqQeOzeLJxSlQEQXyIkqH,Broadcast,https://open.spotify.com/artist/0WtTGUjbur1R1cNzBvbsMU,2021-06-04,299666,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Misunderstanding,https://open.spotify.com/track/77TI8DnIETer06RGuh2rxC,Delorean Highway,https://open.spotify.com/album/3BNraxL1B5SlrW9ikhQzol,GUM,https://open.spotify.com/artist/4Oov8BULUOBiX6UVpP04JW,2021-02-23,180219,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
My Head Hurts,https://open.spotify.com/track/2cP8RV40nIufHrVQRWwnkG,V,https://open.spotify.com/album/592d2gtYO83FF8awSzrQZE,Wavves,https://open.spotify.com/artist/6bUJpbekaIlq2fT5FMV2mQ,2021-04-19,169520,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
"No One Will Dance, Pt. 1",https://open.spotify.com/track/46A9pWfjyqmeiCZYsLcjiU,Young Love / No One Will Dance / Neon Gold,https://open.spotify.com/album/481pW3zzAJmHM3lb4XAQJ3,Current Joys,https://open.spotify.com/artist/0m5FakHKCQdA7UN0PIzMcL,2021-02-16,159080,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
No Waves,https://open.spotify.com/track/5vw6mb5UUdA3vVQfcFN8yA,FIDLAR,https://open.spotify.com/album/33D9P5ywquFzDqx30JxCxs,FIDLAR,https://open.spotify.com/artist/3P6duIn7oHeiBACZfYeNud,2021-06-28,134026,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Noid,https://open.spotify.com/track/6fhH6tRpDX77lDmqBy9LF7,Safe In The Hands of Love,https://open.spotify.com/album/1IpYZkYoYCjXTYMDEW8Ksk,Yves Tumor,https://open.spotify.com/artist/0qu422H5MOoQxGjd4IzHbS,2021-02-16,209094,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Not Allowed,https://open.spotify.com/track/0jA4h2SD50Oak4C3Vn905a,Who Really Cares,https://open.spotify.com/album/5tm1XKTwxHAL80b1yoPQ5U,TV Girl,https://open.spotify.com/artist/0Y6dVaC9DZtPNH4591M42W,2021-02-18,167864,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Orgasm of Death,https://open.spotify.com/track/4m3uMuu1gYYjZPtZvTOe6t,Casual Acquaintances,https://open.spotify.com/album/3mAUwWAQKkBlsMThgz3TMz,The Growlers,https://open.spotify.com/artist/2RhgnQNC74QoBlaUvT4MEe,2021-05-09,235692,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Pet Shop Eyes,https://open.spotify.com/track/1vQ028PNpd5LNAsrcMwCz3,Hung At Heart,https://open.spotify.com/album/74uwLpJjsBFaVJd0gKLm0p,The Growlers,https://open.spotify.com/artist/2RhgnQNC74QoBlaUvT4MEe,2021-06-28,213599,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Pets,https://open.spotify.com/track/5pjxH2qbozzUCQHEXhIJHq,Screen Memories,https://open.spotify.com/album/50Trv9V4O6AUqYOCm5HUG8,John Maus,https://open.spotify.com/artist/4R073T3AVJKqAsbzLmLW9u,2021-07-13,216998,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Reptilia,https://open.spotify.com/track/57Xjny5yNzAcsxnusKmAfA,Room On Fire,https://open.spotify.com/album/3HFbH1loOUbqCyPsLuHLLh,The Strokes,https://open.spotify.com/artist/0epOFNiUfyON9EYx7Tpr6V,2021-03-31,219826,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Shiggy,https://open.spotify.com/track/0Ed6Nry1j8FA1Ob4l7c2Wb,Everyone's Invited,https://open.spotify.com/album/6GkbEFKMTv9kJ9XrnWBXiH,Sports,https://open.spotify.com/artist/4AGNJdJiVltImYk1UTLE0K,2021-03-25,219573,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Stop and Go,https://open.spotify.com/track/2FsSMS6SKErtwA7CPFK7SK,Francis Trouble,https://open.spotify.com/album/3SwIjv6JSHkY14XUbOAtkp,Albert Hammond Jr,https://open.spotify.com/artist/1Li0eIWeMeWcOOWpImcG9H,2022-04-18,232653,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Submarines,https://open.spotify.com/track/64decxaCbfxy30OacLIBeI,The Frights,https://open.spotify.com/album/4gCxVCBV1bThixzOFIkZB0,The Frights,https://open.spotify.com/artist/2HSEdXKVq1WWtBbsIeNjRX,2021-06-28,236695,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Swing Lynn,https://open.spotify.com/track/6hIOunhsLUT66KQgZV5dMD,I'm Sure,https://open.spotify.com/album/79zUXfErg2kVJQxQ7ypEZ8,Harmless,https://open.spotify.com/artist/5dYGaoCO0iaUZKfl9K8Gtd,2021-03-29,321438,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
t r a n s p a r e n t s o u l feat. Travis Barker,https://open.spotify.com/track/1QL7nSDZCwZMnbisV4KOXt,t r a n s p a r e n t s o u l feat. Travis Barker,https://open.spotify.com/album/4ar4zcVlbYDYKgq5wEdq0T,"WILLOW, Travis Barker","https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF, https://open.spotify.com/artist/4exLIFE8sISLr28sqG1qNX",2021-05-08,168030,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
The Adults Are Talking,https://open.spotify.com/track/5ruzrDWcT0vuJIOMW7gMnW,The New Abnormal,https://open.spotify.com/album/2xkZV2Hl1Omi8rk2D7t5lN,The Strokes,https://open.spotify.com/artist/0epOFNiUfyON9EYx7Tpr6V,2021-03-28,309053,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
The Mother,https://open.spotify.com/track/3QzVv5aXtZZSt1DY19ldWD,Magick Songs,https://open.spotify.com/album/3Jwzv57SMQbXKIbCDs37YW,JEFF The Brotherhood,https://open.spotify.com/artist/1yhtlCNnRgCNGnsy2K7mHm,2021-06-30,213413,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
The Start Of Something,https://open.spotify.com/track/6K5GAopLZzzg0ZX8k5GWwh,Raised By Wolves EP,https://open.spotify.com/album/6Le1FSqseZp41WAub4Ct4v,Voxtrot,https://open.spotify.com/artist/7b697TI9p2abLzSo3eJTKW,2021-05-16,271746,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
There Is a Light That Never Goes Out - 2017 Master,https://open.spotify.com/track/3mkS1alZdcdBQuIMad8aee,The Queen Is Dead (Deluxe Edition),https://open.spotify.com/album/0vlgxCvO6LQXTR06b8r2rj,The Smiths,https://open.spotify.com/artist/3yY2gUcIsjMr8hjo51PoJ8,2021-04-09,242666,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
This Charming Man - 2011 Remaster,https://open.spotify.com/track/1FvDJ9KGxcqwv1utyPL3JZ,The Smiths,https://open.spotify.com/album/6cI1XoZsOhkyrCwtuI70CN,The Smiths,https://open.spotify.com/artist/3yY2gUcIsjMr8hjo51PoJ8,2021-03-03,162920,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Thy Mission,https://open.spotify.com/track/7LcmuGeSXQzQlteW3yGtWb,Thy Mission,https://open.spotify.com/album/7JxyWvp7fQlLNdrTUDBtHo,"The Garden, Mac DeMarco","https://open.spotify.com/artist/4UVlSeEFDPmlkYKaRMRoOz, https://open.spotify.com/artist/3Sz7ZnJQBIHsXLUSo0OQtM",2021-03-22,221000,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Too Drunk to Come,https://open.spotify.com/track/71U7k9l1euqfmGMiAddU9O,Living Dummy,https://open.spotify.com/album/3saoeCU4gzjMKCLKczIhn6,Together Pangea,https://open.spotify.com/artist/29q1axQPERERxUzqufXMqB,2021-04-14,150152,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
Trees and Flowers,https://open.spotify.com/track/39VxarnBZV8POFPXvnAD2U,1982 4 Piece Demo,https://open.spotify.com/album/7630ndv8hRJ54Cx8OpYGIG,Strawberry Switchblade,https://open.spotify.com/artist/4z5NjzIMyaQC4dPxxzxF6e,2021-03-24,194821,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
We Be Grindin',https://open.spotify.com/track/4bO7UDv9dL8qYVCISSpSHI,haha,https://open.spotify.com/album/2tH1S9Q2RUcLrOizMy9I1K,The Garden,https://open.spotify.com/artist/4UVlSeEFDPmlkYKaRMRoOz,2021-04-27,131506,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
When You Sleep,https://open.spotify.com/track/3HfEgAaf0koxBpBB8NvGda,Loveless,https://open.spotify.com/album/3GH4IiI6jQAIvnHVdb5FB6,my bloody valentine,https://open.spotify.com/artist/3G3Gdm0ZRAOxLrbyjfhii5,2021-05-09,251933,2024-02-28,it&#x27;s not a complex if you believe in it&#x27;s reality,pretty girls with machine guns
