track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Bell,https://open.spotify.com/track/42iMxUFc8IoedPBcQySzW9,Bell,https://open.spotify.com/album/0wyKisLhaV7LDJPPkN8U4w,Mha Iri,https://open.spotify.com/artist/5VMXbzLVkLd4Cq4rBzx4T3,2024-02-23,240000,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Blood Music,https://open.spotify.com/track/34cygccHj8M2bed5ZHpbdT,Blood Music,https://open.spotify.com/album/7G2AvIeq0JPXL3NHNYQrSe,Pleasurekraft,https://open.spotify.com/artist/4ipS3ZbqP46bs124yqp9N4,2024-02-23,355543,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Bloom,https://open.spotify.com/track/4AqLfv5PWtRBhDm0VA8ewq,Bloom,https://open.spotify.com/album/55g3kFOFsp00P2cHNJWvwD,"Victor Ruiz, Modeā","https://open.spotify.com/artist/0xgdNNa5mIbnJKp8AG8S4z, https://open.spotify.com/artist/6dsy10LVNALrvHyVEadrsJ",2023-09-29,278181,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Bodysnatcher,https://open.spotify.com/track/2ReU1R4wUEhCnrL8Q6Nf8a,Badlands,https://open.spotify.com/album/691b38mQKtfisEdhiV3kvD,Spektre,https://open.spotify.com/artist/2jop7P9uKGHVtQAv59lDxT,2023-03-31,231114,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Break the Mold,https://open.spotify.com/track/2NBBcHcrfVecd78wNFV2pG,Burning Whispers,https://open.spotify.com/album/5AEhATPqFhtI5CTxHyJswQ,Atroxx,https://open.spotify.com/artist/5xUFaih4LPL1He9jDdvqTw,2023-04-23,243973,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Bring It On Down,https://open.spotify.com/track/42BajmF7S541Gl8eUELqKl,Bring It On Down,https://open.spotify.com/album/07zJQUXucc05agVKLqhcNE,Ramon Tapia,https://open.spotify.com/artist/5BFl4h5TXYSSJsCteTX3s1,2022-11-25,432657,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Bring Me Fire,https://open.spotify.com/track/2aaS2SpqTrtdTguznntB6x,Bring Me Fire EP,https://open.spotify.com/album/6NKHZlMaaSlR8ToHZSGS4K,"Spektre, Lisa Rudy","https://open.spotify.com/artist/2jop7P9uKGHVtQAv59lDxT, https://open.spotify.com/artist/3CNoq7hRz6A1jYRPulgxLt",2023-06-06,275194,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Burning Whispers,https://open.spotify.com/track/3KrmBnh1wp6U0lgBEdB8Cb,Burning Whispers,https://open.spotify.com/album/5AEhATPqFhtI5CTxHyJswQ,Atroxx,https://open.spotify.com/artist/5xUFaih4LPL1He9jDdvqTw,2023-04-23,249659,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Carnival of Souls - Push Remix,https://open.spotify.com/track/4tdBYLQOTA9FzRhASJ7Skg,"Respekt Reworks, Vol. 1",https://open.spotify.com/album/6iv34cW6L7o0XoKHEcheGs,"Spektre, Push","https://open.spotify.com/artist/2jop7P9uKGHVtQAv59lDxT, https://open.spotify.com/artist/55Os8XqAryj0AfK6zjkCbx",2021-11-26,209090,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Catalepsia,https://open.spotify.com/track/59AJFyxHGuBq4KTaEJDRV3,Catalepsia,https://open.spotify.com/album/3uCvxpEmhWNH2XNdF7IZMW,Dok & Martin,https://open.spotify.com/artist/1rV7LSzJ2ZzL3FicYplmLX,2022-04-18,410409,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Catalyst,https://open.spotify.com/track/0NKy73GIkZmlpPQzTuExnV,Connection,https://open.spotify.com/album/7bkflTRV13PDtvSQnQlGE1,Alessandro D'Avenia,https://open.spotify.com/artist/6cgN3FkBzzZnNiHmTXejz5,2023-03-09,363920,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Cerise,https://open.spotify.com/track/3ldz19A6jL0WJIHdCSzvI6,Salvation,https://open.spotify.com/album/2Q2Ht874IgNK0pyxgoU5Wr,Ignacio Arfeli,https://open.spotify.com/artist/53nQsmYO19z1chV4aSVzlp,2024-02-23,275294,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Check This Out,https://open.spotify.com/track/1BclOj1D38KuKSJeb6ALpc,Check This Out,https://open.spotify.com/album/0YCsZ3jzLW4HiP645EopqF,"Dok & Martin, Javi Colina","https://open.spotify.com/artist/1rV7LSzJ2ZzL3FicYplmLX, https://open.spotify.com/artist/3e9HfE9Ad9kXFg54w8Wt3x",2024-06-02,426000,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Choir Of Spirits,https://open.spotify.com/track/0V6GWgubCBR8955ZWtJ4WR,Choir Of Spirits,https://open.spotify.com/album/7yGPNpwNMQmMb6ufCztgnd,"Push, Joyhauser","https://open.spotify.com/artist/2Xy6YLSsHR6TdBUFm5bnLR, https://open.spotify.com/artist/59a1Bp0JQfL2mGnpL0lW2Y",2022-05-17,405439,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Circles,https://open.spotify.com/track/2xU4Ejdq5h5EE7YcIbjnZe,"A-Sides, Vol. 11",https://open.spotify.com/album/3uDzg42dI0fxJUojkmN1aY,Nicolas Taboada,https://open.spotify.com/artist/6dcbo1dJld5wdwLeno5MBE,2022-11-25,383757,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Clairvoyant,https://open.spotify.com/track/7sP4lDPMVGVrp5qSVjqXPD,Clairvoyant,https://open.spotify.com/album/03oox32OCziCwqYqMejYXg,Crossbow,https://open.spotify.com/artist/7w9hUQDypmlktoxpMa12dV,2024-01-31,240000,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Claptrap,https://open.spotify.com/track/1wxgrpzFQPePRLW4YKYvJN,Claptrap,https://open.spotify.com/album/1w2LMklzYKEjJYT5yCqvyc,Crossbow,https://open.spotify.com/artist/7w9hUQDypmlktoxpMa12dV,2023-03-09,276363,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Clarity,https://open.spotify.com/track/0YTa8TqgoTRjPznEJYNDDW,Obsession,https://open.spotify.com/album/5fzpNfrjHhr7z3fk3jEnYn,A.S.H,https://open.spotify.com/artist/2ES9p7AUwZWCR0xfGsCKTC,2022-02-03,435308,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Climax,https://open.spotify.com/track/2jbNi1IR23YtHh6KukzNDk,Climax,https://open.spotify.com/album/2EsASjGU0TlCRfyj6KWwQr,"Teenage Mutants, Stoked","https://open.spotify.com/artist/3IFgjVPT8yeB4UnJCWOpZA, https://open.spotify.com/artist/3p7fzDBhVlfoYrpM2p5n0T",2024-06-02,243582,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Come With Me,https://open.spotify.com/track/1kNsgWpbSPHtGZC5cdHm5R,In Control,https://open.spotify.com/album/34ButLQg3S3CugEn6CPQ9s,Jo Poole,https://open.spotify.com/artist/3d8oVrrMiYpjm8iHGj7CYF,2023-08-15,208458,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Concentrate,https://open.spotify.com/track/2BPrwqxSpvENgsehOYgFJB,Badlands,https://open.spotify.com/album/691b38mQKtfisEdhiV3kvD,Spektre,https://open.spotify.com/artist/2jop7P9uKGHVtQAv59lDxT,2023-03-31,229481,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Connect,https://open.spotify.com/track/1XsCduhjiJEwFlkNxnTI6S,Connect EP,https://open.spotify.com/album/1HC64k8KzGmEg5bgfSo283,Alessandro Grops,https://open.spotify.com/artist/07Glpj38nleLSAo3mJmcQH,2022-05-17,335429,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Constellation,https://open.spotify.com/track/0KxenwZHOqXRQYV9GSaLxY,"Respekt Rebels, Vol. 4",https://open.spotify.com/album/65AIbwBS7j6HSf6uD47Hda,"Dok & Martin, Matteo Vitanza","https://open.spotify.com/artist/1rV7LSzJ2ZzL3FicYplmLX, https://open.spotify.com/artist/5NjFXNobjTKu8ZV2lFiXRa",2022-12-28,207761,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Continuation - Original Mix,https://open.spotify.com/track/5ORXNsjI3Df5ZpYaP9J88P,Continuation,https://open.spotify.com/album/4IbLPigtMzBits7Uuez5L9,Novem Vivit,https://open.spotify.com/artist/3IhPvqOFbFQinyxhQsJ2D0,2022-02-03,291604,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Contrast,https://open.spotify.com/track/6ND5LGkeitafW7tM7I4oND,Bloom,https://open.spotify.com/album/55g3kFOFsp00P2cHNJWvwD,"Victor Ruiz, Modeā","https://open.spotify.com/artist/0xgdNNa5mIbnJKp8AG8S4z, https://open.spotify.com/artist/6dsy10LVNALrvHyVEadrsJ",2023-09-29,268656,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Cosmic Order - Original Mix,https://open.spotify.com/track/5VSGGWcXdr7w59G4gKYhyV,Augmented Moment,https://open.spotify.com/album/6ffqwfwN2rUnuiGjNyFubP,Balthazar & JackRock,https://open.spotify.com/artist/3xsLz1pGRgDfTozxS4RgGA,2022-04-18,358841,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Crazy People - Victor Ruiz Remix,https://open.spotify.com/track/3amcv0aAbe57YRevwUxjVw,Crazy People (Victor Ruiz Remix),https://open.spotify.com/album/6TyFYm26pb39Lms5kOnOac,"Liquid Soul, Victor Ruiz","https://open.spotify.com/artist/64nL3MP8zmuLqUq8DDaIKS, https://open.spotify.com/artist/0xgdNNa5mIbnJKp8AG8S4z",2024-06-02,434005,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Dare I Groove - Thomas Schumacher Remix,https://open.spotify.com/track/2IQrmwmfNve59siU2X8Qp4,Dare I Groove (Thomas Schumacher Remix),https://open.spotify.com/album/1abAisKjMEg8uPMmawKPek,"Lisa May (Aus), Thomas Schumacher","https://open.spotify.com/artist/7rx8RLqLByWexSLqkGhO4p, https://open.spotify.com/artist/7KkV7dFoGEXr4M3fpb1FgD",2022-11-25,297313,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Delusion of Choice,https://open.spotify.com/track/6lPVUWaS9tKawg7CXV0kOO,Delusion of Choice,https://open.spotify.com/album/7wCdidxm8jiCbzFvGZrAvg,Spektre,https://open.spotify.com/artist/2jop7P9uKGHVtQAv59lDxT,2023-10-16,233226,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Devils Dust,https://open.spotify.com/track/16EgNkmpAkjuJjBB3M8dE5,Devils Dust,https://open.spotify.com/album/0K9RmEkVIFB7LOjO8nFgIB,Ronnie Spiteri,https://open.spotify.com/artist/7tH1Y2LeCe2LUxvru8y7Df,2022-02-03,474964,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Dirty Dub - Original Mix,https://open.spotify.com/track/660cgZMj2isDrbRNfZnTAV,Warehouse Focus,https://open.spotify.com/album/71e3tlJ0eW6kPCZWci7FRY,Ignacio Arfeli,https://open.spotify.com/artist/53nQsmYO19z1chV4aSVzlp,2022-02-03,417279,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Dirty Lagoon,https://open.spotify.com/track/4JvutGrckEHMwqvezbMRwB,Dirty Lagoon,https://open.spotify.com/album/5uMPiDmYI70mtdxRnQJ2pH,Adam Beyer,https://open.spotify.com/artist/1btv9qmIpbp7q1ixCYNdHu,2022-04-18,290008,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Disaster Zone,https://open.spotify.com/track/5etCwSpntPqQNFXpq7vvug,Disaster Zone,https://open.spotify.com/album/7GsmSI0NO7EQMrsL7Dx5Ly,Dok & Martin,https://open.spotify.com/artist/1rV7LSzJ2ZzL3FicYplmLX,2022-04-18,347214,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Disconnect Me,https://open.spotify.com/track/725gTXSBCLwjb9B73g0ScG,Disconnect Me,https://open.spotify.com/album/33gbMrZIToO9ark2S7Ri1S,"Kai Tracid, Patrik Berg","https://open.spotify.com/artist/0frSMmZSEdr8pVRi8PBSwF, https://open.spotify.com/artist/13SB6LyYpsdN2QPEqpYS9l",2024-02-23,342857,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Dish Ya Now,https://open.spotify.com/track/0cytq2IoQxtaWzxBAHQC0k,When the Lights Go Down,https://open.spotify.com/album/50v574ovT1KSQBsrLU6vbe,Roberto Capuano,https://open.spotify.com/artist/2XWr3TCJUE6XBKd6BQrAc1,2023-03-09,212000,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Disintegrate,https://open.spotify.com/track/7oPC4KDG0ofx3Cvpie1D9W,Disintegrate,https://open.spotify.com/album/1IeOO326Q8ZPprvUoUUhx5,Spektre,https://open.spotify.com/artist/2jop7P9uKGHVtQAv59lDxT,2023-02-05,439014,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Distraction,https://open.spotify.com/track/5hTgCrc499spc9sxY2qskm,Sahara,https://open.spotify.com/album/1NQTqcxwDzBeJi9fvKN49D,GIULIA (IT),https://open.spotify.com/artist/1cGOVsqhXl4RuUIm4RSRHK,2024-07-26,234666,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Dodgems,https://open.spotify.com/track/6BisIQ370CusHlyAAJrPOq,Dodgems,https://open.spotify.com/album/1naBLI1pkepEzgoahwj4Ny,Spektre,https://open.spotify.com/artist/2jop7P9uKGHVtQAv59lDxT,2024-02-23,222422,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Don't Look Back,https://open.spotify.com/track/6Z2NosTNVXFCTqKG3HmB04,We Control,https://open.spotify.com/album/5F2AxyNUfQ9jVfsVJMG9jl,Lilly Palmer,https://open.spotify.com/artist/4h8IEOdrg60WM5XGyNOCVU,2022-04-18,231437,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Don't Need You,https://open.spotify.com/track/0U9R5tF9KeUkMuq3uVeDFK,Jilted,https://open.spotify.com/album/2Qu6otxkYLN1PMqfq44hL1,Spektre,https://open.spotify.com/artist/2jop7P9uKGHVtQAv59lDxT,2024-05-15,213333,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Don't Stop Now,https://open.spotify.com/track/3u3rokXcDXPlgUZwTcwrDk,The Hills Devise,https://open.spotify.com/album/7G9RjwEnWgiJxxbYzbhawU,Shay De Castro,https://open.spotify.com/artist/0v9G2owf4WLwxKH95hc9gQ,2022-12-28,206829,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Dopemine,https://open.spotify.com/track/1DHpTZqedmXOahLu8HFHxT,Tunnel Vision,https://open.spotify.com/album/6lYFoDZ0TmSSSuwLDtmfI2,Alex Stein,https://open.spotify.com/artist/0SCFEgshN89tlgOPM7lbSB,2023-10-16,370858,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Dopemine,https://open.spotify.com/track/4xcyDEJ7WIfhfqZX4oL2xw,Dopemine,https://open.spotify.com/album/4cYYqDG4cF6r6QiobnjPxR,Alex Stein,https://open.spotify.com/artist/0SCFEgshN89tlgOPM7lbSB,2023-09-29,370858,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Dragons Dynamite,https://open.spotify.com/track/0vqrXxH2NY3QMqr1tTjTxU,Dragons Dynamite,https://open.spotify.com/album/78Y002Kvjzvcw9qVnnqP25,Harvey McKay,https://open.spotify.com/artist/6qB9lDPQ6tFbI1gZcSawCS,2022-02-03,301465,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Dreams,https://open.spotify.com/track/1TU00sJWkX7WevdhUpPDuV,Dreams,https://open.spotify.com/album/6yCCubnlpvQg5ZYNVHWB4P,Quench,https://open.spotify.com/artist/7KxmXTMMSMu1DIYA2G3CNZ,2023-01-16,372120,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Dune - Wehbba Remix,https://open.spotify.com/track/4DMqb7He27tNQkJghvvdSP,Boavista Remixes,https://open.spotify.com/album/0veMfwPekRVWazQ0YVGLPa,"Stephan Bodzin, Wehbba","https://open.spotify.com/artist/2nq2BeSbzExGAv3Y4HgUf7, https://open.spotify.com/artist/2UzAShzs3DO53bSZqvf8Ri",2022-05-17,407500,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Element of Life,https://open.spotify.com/track/2GRZeNpSTHCUyqx45I6G1z,Element of Life,https://open.spotify.com/album/1WpRLbKiVoIVlUe84Po9L9,RSRRCT,https://open.spotify.com/artist/2bjrPyU5oyMwdCH78sBE12,2023-09-29,388656,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Embodied,https://open.spotify.com/track/6MO0WsD4H6gwCnTrpqo6ge,Embodied,https://open.spotify.com/album/6IpkTm8SxdXJDCHLJ1yiLi,Pleasurekraft,https://open.spotify.com/artist/4ipS3ZbqP46bs124yqp9N4,2023-08-30,400500,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Emotion - Dok & Martin Remix,https://open.spotify.com/track/4DI1rMTIxpoT5Ctoe3bEwO,Emotion,https://open.spotify.com/album/6DEH1uKcz7I7VJDqlFh0Re,"Torsten Kanzler, Dok & Martin","https://open.spotify.com/artist/6ivd3NhMvn9EIN64Q3lqik, https://open.spotify.com/artist/1rV7LSzJ2ZzL3FicYplmLX",2023-03-09,453566,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Endless Days - Breaks Mix,https://open.spotify.com/track/2PwRLopdYEvgZ7w5lLr36i,Endless Days,https://open.spotify.com/album/7sri2P1clnLmHCOMLpMpwK,Spektre,https://open.spotify.com/artist/2jop7P9uKGHVtQAv59lDxT,2022-05-21,251428,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Endless Days - Club Mix,https://open.spotify.com/track/05pZYAuwuPtwYLBg6sIiwF,Endless Days,https://open.spotify.com/album/7sri2P1clnLmHCOMLpMpwK,Spektre,https://open.spotify.com/artist/2jop7P9uKGHVtQAv59lDxT,2022-05-21,219154,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Endure,https://open.spotify.com/track/4CnIziHXEXDsRIMhmwSVPp,"Respekt Rebels, Vol. 4",https://open.spotify.com/album/65AIbwBS7j6HSf6uD47Hda,MedMan (UK),https://open.spotify.com/artist/7jyAYNZEkd5MgtjOv1JCD4,2022-12-28,216888,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
Escape,https://open.spotify.com/track/4zVwoDnBMVYT2DGMlqUwDB,New Generation,https://open.spotify.com/album/3ZTcFG7CiXC20BedmT96UB,Lilly Palmer,https://open.spotify.com/artist/4h8IEOdrg60WM5XGyNOCVU,2024-06-02,220299,2023-02-19,&#x27;Spektre&#x27;s Selection&#x27; is a weekly updated playlist of the freshest techno straight from their crate! Get following! #respekt,Spektre's Selection
