track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
AGEN WIDA,https://open.spotify.com/track/35V6qXUDCvwZdmbKe5PlPG,AGEN WIDA,https://open.spotify.com/album/5Oc42yHyXbHNXD87yEwfA7,"JOYRYDE, Skrillex","https://open.spotify.com/artist/24neLwyYRyj4ItaGnFeIT0, https://open.spotify.com/artist/5he5w2lnU9x7JFhnwcekXX",2024-09-08,199047,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
All I Need,https://open.spotify.com/track/1merVe85SADF84bBtWBZs6,All I Need,https://open.spotify.com/album/7gFjOqD0zIUxyYksPPCj32,OOTORO,https://open.spotify.com/artist/3kWLEfykUXgiuhbR2NwnLI,2024-01-27,261120,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
All Night,https://open.spotify.com/track/0mrdtRdrp9W05nKuE2qFO6,All Night,https://open.spotify.com/album/6TlbQ4aXAwS1Iw55zm42jO,"Bellecour, Honey & Badger","https://open.spotify.com/artist/1PiNBMw3iIaG021gWeidUY, https://open.spotify.com/artist/5R5qNSYFn04J9jF8UnmYbK",2023-05-16,188571,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
All On You,https://open.spotify.com/track/02dYg8kB8UQqidBwIWbADS,All On You,https://open.spotify.com/album/24H5xEni5Hca01c5wbwBPB,LOOPERS,https://open.spotify.com/artist/0Aemly9h57T2sLKpkNq409,2024-09-08,133110,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
All The Way,https://open.spotify.com/track/6kjP9hwgKBzKo0psteGFDY,All The Way,https://open.spotify.com/album/2yL0wl9CvwWNIpIFBSUcP1,Reece Rosé,https://open.spotify.com/artist/7e7AGt1EJqxXsb9xpaflJ5,2024-05-24,243809,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Assumptions (feat. Purple Velvet Curtains),https://open.spotify.com/track/03j8OmSMpzzdl0lS31kiBB,Assumptions (feat. Purple Velvet Curtains),https://open.spotify.com/album/5Xn8k6hbvl1nmn4FNecqqK,"Makla, Hooders, Purple Velvet Curtains","https://open.spotify.com/artist/1ngUu0NNbd7uGigLW2je0M, https://open.spotify.com/artist/0dSLFM6XsMwI9U64CyxFVS, https://open.spotify.com/artist/5UNXmWQKKqqBCxmcotxXmO",2023-02-12,159375,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Automatic,https://open.spotify.com/track/5UTcXCoN6lJwjaBjTFlt9B,Automatic,https://open.spotify.com/album/15xLRQ3xbSbUKcVSjQCMSO,NuBass,https://open.spotify.com/artist/5Nd61ppMOQbbtF1HV13kBO,2024-04-24,166285,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Axelerator,https://open.spotify.com/track/2ZwJMnIA3Lg02Q3Zd3a1HA,Live & Direct / Axelerator,https://open.spotify.com/album/35YKQ8jA0fr5nyD6zmoPTy,Axel Boy,https://open.spotify.com/artist/4DabGEOrvBxxta0YlaaJpJ,2023-12-29,207272,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Back Again,https://open.spotify.com/track/5AjHfQmvYqKs3I4Qc0aFXo,Back Again,https://open.spotify.com/album/1TIw2arqA2nlo3xeBe3cSj,"SUBSHIFT, JERO","https://open.spotify.com/artist/6oj23vhIuGx4bOqVmQ9oOo, https://open.spotify.com/artist/4UrjjYgWIyCWRkLTTswfHy",2023-06-06,189155,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
BACK IT UP,https://open.spotify.com/track/5vKSIdnjFFnXX32usUzM4C,BACK IT UP,https://open.spotify.com/album/5ZX1a1D11m4TGf2CQikGNf,"Sam Silver, ALRT, Leap96, Michael Aristotle","https://open.spotify.com/artist/1hhCo32XBkw8H0iqTSnkx0, https://open.spotify.com/artist/4XH5qVwKcWRS0Z6tr85exf, https://open.spotify.com/artist/29Ym8UOoUTlN7vvt7JXX4e, https://open.spotify.com/artist/0EcYNSzoHRKECzj0NEi109",2024-07-30,130681,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Back Off,https://open.spotify.com/track/1iDMmuWgPsVzosoX5cC2oy,Back Off,https://open.spotify.com/album/7IQ1hzoJ7ltY8DSsRaoNQs,"Raiser, Axel Boy","https://open.spotify.com/artist/5W4votwq5V1cHZpfFhm8Er, https://open.spotify.com/artist/4DabGEOrvBxxta0YlaaJpJ",2022-07-01,255797,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Back Section,https://open.spotify.com/track/5S8fXbHb1pba7hdpLXMizX,Back Section,https://open.spotify.com/album/2zZxulsD3qSVWp1neTRE9b,Badjokes,https://open.spotify.com/artist/4zE0NW3CyaxTBIulekUFMD,2022-08-26,181875,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
BAD,https://open.spotify.com/track/79rtchRTWKO4AjVKzIAgMy,BAD,https://open.spotify.com/album/6BjhnTo2M4j5u5wDZEJzwN,"Cheyenne Giles, ALRT","https://open.spotify.com/artist/2FoyDZAnGzikijRdXrocmj, https://open.spotify.com/artist/4XH5qVwKcWRS0Z6tr85exf",2024-06-28,173571,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Bad Behaviour,https://open.spotify.com/track/6BFyixMYTmPeF4d4Ao8oUm,Bad Behaviour,https://open.spotify.com/album/1t3tZpBPSI8R7NA2cqGH1w,"Flowidus, T95, Dread MC","https://open.spotify.com/artist/410Yzyq0DmhJImIxqy5wOC, https://open.spotify.com/artist/1VFKd9CgkuFqdrrYVRHkIS, https://open.spotify.com/artist/2U5JmM5bTJuARrzQYnDAKn",2023-02-12,245258,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Bad Decisions,https://open.spotify.com/track/0FD5t2rMV43zz3OFHeaBRN,Bad Decisions,https://open.spotify.com/album/67Y9ehbdVAj2fonQYr8SFj,"One Day One Coke, LOOZBONE","https://open.spotify.com/artist/2B7tdyU1J3iiUU3AiKYxaX, https://open.spotify.com/artist/41mgVbCJxhUtr9o9EpRchx",2022-07-29,322500,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Baggy Black Jeans,https://open.spotify.com/track/5napq9DmxX4W8Z6y9yI3Us,Baggy Black Jeans,https://open.spotify.com/album/3VMp1zL4dGWjXz8ezLbTfv,AC Slater,https://open.spotify.com/artist/6EqFMCnVGBRNmwPlk2f3Uc,2024-09-27,192692,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Bang (feat. Dances With White Girls) - ANGELZ Remix,https://open.spotify.com/track/2CwrfXaGKfIavXNbnZ2mmY,The RED Tape (Deluxe),https://open.spotify.com/album/2I1vC9WZCG47pIFi37kmFn,"Matroda, Dances With White Girls, ANGELZ","https://open.spotify.com/artist/45lcbTsX07JWzmTIjcdyBz, https://open.spotify.com/artist/1XwL3qdo0jPmliKRgxY5TL, https://open.spotify.com/artist/7tbMem2T4rnyYKXiUYJPCn",2022-10-02,192960,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Banzai,https://open.spotify.com/track/5lERF7OCLtnZthQFVGpENu,Banzai,https://open.spotify.com/album/7EJ32w2WaTjkRI4GHHsWtK,"HODA, Eloquin","https://open.spotify.com/artist/6947jU93LuBHWx7OLAh9gx, https://open.spotify.com/artist/6tRzzi6vUGERNBRbOkaOa1",2022-10-02,262315,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Bark Me,https://open.spotify.com/track/3V9WaNSklacDxsCwnpzhSa,Bark Me,https://open.spotify.com/album/4eOzZHTGcw9aG8sn4onB3p,"Phlegmatic Dogs, Hybrid Theory","https://open.spotify.com/artist/3g5Lhsq7cSJEK39BzKgIUe, https://open.spotify.com/artist/6KkbKOCoCyCZGaaWggWh9Q",2022-07-01,158330,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Bass,https://open.spotify.com/track/6fGgaLADR7gPrQhzsBcL1T,Bass,https://open.spotify.com/album/3oR4vO4GABm5m4RcP3bpVM,"RetroVision, Seth Hills","https://open.spotify.com/artist/6heMlLFM6RDDHRz99uKMqS, https://open.spotify.com/artist/5nFt7a5Du2MkdAr1KniXh7",2022-07-19,147840,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Bass Rock,https://open.spotify.com/track/1vnckvQ8CQZhBvGHERGbpp,Bass Rock,https://open.spotify.com/album/2vjFnkntnIao1QvgZYL1Mn,"BIJOU, DAAS","https://open.spotify.com/artist/3abRKajGbb3kLMy9AWzfMA, https://open.spotify.com/artist/4k4EUlHSVHGzPHfVjWLIPX",2022-10-02,247619,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Bassline Phenomena,https://open.spotify.com/track/4Bt3hOOoxEzjOM3crYro4O,Bassline Phenomena,https://open.spotify.com/album/64fSyVklb0r3Xn0EuezI8A,Honey & Badger,https://open.spotify.com/artist/5R5qNSYFn04J9jF8UnmYbK,2023-01-19,243809,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Bassline Rumble,https://open.spotify.com/track/2D5LwVpW4D8BhEHjWGxofw,Bassline Rumble,https://open.spotify.com/album/2bsD1DwoXBIWh8XAjJLCwY,Curbi,https://open.spotify.com/artist/2XiiUuK68XNdHaHOAF5hnT,2023-01-19,175969,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Be My Love,https://open.spotify.com/track/7juwa1sp4Mvova0zojCFal,Feel Alive / Be My Love,https://open.spotify.com/album/3aKodtgO1n014PgiOyg8Xj,Matroda,https://open.spotify.com/artist/45lcbTsX07JWzmTIjcdyBz,2023-07-23,215481,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Big Bass,https://open.spotify.com/track/0cZNioy7IGLvLrqqI2JW3z,Big Bass,https://open.spotify.com/album/33sw4PIhpTASRA9mIEI63j,ALRT,https://open.spotify.com/artist/4XH5qVwKcWRS0Z6tr85exf,2022-07-01,216960,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Blow This,https://open.spotify.com/track/4grXqq0s4JUHY4fuSGxN4V,Blow This,https://open.spotify.com/album/2CNfJr7WuQOI5SDGzvIbol,"Gammer, Dougal","https://open.spotify.com/artist/5nd7jnne7zbsV2J5jBKNOY, https://open.spotify.com/artist/4Dn8TwLoOeWtznIg0LLWFL",2022-08-26,203250,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Blow Your Mind,https://open.spotify.com/track/2NaOq4Db1JYRdDPxmh1Lr6,Blow Your Mind,https://open.spotify.com/album/5HGlhlqrjPPUoPJZhHbO7u,"Fantom Freq, SPACEWALK","https://open.spotify.com/artist/4kwPEoKIm8IwQKOvYjg5OM, https://open.spotify.com/artist/2uvFMBkYjjkXZJNcdslxMr",2023-06-06,204000,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Bodibop,https://open.spotify.com/track/7qsxOpPpISexxjGhSyazpG,Bodibop,https://open.spotify.com/album/2t617S7iv4bIB5q5M3hruT,"NAØ, ElmyX","https://open.spotify.com/artist/4WPTQlsGkmMFfBgmLBZUPA, https://open.spotify.com/artist/3HE2rmc5yd27lV668hRPEV",2023-07-23,188642,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Boombox (feat. Madam Parker),https://open.spotify.com/track/76Ha6CD61eRztnKUbiUXbf,Boombox (feat. Madam Parker),https://open.spotify.com/album/2yTX8OjdtAq2LFkqhi4284,"Matroda, Madam Parker","https://open.spotify.com/artist/45lcbTsX07JWzmTIjcdyBz, https://open.spotify.com/artist/29rTk5W3QE63AAQVsk9o8K",2024-03-17,165942,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Boss Dem,https://open.spotify.com/track/1Rf7f2p51G0gSBKRLV2rrB,Boss Dem,https://open.spotify.com/album/2fYXEW1O5JR0nmenzZkQGj,SWACQ,https://open.spotify.com/artist/45UHclgIcRavRoRa2MET5i,2022-07-29,187968,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
break it down,https://open.spotify.com/track/6HXZrgQoXVURYPvg6tY6CD,break it down,https://open.spotify.com/album/41iHZNe0lLHMpIzs2ImsFV,"TQD, Royal-T, Flava D, DJ Q","https://open.spotify.com/artist/4VUDd8QHsZm8qSVUsAhCFG, https://open.spotify.com/artist/0Eob3oXbs3eny5yHhM2QeW, https://open.spotify.com/artist/682SntJ7VKoFfssPfDAmDZ, https://open.spotify.com/artist/7dDPt2xIGymSDddx80OfF1",2023-05-16,194750,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Break the Law - Original Mix,https://open.spotify.com/track/5GjkRyWaxRfbDfpeIfDl8b,Break the Law Original Mix,https://open.spotify.com/album/6jfu0k9QHJopJuLWpRjyMg,"PR!CE, Cloud Division, Dread MC","https://open.spotify.com/artist/3DbWBIwP02mSq2mk70VmIR, https://open.spotify.com/artist/6kyUdpCTgagsVKBBtNI8xf, https://open.spotify.com/artist/2U5JmM5bTJuARrzQYnDAKn",2025-01-24,190476,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Breakout,https://open.spotify.com/track/2cevf1aWBm8JcRiVCLv4OM,Breakout,https://open.spotify.com/album/7yQjA4ww0AJcvas0NJsuIc,SUBSHIFT,https://open.spotify.com/artist/6oj23vhIuGx4bOqVmQ9oOo,2023-05-16,215284,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Bright Lights (feat. Lil Debbie),https://open.spotify.com/track/5om2GqwzkfrvkzMmMPvmHD,Bright Lights (feat. Lil Debbie),https://open.spotify.com/album/6jKv7AYAuLxqV2oEX6KtBc,"Wenzday, Capozzi, Lil Debbie","https://open.spotify.com/artist/1TOclxL64oLeB45DFWFFU2, https://open.spotify.com/artist/1cNpMm9NSchdIe9RdGA1MC, https://open.spotify.com/artist/3FNZcjyqT7F5upP99JV0oN",2022-09-18,243809,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Bring It,https://open.spotify.com/track/7eZTgp1AsZ1n6C6cwXQJkZ,Bring It,https://open.spotify.com/album/7dN1JKTuqSONcym6PIu2nE,"HYFINN, YÜTHE","https://open.spotify.com/artist/06bf0xMF3VH6ewi6Z61wj2, https://open.spotify.com/artist/4Q3fXfc4YL8nmzpLbAvDsR",2022-08-12,174193,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Bring It,https://open.spotify.com/track/4gUg5vmjYicLAn029z1E1G,Bring It,https://open.spotify.com/album/73urxOIceB1W6TUudf9xZ8,"OOTORO, ZDX","https://open.spotify.com/artist/3kWLEfykUXgiuhbR2NwnLI, https://open.spotify.com/artist/47nioEb6pIp7utNqQ9UqzA",2024-04-24,188437,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Bring the Beat,https://open.spotify.com/track/3AjXlWS4U2ZcCBdohbNiay,Bring the Beat,https://open.spotify.com/album/3gc9meW9ULef9Fn4jJwzhj,LegacyOfficial,https://open.spotify.com/artist/4Dx15BmtLeUErq8Q0fJHRU,2023-07-01,173442,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Bring The Noise,https://open.spotify.com/track/3bqXdMZanNTpaPgd0UYx7I,Bring The Noise,https://open.spotify.com/album/4uFiuZ28rBwI8F0kcv8SQu,ALRT,https://open.spotify.com/artist/4XH5qVwKcWRS0Z6tr85exf,2022-08-12,166153,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Bust Shots,https://open.spotify.com/track/7bj8km1k32tHLri4PxuxeQ,Bust Shots / Original Don,https://open.spotify.com/album/0dCBzYrmDPOQV5GdGgznte,Axel Boy,https://open.spotify.com/artist/4DabGEOrvBxxta0YlaaJpJ,2025-01-24,193714,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Butterfly Effect,https://open.spotify.com/track/7jIwGaXqpW3baYVQoXPcrg,Butterfly Effect,https://open.spotify.com/album/6HRSLjXTKQnNa220N4oCUS,"Curbi, Bougenvilla","https://open.spotify.com/artist/2XiiUuK68XNdHaHOAF5hnT, https://open.spotify.com/artist/1I5pYXplsbqmHaVWlAEhla",2024-08-28,184370,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Caldera,https://open.spotify.com/track/0T1P5ngGzqMhLWV6gRevha,Caldera,https://open.spotify.com/album/5881VqXsgmHR7Ib16nzl9b,Qlank,https://open.spotify.com/artist/0oQ4s2gqzSvD7G1t97kO2y,2023-02-12,190476,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Call Me,https://open.spotify.com/track/4soXgnLGNNHkrPfUouig5Z,Call Me,https://open.spotify.com/album/3oCS0kj9EWXwUU0wcM5FKt,BROHUG,https://open.spotify.com/artist/3IHsD0sttucHrX8b32Vcab,2023-07-23,115000,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Calling Through The Fire,https://open.spotify.com/track/6qYFaotJBp1LwTlu0Vsk3d,Safety First,https://open.spotify.com/album/7gaahTlMBg1Ul0AhZyoVDp,AGLF,https://open.spotify.com/artist/6xGwO3Ev8tb2hk8J5N9OdG,2023-07-23,185570,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Can't See,https://open.spotify.com/track/1kYkGEVNpugTZiigbiNK2W,Can't See,https://open.spotify.com/album/2BncSMJsjWgHrl6XbgMbjr,NEVERGLOW,https://open.spotify.com/artist/2K7Hlrg5cti0mVKx4l0Rwz,2023-07-01,187619,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
CASH,https://open.spotify.com/track/10Tg2LXtZG5yHyrYxM8dEk,CASH,https://open.spotify.com/album/5yPmLk3SMzOtbkHp9jnivj,Habstrakt,https://open.spotify.com/artist/1YYJxpOXYk1z1WtqdeLMkn,2024-04-24,195000,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Check It Out,https://open.spotify.com/track/1hwoQ1Q7HmjyccpR0hAv9D,Check It Out,https://open.spotify.com/album/38FUaGK01Mo4xYphuiA3Aq,"Ephwurd, Atrip","https://open.spotify.com/artist/548YUkLaLzti0BLqaWpn1W, https://open.spotify.com/artist/5WkzROSMf2AkRQPxulmSGS",2022-09-18,198750,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Chicago,https://open.spotify.com/track/4eN2zbyQgQ5k98mShbWbuO,Chicago,https://open.spotify.com/album/3EpnkNMm3pLT0l27HYuprw,"GODAMN, Makla","https://open.spotify.com/artist/1d0vEmkXUarbPdO4CDqUPB, https://open.spotify.com/artist/1ngUu0NNbd7uGigLW2je0M",2022-08-12,186401,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Come Thru - Qlank Remix,https://open.spotify.com/track/00uNDlNkpDkZP0CsJtD0qD,Night Bass Remixed Vol. 3,https://open.spotify.com/album/1Cdc4VQAG1CZ454qaV5Aco,"AC Slater, Frisco, Qlank","https://open.spotify.com/artist/6EqFMCnVGBRNmwPlk2f3Uc, https://open.spotify.com/artist/1AKNroq6zJX4DlJaA0dcKw, https://open.spotify.com/artist/0oQ4s2gqzSvD7G1t97kO2y",2024-05-24,278095,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Confidence - Jace Mek Remix,https://open.spotify.com/track/1iK96iyPXN3y4YyVKaBZal,Confidence (Remixes),https://open.spotify.com/album/6UAuxSY5rkE5IEa7gYFHw5,"Lowdown, Shahay, owie, Jace Mek","https://open.spotify.com/artist/1KCG15gBLwpaEK8eymaqOO, https://open.spotify.com/artist/1pjJMzKi91pQ2AWcEcXPZ2, https://open.spotify.com/artist/7yLfNXs6ttWSE2csFvRnai, https://open.spotify.com/artist/67dClEyrx8SQ6gqe7r8PR4",2022-08-26,256935,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Could I Be,https://open.spotify.com/track/06W9k3xS6TFI58kynSWQ5r,Could I Be,https://open.spotify.com/album/5G0OXyewIaUOpMdegZJsOr,Saint Punk,https://open.spotify.com/artist/0oad1RRAiN1UpaOWbIB0EW,2023-03-31,154615,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Couple Guinness,https://open.spotify.com/track/6bT02b7dpII9uzgHZThUCC,Couple Guinness,https://open.spotify.com/album/7Eeq1GQmyLlfeSYKZjuYZ7,"Selecta J-Man, Sukuward","https://open.spotify.com/artist/25UCJWhCAOcXmm7i4hLyNP, https://open.spotify.com/artist/0HTe090uRvK2wjx8rdIOl3",2023-02-12,270742,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
Crashing,https://open.spotify.com/track/6gNAYwCwPLipQwbaos2yyY,Crashing,https://open.spotify.com/album/4Bc2hMJnuJKxXI3wBWONxY,"BVRNOUT, LOOZBONE","https://open.spotify.com/artist/5oREZfPeedk4nyo1GpqKfU, https://open.spotify.com/artist/41mgVbCJxhUtr9o9EpRchx",2022-07-19,186705,2022-07-19,Cover image - https:&#x2F;&#x2F;bit.ly&#x2F;3uiJD6B ,Mac's Mixtape
