track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
,https://open.spotify.com/track/1Kz1U8BmQ4RqKUXAjfW9Ir,,https://open.spotify.com/album/2pob6oNxEykLSGIeIPyxll,artist,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of,2019-05-22,0,2024-12-14,"rap&#x2F;hip hop, best to play on shuffle",the best hip hop playlist ever
,https://open.spotify.com/track/3HczaTWJDuVFIL1Op7xQio,,https://open.spotify.com/album/0MScPhmQt0C4aarEU5a3O7,artist,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of,2018-11-15,0,2024-12-14,"rap&#x2F;hip hop, best to play on shuffle",the best hip hop playlist ever
,https://open.spotify.com/track/5FJO6MCEWfnpLq51c5Zaid,,https://open.spotify.com/album/2nZ2dd1EsxjXQr4va3AHa7,artist,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of,2018-10-13,0,2024-12-14,"rap&#x2F;hip hop, best to play on shuffle",the best hip hop playlist ever
,https://open.spotify.com/track/5MvCurNMpM3WCCSs40cd37,,https://open.spotify.com/album/6GK7MOPqacKl84T0r6Rctc,artist,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of,2020-04-21,0,2024-12-14,"rap&#x2F;hip hop, best to play on shuffle",the best hip hop playlist ever
,https://open.spotify.com/track/7JiOFjt1Hrw01kGKGi5eor,,https://open.spotify.com/album/1N90LPnLXRqisQ8XmCrnF8,artist,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of,2019-11-22,0,2024-12-14,"rap&#x2F;hip hop, best to play on shuffle",the best hip hop playlist ever
!,https://open.spotify.com/track/0XA6wkRKBzwTw71ytpReuO,!,https://open.spotify.com/album/0zLTh5nuGUWbCPPiaeAPnb,Trippie Redd,https://open.spotify.com/artist/6Xgp2XMz1fhVYe7i6yNAax,2019-08-08,135338,2024-12-14,"rap&#x2F;hip hop, best to play on shuffle",the best hip hop playlist ever
"""42"" - From SR3MM",https://open.spotify.com/track/5lf91lPnGKtIqsgmG1z8Ip,SR3MM,https://open.spotify.com/album/4vLYreWxd2ptOAzPwTyBI3,"Rae Sremmurd, Swae Lee, Slim Jxmmi","https://open.spotify.com/artist/7iZtZyCzp3LItcw1wtPI3D, https://open.spotify.com/artist/1zNqQNIdeOUZHb8zbZRFMX, https://open.spotify.com/artist/7EEiVZvj6RCEtVX2F2pyxu",2018-10-27,238020,2024-12-14,"rap&#x2F;hip hop, best to play on shuffle",the best hip hop playlist ever
#CERTIFIED (feat. DJ Ess) - DJ Ess Mix,https://open.spotify.com/track/2QxYsn2ygOrfJ70JItrlCO,#CERTIFIED (DJ Ess Mix) [feat. DJ Ess],https://open.spotify.com/album/3oUHbi4OZZTbsZe3UEISHJ,"BabyTron, DJ Ess","https://open.spotify.com/artist/0sKsReKseslDlhxmbN6wLk, https://open.spotify.com/artist/7odc1yu6mbQ91fsh0KK5SJ",2024-08-28,122012,2024-12-14,"rap&#x2F;hip hop, best to play on shuffle",the best hip hop playlist ever
#ImSippinTeaInYoHood,https://open.spotify.com/track/2z6W6oeZvBaO56Mg587v0w,LOOK AT ME: THE ALBUM,https://open.spotify.com/album/7vNqlfthayItIbI0Ssmfoa,XXXTENTACION,https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4,2022-06-10,173320,2024-12-14,"rap&#x2F;hip hop, best to play on shuffle",the best hip hop playlist ever
#PROUDCATOWNERREMIX,https://open.spotify.com/track/5dkZ2DrcPJrqwlRQe6Q35e,#PROUDCATOWNERREMIX,https://open.spotify.com/album/2rfqTGtJKFY3hJLuuTLA5A,"XXXTENTACION, Rico Nasty","https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4, https://open.spotify.com/artist/2OaHYHb2XcFPvqL3VsyPzU",2019-08-23,157293,2024-12-14,"rap&#x2F;hip hop, best to play on shuffle",the best hip hop playlist ever
$$$ - with Matt Ox,https://open.spotify.com/track/65u1dHQyQyE4y4aN2eDmMF,?,https://open.spotify.com/album/2Ti79nwTsont5ZHfdxIzAm,"XXXTENTACION, Matt OX","https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4, https://open.spotify.com/artist/2J6pigOrBmKQgqJUY5UM7r",2018-04-21,130403,2024-12-14,"rap&#x2F;hip hop, best to play on shuffle",the best hip hop playlist ever
$1M,https://open.spotify.com/track/6EZevl0aJzkUmW0MUQKC1p,$1M,https://open.spotify.com/album/1BpLjNHS6EqNkrIaJ3otYr,BabyTron,https://open.spotify.com/artist/0sKsReKseslDlhxmbN6wLk,2023-10-13,110184,2024-12-14,"rap&#x2F;hip hop, best to play on shuffle",the best hip hop playlist ever
$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),https://open.spotify.com/track/6AoYWCzsDls6c61Zp5qTuU,Professional Rapper,https://open.spotify.com/album/5eLVoIPq7P3Bu29lVgD4x0,"Lil Dicky, Fetty Wap, Rich Homie Quan","https://open.spotify.com/artist/1tqhsYv8yBBdwANFNzHtcr, https://open.spotify.com/artist/6PXS4YHDkKvl1wkIl4V8DL, https://open.spotify.com/artist/5lHRUCqkQZCIWeX7xG4sYT",2019-01-22,290835,2024-12-14,"rap&#x2F;hip hop, best to play on shuffle",the best hip hop playlist ever
$outh $ide $uicide,https://open.spotify.com/track/4VsMart0lkjUtyQnmxloK6,High Tide In The Snake's Nest,https://open.spotify.com/album/4c883HVf99qEtZNFzprNli,"$uicideboy$, Pouya","https://open.spotify.com/artist/1VPmR4DJC1PlOtd0IADAO0, https://open.spotify.com/artist/4nXOZlYoAD67hF9aUEncMY",2019-08-04,169319,2024-12-14,"rap&#x2F;hip hop, best to play on shuffle",the best hip hop playlist ever
