track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
24 Hours,https://open.spotify.com/track/41BsDNNAQ4VQLdVaioOjCi,24 Hours,https://open.spotify.com/album/6k5zU9adWTem3lqs9WuZqO,Absolutely,https://open.spotify.com/artist/4ellgkPyhbJetngXmHX5Zh,2023-08-25,207660,2022-06-10,Check your vibe with Epic Records. cover: Future &amp; Metro Boomin,EPIC VIBES
247,https://open.spotify.com/track/3AUy81OKKb762umTKDmB4H,247,https://open.spotify.com/album/4n16eZFW04vSD5xlRwvr3z,Mike Dimes,https://open.spotify.com/artist/6rIaHuCIUu32uj2CjlEBN3,2022-10-21,163733,2022-06-10,Check your vibe with Epic Records. cover: Future &amp; Metro Boomin,EPIC VIBES
5 Star,https://open.spotify.com/track/63nPz8Y0oPCvGDcmDdLs9Z,5 Star,https://open.spotify.com/album/2jBKKyyYCY4OawmOGNJbsq,Real Boston Richey,https://open.spotify.com/artist/1iwUuIOKYjV7SKIg27v4zi,2023-03-31,190083,2022-06-10,Check your vibe with Epic Records. cover: Future &amp; Metro Boomin,EPIC VIBES
50 M's,https://open.spotify.com/track/6ccXIf6EOJsfp2CnHsl72s,50 M's,https://open.spotify.com/album/1UHlBdLDa9YeGaAa3rBriO,Lil 1 DTE,https://open.spotify.com/artist/32phULWb5DHJZbHEUrtSpn,2022-08-05,149453,2022-06-10,Check your vibe with Epic Records. cover: Future &amp; Metro Boomin,EPIC VIBES
9 Lives (feat. Polo G & NLE Choppa),https://open.spotify.com/track/6DVJ7Aqbml1X3wGxxV5QH5,It's Not Me It's You,https://open.spotify.com/album/2NwDMvwyNn3oUt80wN9KJN,"DDG, Polo G, NLE Choppa","https://open.spotify.com/artist/0WK3H9OErSn5zKOkOV5egm, https://open.spotify.com/artist/6AgTAQt8XS6jRWi4sX7w49, https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ",2022-09-30,228000,2022-06-10,Check your vibe with Epic Records. cover: Future &amp; Metro Boomin,EPIC VIBES
A LOT,https://open.spotify.com/track/1cRY1p6f4k8B1fGt7hnP5H,A LOT,https://open.spotify.com/album/4XGzDdMJjki0kKTPbrnD3j,John K,https://open.spotify.com/artist/73eAAfRkS2Vi4hx68oTJJE,2022-01-14,181945,2022-06-10,Check your vibe with Epic Records. cover: Future &amp; Metro Boomin,EPIC VIBES
Ain't My Dog,https://open.spotify.com/track/55yPlote432saxAHYwlqp4,Ain't My Dog,https://open.spotify.com/album/3W0OjgFTPdNZJqLUCdcdYT,Flipp Dinero,https://open.spotify.com/artist/2HUwZ0kumzCSlhFcjFZfpp,2022-07-22,224687,2022-06-10,Check your vibe with Epic Records. cover: Future &amp; Metro Boomin,EPIC VIBES
AIN'T MY FAULT (feat. 42 Dugg),https://open.spotify.com/track/30An28ovHzHONcqysPKIIs,AIN'T MY FAULT (feat. 42 Dugg),https://open.spotify.com/album/6BTeOKDYTNW0fTKmf2uROH,"Doe Boy, Rowdy Rebel, 42 Dugg","https://open.spotify.com/artist/6aLoJJxz7MV2iZ423S8tJC, https://open.spotify.com/artist/6LXRvV2OAtXF7685fzh3mj, https://open.spotify.com/artist/45gHcnDnMC15sgx3VL7ROG",2021-12-10,210009,2022-06-10,Check your vibe with Epic Records. cover: Future &amp; Metro Boomin,EPIC VIBES
All Around Me,https://open.spotify.com/track/1fdcacZgERIC8LBCFdtj6A,All Around Me,https://open.spotify.com/album/22CKUeAX5q2wef4iwuOiOi,"Bahari, Cody Lovaas","https://open.spotify.com/artist/0fs8oBR1rx7JIXZi75h7Uu, https://open.spotify.com/artist/7fWrZ2q4fGZAnuCPfgSU52",2021-12-10,205312,2022-06-10,Check your vibe with Epic Records. cover: Future &amp; Metro Boomin,EPIC VIBES
All for Nothing,https://open.spotify.com/track/4eOydYjbFRCfFZ8jxtwrQX,All for Nothing,https://open.spotify.com/album/0kWI8zbuMg3aNL7p6ceWJ7,Eddie Benjamin,https://open.spotify.com/artist/1AaSeUFzwt47HhkGtWE1xn,2023-02-10,203765,2022-06-10,Check your vibe with Epic Records. cover: Future &amp; Metro Boomin,EPIC VIBES
