track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
El club de la sisena hora,https://open.spotify.com/track/7a5RpWYAhhn2tzEa58aA4b,El club de la sisena hora,https://open.spotify.com/album/0DQYzvlS4d7DmuLBtkqo3V,Sexenni,https://open.spotify.com/artist/4u6NigaxBfdKYhDdifXSCR,2024-11-03,146190,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Els teus ulls,https://open.spotify.com/track/6cPe7rorhofISE335CqPmH,Els teus ulls,https://open.spotify.com/album/3D68fVBSVoz7QvrkysKjPq,Alfred García,https://open.spotify.com/artist/0CQgFG7XHyXRpSi24kl0cx,2023-11-05,151000,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Espresso,https://open.spotify.com/track/2qSkIjg1o9h3YT9RAgYN75,Espresso,https://open.spotify.com/album/5quMTd5zeI9yW5UDua8wS4,Sabrina Carpenter,https://open.spotify.com/artist/74KM79TiuVKeVCqs8QtB0B,2024-06-02,175459,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Espurna,https://open.spotify.com/track/0YLvq215pAthBeTs5qp5yg,Espurna,https://open.spotify.com/album/30MA4geElUAQ6gNQ3ajaiK,"Stay Homas, Figa Flawas","https://open.spotify.com/artist/7fUEi9sgiLw8gwQ307T6IU, https://open.spotify.com/artist/2enhM5DK9oTxWiCVpFIDv3",2025-01-26,157647,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Eyes Closed,https://open.spotify.com/track/4o120XeV8els1S5bu7mzBX,Eyes Closed,https://open.spotify.com/album/4p78uCfiL8gmt2AKrlWATG,Imagine Dragons,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q,2024-04-14,200010,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Fa Dies,https://open.spotify.com/track/2NnV4FSgDsRSzaTIaoKt8b,Fa Dies,https://open.spotify.com/album/7A0S0A22wCBCkl8KHO1Ed0,"The Tyets, Chiara Oliver","https://open.spotify.com/artist/6I63R76ouyFvUIwPggQxxT, https://open.spotify.com/artist/5zeSRJxJzaOyxt9p4kxMLg",2024-09-22,163699,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
feelslikeimfallinginlove - Single Version,https://open.spotify.com/track/1YsU8rW2u8z4F0pwOBQ4Ea,feelslikeimfallinginlove,https://open.spotify.com/album/6RjTapeTvms8jSeIRGc5Ve,Coldplay,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU,2024-07-14,237803,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Fire - Official UEFA EURO 2024 Song,https://open.spotify.com/track/7MYLHLCf0YWR4TVs3owDny,Fire - Official UEFA EURO 2024 Song,https://open.spotify.com/album/7qNPp8Jh4LzA0pEMNiTcNQ,"MEDUZA, OneRepublic, Leony","https://open.spotify.com/artist/0xRXCcSX89eobfrshSVdyu, https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ, https://open.spotify.com/artist/2NpPlwwDVYR5dIj0F31EcC",2024-07-28,168928,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Forever Young,https://open.spotify.com/track/3bg2qahpZmsg5wV2EMPXIk,Forever Young,https://open.spotify.com/album/5a450MS1eKGQQAsqgvsZ6J,"David Guetta, Alphaville, Ava Max","https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai, https://open.spotify.com/artist/0xliTEbFfy5HQHvsTknTkX, https://open.spotify.com/artist/4npEfmQ6YuiwW1GpUmaq3F",2024-10-27,156923,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
"Good Luck, Babe!",https://open.spotify.com/track/0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",https://open.spotify.com/album/1WAjjRMfZjEXtB0lQrAw6Q,Chappell Roan,https://open.spotify.com/artist/7GlBOeep6PqTfFi59PTUUN,2024-09-15,218423,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
greedy,https://open.spotify.com/track/3rUGC1vUpkDG9CZFHMur1t,greedy,https://open.spotify.com/album/3UOV8XvCwMKaATRNXrYCjN,Tate McRae,https://open.spotify.com/artist/45dkTj5sMRSjrmBSBeiHym,2023-10-29,131872,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Grup de Pop,https://open.spotify.com/track/22GaUTgtNuKfMQ34jaL7yk,Grup de Pop,https://open.spotify.com/album/7cozVZjZdH5MZFwlOWcLVn,"Sexenni, The Tyets","https://open.spotify.com/artist/4u6NigaxBfdKYhDdifXSCR, https://open.spotify.com/artist/6I63R76ouyFvUIwPggQxxT",2024-03-10,142421,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Hands On Me (feat. Meghan Trainor),https://open.spotify.com/track/1TXbPx0WUaJM0fjDVs4wCD,Hands On Me (feat. Meghan Trainor),https://open.spotify.com/album/7tm57crYhN6WvRfB51A7Up,"Jason Derulo, Meghan Trainor","https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y, https://open.spotify.com/artist/6JL8zeS1NmiOftqZTRgdTz",2023-10-29,183022,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
HEM VINGUT A JUGAR,https://open.spotify.com/track/381uhXd2a52f6WiLtjiCZs,HEM VINGUT A JUGAR,https://open.spotify.com/album/53qkR8B31cDvVdKbKWldOa,Buhos,https://open.spotify.com/artist/7BdgXLhynRQk78pKkhAsAR,2025-01-12,151450,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
HERE TO STAY,https://open.spotify.com/track/10Df5LD2JCT1C0GJyWxBJf,HERE TO STAY,https://open.spotify.com/album/0WygPaugo9fU5L9iAVGHjG,Sofia Coll,https://open.spotify.com/artist/6Cn9q93GGDWyKJNDclydGd,2024-02-05,158775,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Higher,https://open.spotify.com/track/3ST1g55sl9NDYOw5BwtaqT,Higher,https://open.spotify.com/album/3b8s7uA0RjzJlP3WfIpdsa,Tom Grennan,https://open.spotify.com/artist/5SHxzwjek1Pipl1Yk11UHv,2024-10-20,201153,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Houdini,https://open.spotify.com/track/4OMJGnvZfDvsePyCwRGO7X,Houdini,https://open.spotify.com/album/5pTaRVLwZOFObIbRBubmeb,Dua Lipa,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,2023-11-26,185917,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Houdini,https://open.spotify.com/track/2HYFX63wP3otVIvopRS99Z,Houdini,https://open.spotify.com/album/6Xuu2z00jxRPZei4IJ9neK,Eminem,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,2024-06-16,227239,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
I Don't Wanna Wait,https://open.spotify.com/track/331l3xABO0HMr1Kkyh2LZq,I Don't Wanna Wait,https://open.spotify.com/album/0wCLHkBRKcndhMQQpeo8Ji,"David Guetta, OneRepublic","https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai, https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ",2024-04-21,149667,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
i like the way you kiss me,https://open.spotify.com/track/2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,https://open.spotify.com/album/5HIWDdg3g9CTOtnevKDl1z,Artemas,https://open.spotify.com/artist/0PCCGZ0wGLizHt2KZ7hhA2,2024-04-28,142514,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Is It Love,https://open.spotify.com/track/5JEzgajKcC4eIQfRu3cZk7,Is It Love,https://open.spotify.com/album/6fYOQSJpXKdVBkD09Kg2lf,Loreen,https://open.spotify.com/artist/49aaHxvAJ0tCh0F15OnwIl,2023-11-05,143669,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
JA DORMIRÉ,https://open.spotify.com/track/1TewcrGBlkDAMhehfn0eHh,TOT ESTÀ PER FER,https://open.spotify.com/album/0hERmYkJ52X2YwcV86dFsZ,"La Fúmiga, Figa Flawas","https://open.spotify.com/artist/2Y4AiImxLUoWEgxedb3Gtz, https://open.spotify.com/artist/2enhM5DK9oTxWiCVpFIDv3",2024-07-07,159310,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Jenifer,https://open.spotify.com/track/2MeWCYKsmvPt8HSYVYVEUJ,Jenifer,https://open.spotify.com/album/1YwlKixpiLKJB0cBcKDngh,"Els Catarres, Figa Flawas","https://open.spotify.com/artist/0InCPtI0kadS7s3cZrcbbY, https://open.spotify.com/artist/2enhM5DK9oTxWiCVpFIDv3",2024-01-14,176813,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
JUBILAR-ME,https://open.spotify.com/track/5NnVYDzchKktmiDCGZgvtd,Fruit del Deliri,https://open.spotify.com/album/5wrNopViDjNZqgmR6cpD9v,Oques Grasses,https://open.spotify.com/artist/5qPeAT4ikl6gJNUexAOEy0,2024-06-23,188646,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
L'amor no està de moda,https://open.spotify.com/track/6TaI6JIjyveCJHHXpBwn2U,Segur que m'equivoco,https://open.spotify.com/album/4awdI4rXM5frg5VH6Zkk7k,"Mama Dousha, Scotty DK, Joan Garriga i el Mariatxi galàctic","https://open.spotify.com/artist/4jT1Pg2Ji7Zr2XnxrH1fsN, https://open.spotify.com/artist/0gOjPKtrlU8B7w11OkbYdo, https://open.spotify.com/artist/0EQqEBz10VJZ8QHaJweeNE",2023-12-31,133486,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
La Faràndula,https://open.spotify.com/track/061GP3myKZzbztHmOivT7Q,La Faràndula,https://open.spotify.com/album/2RND9IXMik2mDxa3In7nCC,Sexenni,https://open.spotify.com/artist/4u6NigaxBfdKYhDdifXSCR,2024-06-09,186260,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
LA MARINA STA MORENA,https://open.spotify.com/track/0HIbm4W6C8Ar2Cnen0tE44,LA MARINA STA MORENA,https://open.spotify.com/album/5znQOqzQhL9GNJoXaxG2aw,Figa Flawas,https://open.spotify.com/artist/2enhM5DK9oTxWiCVpFIDv3,2024-07-14,131332,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
La meva sort,https://open.spotify.com/track/01q7SgslZuHOGFkuzcIZgS,La meva sort,https://open.spotify.com/album/75Slg29gzVtmrEM5kQ9DH9,Ginestà,https://open.spotify.com/artist/3hi1Ewhqpzl1jO2GemGmv6,2024-02-18,154577,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
la noia,https://open.spotify.com/track/49R1F3rIdSzuPk7AcHi6d1,la noia,https://open.spotify.com/album/3thPAnMavUmX8gGyjOzYFI,Angelina Mango,https://open.spotify.com/artist/1A6HBLulvBFzNtlMb7b08f,2024-05-26,189124,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
La Razón,https://open.spotify.com/track/3CmSv76KDKsvtiyrdgHZHH,La Razón,https://open.spotify.com/album/1BfH1Sen3V361yL4Yck3Rg,"Ana Mena, GALE","https://open.spotify.com/artist/6k8mwkKJKKjBILo7ypBspl, https://open.spotify.com/artist/04pH6pkJugHJ7g3DTCQBVM",2024-05-19,162906,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
LA REINA,https://open.spotify.com/track/06JM1fuKPQOrSL6s9mzDvV,LA REINA,https://open.spotify.com/album/2Fy0cyNtT6mpTVWtAAyfh4,Lola Indigo,https://open.spotify.com/artist/3bvfu2KAve4lPHrhEFDZna,2024-07-21,150000,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
La_Original.mp3,https://open.spotify.com/track/6VjagyaPDsRal64aHXNIUY,La_Original.mp3,https://open.spotify.com/album/54okOxhsxH5Lmxgdv4WwKN,"Emilia, TINI","https://open.spotify.com/artist/0AqlFI0tz2DsEoJlKSIiT9, https://open.spotify.com/artist/7vXDAI8JwjW531ouMGbfcp",2024-02-05,140625,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
LALA,https://open.spotify.com/track/7ABLbnD53cQK00mhcaOUVG,LA VIDA ES UNA,https://open.spotify.com/album/3puAvurwvtvi1rodndIPW8,Myke Towers,https://open.spotify.com/artist/7iK8PXO48WeuP03g8YR51W,2023-08-13,197920,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
LIFETIMES,https://open.spotify.com/track/0K8sKuo6xLHZgySZmmw2rV,LIFETIMES,https://open.spotify.com/album/6UEGp3MQnsKoK9rwKcKBUo,Katy Perry,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X,2024-09-15,192000,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Llamas en el cielo,https://open.spotify.com/track/552jr5jIQTESjFUTlMawOU,Llamas en el cielo,https://open.spotify.com/album/1WcQK9WDCOKfWkAmvkGmjz,Alfred García,https://open.spotify.com/artist/0CQgFG7XHyXRpSi24kl0cx,2024-04-28,162181,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Loka,https://open.spotify.com/track/5avBTSSq8umEAj7q6ONACv,Loka,https://open.spotify.com/album/3JXHAfYFUBuIANrq1CE5Cp,"Chanel, Maikel Delacalle","https://open.spotify.com/artist/5DeX42pr2TilrnsUgjG8D1, https://open.spotify.com/artist/2t7vyRN71qtQT18frElAnV",2023-12-03,181997,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Lose Control,https://open.spotify.com/track/6usohdchdzW9oML7VC4Uhk,Lose Control,https://open.spotify.com/album/5QMiub2LonMqxB7dhtbPlX,Teddy Swims,https://open.spotify.com/artist/33qOK5uJ8AR2xuQQAhHump,2024-01-28,210688,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Ma Meilleure Ennemie (from the series Arcane League of Legends),https://open.spotify.com/track/4lriIG2vNqwDWzOj2I9rtj,Ma Meilleure Ennemie (from the series Arcane League of Legends),https://open.spotify.com/album/3ZZlKPrWKSVI28zT3AGLQB,"Stromae, Pomme, Arcane","https://open.spotify.com/artist/5j4HeCoUlzhfWtjAfM1acR, https://open.spotify.com/artist/6e3pZKXUxrPfnUPJ960Hd9, https://open.spotify.com/artist/57nPqD7z62gDdq37US9XJR",2024-12-08,147973,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Madrid City,https://open.spotify.com/track/6KHxe3Yj8W8oq3zviUvJRe,Madrid City,https://open.spotify.com/album/10FIZ9MLyrK0ddmsMmDE98,Ana Mena,https://open.spotify.com/artist/6k8mwkKJKKjBILo7ypBspl,2023-10-08,172727,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Malèfica,https://open.spotify.com/track/5AgyV3dRa5xJetCw5ciOsJ,Malèfica,https://open.spotify.com/album/1OTlOo1pni9yNH9ySQsATT,Lal'Ba,https://open.spotify.com/artist/1wlYowWXP2lahrXGn5opzG,2024-10-20,151764,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Mauvais Garçon,https://open.spotify.com/track/32cwemsMJdzzsOYjVzfYMS,Mauvais Garçon,https://open.spotify.com/album/3aiDyiXZZhGEnzC18ZI30q,Helena,https://open.spotify.com/artist/6M0dlWzmJ9Z81JM2WpHbsC,2025-02-02,162706,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Menys mal que ja és Nadal,https://open.spotify.com/track/6r4wi7GincZxxQq12ZnRWv,Menys mal que ja és Nadal,https://open.spotify.com/album/4RAv69esnKNHWnX6esgUAf,Siderland,https://open.spotify.com/artist/0J4ED5b2q2T3B6OhOvNFru,2024-12-15,159705,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Messy,https://open.spotify.com/track/3SKH53SPQbEnZR4cJPVaz2,Messy,https://open.spotify.com/album/2QWd1BsO7J0zLwxhsKl3zh,Lola Young,https://open.spotify.com/artist/67FB4n52MgexGQIG8s0yUH,2025-01-19,284068,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Moonlit Floor (Kiss Me),https://open.spotify.com/track/3yDRcs0Y4pPzkvMbUfeF9H,Moonlit Floor (Kiss Me),https://open.spotify.com/album/2F84s5tvr9RSS6VI772mVb,LISA,https://open.spotify.com/artist/5L1lO4eRHmJ7a0Q6csE5cT,2024-11-03,155757,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
No_se_ve.mp3,https://open.spotify.com/track/2iIBpwP4FyQ95xgVail3yr,No_se_ve.mp3,https://open.spotify.com/album/7sAPapzxqBhYuDe7OxldCN,"Emilia, LUDMILLA, ZECCA","https://open.spotify.com/artist/0AqlFI0tz2DsEoJlKSIiT9, https://open.spotify.com/artist/3CDoRporvSjdzTrm99a3gi, https://open.spotify.com/artist/2Yia9CwtgcrsN5kVOQ0qRA",2023-09-24,203636,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Només viure,https://open.spotify.com/track/1JElpM8NFE6PzsTRkca0ru,Només viure,https://open.spotify.com/album/3mM29JednHFHMa4JCMDxvg,Ginestà,https://open.spotify.com/artist/3hi1Ewhqpzl1jO2GemGmv6,2024-11-17,136048,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
