track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
A Hymn,https://open.spotify.com/track/2mXmEn4LAnD9S46blDgNH1,Con Todo El Mundo,https://open.spotify.com/album/7hTmy5ipq0ieK4DZZqaxml,Khruangbin,https://open.spotify.com/artist/2mVVjNmdjXZZDvhgQWiakk,2022-03-08,190533,2022-05-30,"Sounds to wrap you in relaxation and ease. Curated by the <a href=""https://mamaglowfoundation.org/"">Mama Glow Foundation</a> advancing reproductive justice and birth equity through education, advocacy and the arts | Cover: A Beautiful Chorus",Swaddled in Love
Agua de Estrellas,https://open.spotify.com/track/5cUZjfXFdHwpldGnUzCLNx,Paqcha Sirena,https://open.spotify.com/album/3dHRknP0bhG8Dlwtyz1ybC,"Rolando Carrasco Segovia, Zamy Juárez Abad","https://open.spotify.com/artist/5hEnS4gYx1p6PdxrnpD2eI, https://open.spotify.com/artist/5F29j7H8qR1qB2oorUOEbV",2022-03-08,238133,2022-05-30,"Sounds to wrap you in relaxation and ease. Curated by the <a href=""https://mamaglowfoundation.org/"">Mama Glow Foundation</a> advancing reproductive justice and birth equity through education, advocacy and the arts | Cover: A Beautiful Chorus",Swaddled in Love
Angel,https://open.spotify.com/track/0UwwFTc4nTDEkxSKJBP4xY,80s Jazz Hits,https://open.spotify.com/album/6n7M7UplXtgLvMz149cPWS,Anita Baker,https://open.spotify.com/artist/46CH1Gp8l8QVly8bpG9JFG,2022-03-08,300706,2022-05-30,"Sounds to wrap you in relaxation and ease. Curated by the <a href=""https://mamaglowfoundation.org/"">Mama Glow Foundation</a> advancing reproductive justice and birth equity through education, advocacy and the arts | Cover: A Beautiful Chorus",Swaddled in Love
Angel,https://open.spotify.com/track/4R71PteUPOtFa3yEz0q8Z5,80's Slow Grooves,https://open.spotify.com/album/63afHwA8RSAyqndkFiE5dD,Anita Baker,https://open.spotify.com/artist/46CH1Gp8l8QVly8bpG9JFG,2022-03-08,300706,2022-05-30,"Sounds to wrap you in relaxation and ease. Curated by the <a href=""https://mamaglowfoundation.org/"">Mama Glow Foundation</a> advancing reproductive justice and birth equity through education, advocacy and the arts | Cover: A Beautiful Chorus",Swaddled in Love
Angel,https://open.spotify.com/track/5y0gswkwtuFRZIHtA8Luw1,1983,https://open.spotify.com/album/75sK3DS08JlbLk5Fm8RUuQ,Anita Baker,https://open.spotify.com/artist/46CH1Gp8l8QVly8bpG9JFG,2022-03-08,300706,2022-05-30,"Sounds to wrap you in relaxation and ease. Curated by the <a href=""https://mamaglowfoundation.org/"">Mama Glow Foundation</a> advancing reproductive justice and birth equity through education, advocacy and the arts | Cover: A Beautiful Chorus",Swaddled in Love
Baby Girl,https://open.spotify.com/track/1AYn4YyxEF0SR3fGr6x7KN,Ungodly Hour,https://open.spotify.com/album/2HIaUwS0PTUeqFFYHBBGAN,Chloe x Halle,https://open.spotify.com/artist/0AsThoR4KZSVktALiNcQwW,2022-03-08,212373,2022-05-30,"Sounds to wrap you in relaxation and ease. Curated by the <a href=""https://mamaglowfoundation.org/"">Mama Glow Foundation</a> advancing reproductive justice and birth equity through education, advocacy and the arts | Cover: A Beautiful Chorus",Swaddled in Love
Beige,https://open.spotify.com/track/3dvRD7tnKF9Kxocks07jue,Beige,https://open.spotify.com/album/67VkDUL4cKcQeMrV2CDPHf,"Terrace Martin, Arin Ray, Elena Pinderhughes","https://open.spotify.com/artist/7MNEVabc4cs19CbzAFZmXz, https://open.spotify.com/artist/6TvjXbopXg71XRM9OZWqUc, https://open.spotify.com/artist/1djeOKOhlMmpiF6gyGVUcu",2022-03-08,197173,2022-05-30,"Sounds to wrap you in relaxation and ease. Curated by the <a href=""https://mamaglowfoundation.org/"">Mama Glow Foundation</a> advancing reproductive justice and birth equity through education, advocacy and the arts | Cover: A Beautiful Chorus",Swaddled in Love
Bluebird,https://open.spotify.com/track/1w1UFvNdHZZLhozS2Ysdub,In The Meantime,https://open.spotify.com/album/5reEg9or7xqpXy6XLVIoTE,Alessia Cara,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR,2022-03-08,194393,2022-05-30,"Sounds to wrap you in relaxation and ease. Curated by the <a href=""https://mamaglowfoundation.org/"">Mama Glow Foundation</a> advancing reproductive justice and birth equity through education, advocacy and the arts | Cover: A Beautiful Chorus",Swaddled in Love
Brown,https://open.spotify.com/track/0EDzxUaUO4j9knZsytC3V8,SUGA,https://open.spotify.com/album/5E5QGOClKXPXlVwOW9cWUz,Kyle Dion,https://open.spotify.com/artist/5qfkUSH3ip5dD2eEPhjkT3,2022-03-08,234758,2022-05-30,"Sounds to wrap you in relaxation and ease. Curated by the <a href=""https://mamaglowfoundation.org/"">Mama Glow Foundation</a> advancing reproductive justice and birth equity through education, advocacy and the arts | Cover: A Beautiful Chorus",Swaddled in Love
Brown,https://open.spotify.com/track/0S8mtofOXVslUNzpHLuPW0,SUGA,https://open.spotify.com/album/4ZQjhcYbZl4KhMoBekUzUL,Kyle Dion,https://open.spotify.com/artist/5qfkUSH3ip5dD2eEPhjkT3,2022-03-08,234758,2022-05-30,"Sounds to wrap you in relaxation and ease. Curated by the <a href=""https://mamaglowfoundation.org/"">Mama Glow Foundation</a> advancing reproductive justice and birth equity through education, advocacy and the arts | Cover: A Beautiful Chorus",Swaddled in Love
Brown,https://open.spotify.com/track/3BppjiNA28qgcZkKIOctXg,Brown,https://open.spotify.com/album/0ZFuVwhwOsvTbZOqpyD8jj,Kyle Dion,https://open.spotify.com/artist/5qfkUSH3ip5dD2eEPhjkT3,2022-03-08,234758,2022-05-30,"Sounds to wrap you in relaxation and ease. Curated by the <a href=""https://mamaglowfoundation.org/"">Mama Glow Foundation</a> advancing reproductive justice and birth equity through education, advocacy and the arts | Cover: A Beautiful Chorus",Swaddled in Love
