track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
0x460x340x310x2e0x32,https://open.spotify.com/track/354ihNMiT3K10nzg61H8Fp,0x460x340x310x2e0x32,https://open.spotify.com/album/6KgvN6cLKikPo3tf7kLzt6,Future Skylines,https://open.spotify.com/artist/0xgMfPueZ8SKl0TBdH21tE,2021-02-27,502500,2020-12-07,Epic playlist full of amazing cyperpunk-themed Synthwave &#x2F; Retrowave. Updated regularly.,Cyberpunk Synthwave
1989,https://open.spotify.com/track/2hIsey47uB5pUORkLAA41j,Pain Deluxe,https://open.spotify.com/album/1x5LO0gd6FFwjgptNBeGiq,Dreddd,https://open.spotify.com/artist/3gr5cpZs4bk4DLRVFLGFFr,2020-12-14,184006,2020-12-07,Epic playlist full of amazing cyperpunk-themed Synthwave &#x2F; Retrowave. Updated regularly.,Cyberpunk Synthwave
5000 Light-Years from Home,https://open.spotify.com/track/4ORl3Sl4sj8pQtOLIRy2q2,Infinity and Beyond,https://open.spotify.com/album/6mQH2gvlkOO5zqjOjZ3fGx,Depthcruiser,https://open.spotify.com/artist/0RwBgMzUdepUvLD3Q1Sqfm,2019-07-15,274000,2020-12-07,Epic playlist full of amazing cyperpunk-themed Synthwave &#x2F; Retrowave. Updated regularly.,Cyberpunk Synthwave
6.24,https://open.spotify.com/track/6MLptqfOLeV8uwAqwXaZ1v,Furi (Original Game Soundtrack),https://open.spotify.com/album/1NCt4W6d8fNGkBQAjXDVrA,Danger,https://open.spotify.com/artist/2o3U0ld93tHYowkoari4Vi,2019-07-15,261818,2020-12-07,Epic playlist full of amazing cyperpunk-themed Synthwave &#x2F; Retrowave. Updated regularly.,Cyberpunk Synthwave
A Flame in the Void,https://open.spotify.com/track/4ZBilMYEhOdXUsTgssWKLU,The Infernal Schism,https://open.spotify.com/album/6O7tpe0pJfhX5G4fjzAjEp,Hexenkraft,https://open.spotify.com/artist/7p2PtjFfUJhmkvyEY6cKzb,2019-07-15,240000,2020-12-07,Epic playlist full of amazing cyperpunk-themed Synthwave &#x2F; Retrowave. Updated regularly.,Cyberpunk Synthwave
A Prickly Pear,https://open.spotify.com/track/7uhvpv3lLZAdrFGQTzNsSC,A Prickly Pear,https://open.spotify.com/album/76sErz8iFsTha2GsyYU1vM,Flamingo Jones,https://open.spotify.com/artist/2wgA99jSrhAvb4YCx4maGH,2019-07-29,204927,2020-12-07,Epic playlist full of amazing cyperpunk-themed Synthwave &#x2F; Retrowave. Updated regularly.,Cyberpunk Synthwave
A Race Against Time,https://open.spotify.com/track/4J82fYpTaNU1G4kmtws3pw,A Race Against Time,https://open.spotify.com/album/5fMtNDdNeHBeAigUNYKmbS,PYLOT,https://open.spotify.com/artist/3ZLe7OttXFn3JOPVZ9Vrr0,2019-07-15,246275,2020-12-07,Epic playlist full of amazing cyperpunk-themed Synthwave &#x2F; Retrowave. Updated regularly.,Cyberpunk Synthwave
Abandoned,https://open.spotify.com/track/5NC9LnlhvglfuCqLNKAApx,Abandoned,https://open.spotify.com/album/6K3Q0wG6xb5fxbwQmX2S9n,Dark Smoke Signal,https://open.spotify.com/artist/58bgh5AlgD5jEKBJlt9hs5,2020-07-24,242608,2020-12-07,Epic playlist full of amazing cyperpunk-themed Synthwave &#x2F; Retrowave. Updated regularly.,Cyberpunk Synthwave
Admiring You Through the Blinds,https://open.spotify.com/track/35Gkqy9aTbMNerterdWIp7,Hotline Miami II,https://open.spotify.com/album/6ASlNNjHy6yL8lNTMuNvPn,Das Mörtal,https://open.spotify.com/artist/0l5SpsbElFWLrDdMXWieNp,2019-07-15,232996,2020-12-07,Epic playlist full of amazing cyperpunk-themed Synthwave &#x2F; Retrowave. Updated regularly.,Cyberpunk Synthwave
"Adventure Club, Pt. 2",https://open.spotify.com/track/1GVtiVjnIYlh6SWxbaDsXo,"Adventure Club, Pt. 2",https://open.spotify.com/album/5fNA6J60oHvRxHAPpy3rby,Miles Matrix,https://open.spotify.com/artist/4QOOUiO32hTatHTKVrIlHZ,2021-05-07,334000,2020-12-07,Epic playlist full of amazing cyperpunk-themed Synthwave &#x2F; Retrowave. Updated regularly.,Cyberpunk Synthwave
