track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
4 The Fem Queens,https://open.spotify.com/track/5jnVGp8kk4GWF2FlXux4P5,JUICY,https://open.spotify.com/album/4Xj3Sgf7vACo5nNij3gkVI,Miss Mojo,https://open.spotify.com/artist/2wDJcQxaxR2xnoKtfx3AwY,2022-03-08,220912,2022-05-30,"This playlist is a soundtrack for you to live your best life, to experience the best love you will ever have, to remember that in the moments where things feel hard, hard times don't last forever. With Love, <a href=""https://www.theokraproject.com/"">The Okra Project</a> | Cover: Dominique Morgan","For Black Love, Living and Joy"
Ain't Gon' Beg You,https://open.spotify.com/track/02wVmJecRUCtkppST87OLx,Free Yourself,https://open.spotify.com/album/09akBiw2Divm9zvF7GMJup,Fantasia,https://open.spotify.com/artist/7xAcVHPiirnUqfdqo0USb1,2022-03-08,254240,2022-05-30,"This playlist is a soundtrack for you to live your best life, to experience the best love you will ever have, to remember that in the moments where things feel hard, hard times don't last forever. With Love, <a href=""https://www.theokraproject.com/"">The Okra Project</a> | Cover: Dominique Morgan","For Black Love, Living and Joy"
And I,https://open.spotify.com/track/1Jp9n1uHB72CfK31j4mEPh,Goodies,https://open.spotify.com/album/71gUhKYZIWmmjqAHlY4Br3,Ciara,https://open.spotify.com/artist/2NdeV5rLm47xAvogXrYhJX,2022-03-08,233840,2022-05-30,"This playlist is a soundtrack for you to live your best life, to experience the best love you will ever have, to remember that in the moments where things feel hard, hard times don't last forever. With Love, <a href=""https://www.theokraproject.com/"">The Okra Project</a> | Cover: Dominique Morgan","For Black Love, Living and Joy"
"Be Alive (Original Song from the Motion Picture ""King Richard"")",https://open.spotify.com/track/1RI4YQVFh7onQD07QuL8ND,"Be Alive (Original Song from the Motion Picture ""King Richard"")",https://open.spotify.com/album/5a73HUmrKIebjmafM1QuFS,Beyoncé,https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m,2022-03-08,220253,2022-05-30,"This playlist is a soundtrack for you to live your best life, to experience the best love you will ever have, to remember that in the moments where things feel hard, hard times don't last forever. With Love, <a href=""https://www.theokraproject.com/"">The Okra Project</a> | Cover: Dominique Morgan","For Black Love, Living and Joy"
Brokenhearted,https://open.spotify.com/track/3zeyP0JnzXEx3uZLmpOdtP,Brandy,https://open.spotify.com/album/2yHJoGH0mIqYVAHUFKJcZ6,Brandy,https://open.spotify.com/artist/05oH07COxkXKIMt6mIPRee,2022-03-08,352733,2022-05-30,"This playlist is a soundtrack for you to live your best life, to experience the best love you will ever have, to remember that in the moments where things feel hard, hard times don't last forever. With Love, <a href=""https://www.theokraproject.com/"">The Okra Project</a> | Cover: Dominique Morgan","For Black Love, Living and Joy"
Can't Raise a Man,https://open.spotify.com/track/0vvKyFjX1hzSwpNtVwnJ2H,Rebellious Soul,https://open.spotify.com/album/6fGZwUN91Qe5h8xFcLV487,K. Michelle,https://open.spotify.com/artist/2retT7MFwHDVTeGKDdybEx,2022-03-08,208040,2022-05-30,"This playlist is a soundtrack for you to live your best life, to experience the best love you will ever have, to remember that in the moments where things feel hard, hard times don't last forever. With Love, <a href=""https://www.theokraproject.com/"">The Okra Project</a> | Cover: Dominique Morgan","For Black Love, Living and Joy"
Catch This Love,https://open.spotify.com/track/6srcAu7CPT2h2ePrCEm42q,Catch This Love,https://open.spotify.com/album/31BvJJpjUx5g8GjRgU8xQa,Mila Jam,https://open.spotify.com/artist/6m7wJXzvVyE0j6eef6pj1a,2022-03-08,138266,2022-05-30,"This playlist is a soundtrack for you to live your best life, to experience the best love you will ever have, to remember that in the moments where things feel hard, hard times don't last forever. With Love, <a href=""https://www.theokraproject.com/"">The Okra Project</a> | Cover: Dominique Morgan","For Black Love, Living and Joy"
Dive,https://open.spotify.com/track/0S6N1NfZ7CNYDgTlqYr5A9,Dive,https://open.spotify.com/album/0mVjKHAu5fOspH28mdaT2K,"Asanni Armon, Doug Thee Savage, PHARAOH RAPTURE, s.e.r, Saint Justina","https://open.spotify.com/artist/2c4SvUMW4DTtQL6o3XAT2W, https://open.spotify.com/artist/5qg3wWsQAz1oQ7iYiiMp2v, https://open.spotify.com/artist/5o1tQEJ0hOBlMQ0Ki6OBFS, https://open.spotify.com/artist/03iO7GSdDJazWl7NBWBbDp, https://open.spotify.com/artist/1eZcVz4GXfA07vmA9ib2mI",2022-03-08,249729,2022-05-30,"This playlist is a soundtrack for you to live your best life, to experience the best love you will ever have, to remember that in the moments where things feel hard, hard times don't last forever. With Love, <a href=""https://www.theokraproject.com/"">The Okra Project</a> | Cover: Dominique Morgan","For Black Love, Living and Joy"
Dive,https://open.spotify.com/track/6qCJs5tpKRER18Ev4s7KGA,Dive,https://open.spotify.com/album/7L4gV9Og1WCJDQFFA7f8yw,"Asanni Armon, Doug Thee Savage, PHARAOH RAPTURE, s.e.r, Saint Justina","https://open.spotify.com/artist/2c4SvUMW4DTtQL6o3XAT2W, https://open.spotify.com/artist/5qg3wWsQAz1oQ7iYiiMp2v, https://open.spotify.com/artist/21AxhVOZ35gW0kQxVzrd6z, https://open.spotify.com/artist/03iO7GSdDJazWl7NBWBbDp, https://open.spotify.com/artist/3i9wTTVlckchlRby1LDBOK",2022-03-08,249729,2022-05-30,"This playlist is a soundtrack for you to live your best life, to experience the best love you will ever have, to remember that in the moments where things feel hard, hard times don't last forever. With Love, <a href=""https://www.theokraproject.com/"">The Okra Project</a> | Cover: Dominique Morgan","For Black Love, Living and Joy"
Do You Feel,https://open.spotify.com/track/7vuEdoEGYqzfR1ooE8EhlE,No Beginning No End,https://open.spotify.com/album/5sO5lVzpbxNYIN3si8JNdW,José James,https://open.spotify.com/artist/4l2MwXYwUDQKHcUXwCZjEz,2022-03-08,456046,2022-05-30,"This playlist is a soundtrack for you to live your best life, to experience the best love you will ever have, to remember that in the moments where things feel hard, hard times don't last forever. With Love, <a href=""https://www.theokraproject.com/"">The Okra Project</a> | Cover: Dominique Morgan","For Black Love, Living and Joy"
