track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
A Braba do Jaca,https://open.spotify.com/track/4Dqamp1bT0B8cFgK1gZZtb,Gueto Elegance,https://open.spotify.com/album/3xPaseb2bsgVYawCnQRuCf,"BADSISTA, Lari bxd 777","https://open.spotify.com/artist/0KdLlx7p42yA7aftp3dgpb, https://open.spotify.com/artist/3UnCbsra63A5dhNr8mWY03",2022-03-08,267466,2022-05-30,"<a href=""http://casaum.org/"">Casa 1</a> recommends songs from LBT women (lesbians, bi and trans). | Cover:  Ventura Profana","Garota, o farol tá aceso"
A Mim E A Mais Ninguém,https://open.spotify.com/track/0DJvmpvbh1BBBYjAj89XfK,Angela Roro,https://open.spotify.com/album/5b9KqfZmD65KQNs6vD4VBd,Angela Ro Ro,https://open.spotify.com/artist/4oqEOTTnqopPdYFYz0i61Y,2022-03-08,185040,2022-05-30,"<a href=""http://casaum.org/"">Casa 1</a> recommends songs from LBT women (lesbians, bi and trans). | Cover:  Ventura Profana","Garota, o farol tá aceso"
ALL YOU NEED IS LOVE,https://open.spotify.com/track/0J2qxktJGqE5yZluCnDOdZ,ALL YOU NEED IS LOVE,https://open.spotify.com/album/6Pn3FJ3vIbj7kIbPnrRQem,"Jup do Bairro, Rico Dalasam, Linn da Quebrada","https://open.spotify.com/artist/0gfL54JIv5ufwbMZC61ZGf, https://open.spotify.com/artist/5nbaj9RaJdFNlS5ZxoqN97, https://open.spotify.com/artist/5gGBopc7iw8yLqwxfPIv3t",2022-03-08,217714,2022-05-30,"<a href=""http://casaum.org/"">Casa 1</a> recommends songs from LBT women (lesbians, bi and trans). | Cover:  Ventura Profana","Garota, o farol tá aceso"
Amor e Sacanagem,https://open.spotify.com/track/74KhL2RSFJK0o2hNwBnuA2,Sentimental,https://open.spotify.com/album/1mVMdjPiXrkk30gBrgxPmK,"Aíla, Luísa Nascim","https://open.spotify.com/artist/3OtIWdfvw95ikh5dpiNop3, https://open.spotify.com/artist/5j1I6HLmRd52lplPaEl6uU",2022-03-08,194873,2022-05-30,"<a href=""http://casaum.org/"">Casa 1</a> recommends songs from LBT women (lesbians, bi and trans). | Cover:  Ventura Profana","Garota, o farol tá aceso"
Amor e Sacanagem,https://open.spotify.com/track/1wZh8VTAmSoCZuXzudYmBJ,Sentimental,https://open.spotify.com/album/6Mc2eMm7ClOoCMnZg8CuwH,"Aíla, Luísa Nascimento","https://open.spotify.com/artist/3OtIWdfvw95ikh5dpiNop3, https://open.spotify.com/artist/75P8IMO7QpxyxglsNvLZGg",2022-03-08,194873,2022-05-30,"<a href=""http://casaum.org/"">Casa 1</a> recommends songs from LBT women (lesbians, bi and trans). | Cover:  Ventura Profana","Garota, o farol tá aceso"
Amor Verdade,https://open.spotify.com/track/6LPvDoyXpThibOnu4677uB,Cavala,https://open.spotify.com/album/2VW7FzFPVuGetRhV8J7jt9,Maria Beraldo,https://open.spotify.com/artist/2433aSyXTs1Mnhss4lFqHW,2022-03-08,141666,2022-05-30,"<a href=""http://casaum.org/"">Casa 1</a> recommends songs from LBT women (lesbians, bi and trans). | Cover:  Ventura Profana","Garota, o farol tá aceso"
Bombas e Flores,https://open.spotify.com/track/5cx2xDYO7jANWBWWeM6DTg,Bombas e Flores,https://open.spotify.com/album/2sbjPhAQBP2Q2EZ50nuVTv,Gabi Nyarai,https://open.spotify.com/artist/0IB5Ndp2YZyowbTFcBjPxx,2022-03-08,185229,2022-05-30,"<a href=""http://casaum.org/"">Casa 1</a> recommends songs from LBT women (lesbians, bi and trans). | Cover:  Ventura Profana","Garota, o farol tá aceso"
Busca Implacável,https://open.spotify.com/track/5YYkq6B7VKAnCG7KBavhW4,Casulo,https://open.spotify.com/album/3vw9NeHgpbpHjc0Wxy78dl,"Pitty, Jup do Bairro, BADSISTA","https://open.spotify.com/artist/2dmQ0vMD3THLMcz7DsvfaT, https://open.spotify.com/artist/0gfL54JIv5ufwbMZC61ZGf, https://open.spotify.com/artist/0KdLlx7p42yA7aftp3dgpb",2022-03-08,248963,2022-05-30,"<a href=""http://casaum.org/"">Casa 1</a> recommends songs from LBT women (lesbians, bi and trans). | Cover:  Ventura Profana","Garota, o farol tá aceso"
Cabide,https://open.spotify.com/track/6Uhnj8W9qflWLavYUfHkPJ,Menino do Rio,https://open.spotify.com/album/48katkMd5Hkb14rUEgo0YO,Mart'nália,https://open.spotify.com/artist/4EUuQxMNowMUEs5gu4BzBX,2022-03-08,153666,2022-05-30,"<a href=""http://casaum.org/"">Casa 1</a> recommends songs from LBT women (lesbians, bi and trans). | Cover:  Ventura Profana","Garota, o farol tá aceso"
Catedral,https://open.spotify.com/track/4tBZUrAviVgUzeTIiJLEe9,Zélia Duncan,https://open.spotify.com/album/2AUF4ExZvmPN38OTKtBHrl,Zélia Duncan,https://open.spotify.com/artist/2zDJszdrISx9K4L5hvWT33,2022-03-08,170800,2022-05-30,"<a href=""http://casaum.org/"">Casa 1</a> recommends songs from LBT women (lesbians, bi and trans). | Cover:  Ventura Profana","Garota, o farol tá aceso"
