track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
In The Beginning There Was This,https://open.spotify.com/track/56DZat6J15YYUVg2ekhX4N,In,https://open.spotify.com/album/5rz3jWSJTScuYhuY4ZEuzG,ERSATZ,https://open.spotify.com/artist/2UFZzJy82501ZBlEyH9H0L,2015-07-20,426693,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
Itasca,https://open.spotify.com/track/3qsfBj0XK75ndx6adpE656,Borderline EP,https://open.spotify.com/album/1VxX55qCuKaP5gjHspVWgb,Paul Spring,https://open.spotify.com/artist/3nm10RPR7Ts3qPCwhQBUew,2015-10-15,169106,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
Just As I Thought,https://open.spotify.com/track/36uGtAZrcHFtivt7nHSDgQ,Edgar Meyer,https://open.spotify.com/album/7HFqnPWC3zNQ5FqG4n2xzw,Edgar Meyer,https://open.spotify.com/artist/7jkhwa4XMe9XSt1r0AWNqD,2015-10-15,269226,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
"Karmic Connection - Gongs, Flutes & Chimes",https://open.spotify.com/track/1bb22zFD77panCj8AOqBrs,"Tibetan Bowls, Bells & Flutes: For Massage, Chakra & Reiki",https://open.spotify.com/album/4d3zxdW5JOGBGaiOU5Bpcx,Massage Tribe,https://open.spotify.com/artist/14RkTXnwrf6D09TfPWcR5C,2015-07-20,375706,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
Lichter (feat. an Imaginal Space),https://open.spotify.com/track/6nxR5xJSuHc71WLiJqa0uR,The Sitting Room Piano (Chapter I),https://open.spotify.com/album/11lGnHkjB0FdhRvkWP0sVU,"Dirk Maassen, An Imaginal Space","https://open.spotify.com/artist/758yIKdhJhWL6oTuTSFVV6, https://open.spotify.com/artist/0GrXkOv9olscQg0FCluQss",2015-10-15,235280,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
Lotus for Lao Tzu,https://open.spotify.com/track/3YkDGIAAMBbzIPBfZGu9Uv,Flowers of Silence,https://open.spotify.com/album/0QvuDxprj9lG4Tf5CxGK96,Deuter,https://open.spotify.com/artist/3AGvwnXbUo9LoAU2P5qYHB,2015-07-20,370373,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
Meditacion #9,https://open.spotify.com/track/6HvJ6qqcOzDCqVqLFHN9nR,Biutiful,https://open.spotify.com/album/4qOA2JupYTQ8KGxnoRMeWG,Sebastián Escofet,https://open.spotify.com/artist/4YufEYOotwxOrZxtzdPgS3,2015-07-20,191773,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
Om,https://open.spotify.com/track/2KeKzT8I8Ek0tQLk60Rq4f,"Kundalini: Yoga, Meditation, Relaxation",https://open.spotify.com/album/7z46HD34zZQcgebsYDtZfo,"Kundalini: Yoga, Meditation, Relaxation",https://open.spotify.com/artist/2AXNDqT86nQcoDCRrjFPGI,2015-07-20,143204,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
Om Chant,https://open.spotify.com/track/21n4WLOZgqQQQ4TsdrCkXn,"Om: Tibetan Gongs, Bowls, Om Chanting and Music for Deep Meditation",https://open.spotify.com/album/27LzPjGhiPxFSha2xHawFu,Om - Tibetan Relaxation,https://open.spotify.com/artist/2Gjwx7RV70vM50XNKBffIp,2015-07-20,615504,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
Om Mani Podme Hum,https://open.spotify.com/track/0qE1BChib5kG1P0lqdEhGA,Ten Thousand Buddhas,https://open.spotify.com/album/30L8rKad6biW4kavVqQjw8,OshO,https://open.spotify.com/artist/4g0GeoGdzgTwyXdm5NKNom,2015-07-20,392707,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
Om Nashi Me,https://open.spotify.com/track/1h1S9UXPwutvXLKaa79d2W,Up From Below,https://open.spotify.com/album/3yfisavFdGTrjFf9Ecpbio,Edward Sharpe & The Magnetic Zeros,https://open.spotify.com/artist/7giUHu5pv6YTZgSkxxCcgh,2015-07-20,376066,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
Only Questions,https://open.spotify.com/track/2Ua2U7enh9ErAF6DaJh4hg,The Leftovers (Music from the HBO® Series) Season 1,https://open.spotify.com/album/3QxkdzjGRA4Z1dOfY0e994,Max Richter,https://open.spotify.com/artist/2VZNmg4vCnew4Pavo8zDdW,2015-10-15,77418,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
"Renew, Reflex - Reflect (With Himalayan Bells & Bowls)",https://open.spotify.com/track/251r3bYIRnNwwaVNdyOhH4,"Yoga Flutes (For Yoga, Spa, Massage, New Age Relaxation & Reiki)",https://open.spotify.com/album/3TMeA0zC7LMLh8DjowsOiP,"Yoga Tribe, Jessita Reyes","https://open.spotify.com/artist/3uC78ojWmi0c7NdLU7uwvY, https://open.spotify.com/artist/4N57Ev9G6CQqREsZCIrcfL",2015-07-20,108826,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
Silver Moon Over Sleeping Steeples - Remastered 2003,https://open.spotify.com/track/1BGLOs2QX1Ig4aO8sbDknx,Gone To Earth,https://open.spotify.com/album/3EUFd022KoJbAC5imHT1ba,David Sylvian,https://open.spotify.com/artist/2oyWkw7sq99yqj12hVUHtw,2015-07-20,142226,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
Static Orphans,https://open.spotify.com/track/217H94y73OgLMiT7LswFEn,Sleeping Operator,https://open.spotify.com/album/3heNYqE1CUM8WlJGm6UPEj,The Barr Brothers,https://open.spotify.com/artist/4OyRutd80DZC22C4pl63l7,2015-10-15,124560,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
Sustaining Cylinders,https://open.spotify.com/track/2xCRGEykOFyem4aHbFgMYO,Sustaining Cylinders,https://open.spotify.com/album/2w4ZV4EHQVaFMKfA6GdqPJ,Michael Stearns,https://open.spotify.com/artist/5KbIofwaAvbvvkzG2zbmGD,2015-07-20,1843720,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
The Ballad of Barbara Allen,https://open.spotify.com/track/47yKkSXhPH2YG8hmdGqCpW,All Will Prosper,https://open.spotify.com/album/675K5zFrbNiUcuHMfLVKix,Goldmund,https://open.spotify.com/artist/0R5BzePlbvG8xTXw0QF3uw,2015-10-15,103573,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
The Cascades,https://open.spotify.com/track/6X3618mK5K2tKZ1w71309J,Helplessness Blues,https://open.spotify.com/album/20RJRsAPD9Yx3Nols5cAGR,Fleet Foxes,https://open.spotify.com/artist/4EVpmkEwrLYEg6jIsiPMIb,2015-10-15,127640,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
The Chill Air - Remastered 2004,https://open.spotify.com/track/1ijeMou08IoCT7ZhjPvu42,Ambient 2: The Plateaux Of Mirror (Remastered 2004),https://open.spotify.com/album/5ma9r5NFV0poevmydI2qgO,"Harold Budd, Brian Eno","https://open.spotify.com/artist/3uOCouLFR4bVx0XeiQJSbl, https://open.spotify.com/artist/7MSUfLeTdDEoZiJPDSBXgi",2015-07-20,133706,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
The Fire Sower,https://open.spotify.com/track/5Pxm2DfLPXVLo9CLboB3bw,Blue Cosmos,https://open.spotify.com/album/6XpGe8ue2wcvkDc0RWpsff,Meg Bowles,https://open.spotify.com/artist/3sWYpVmSMPD4YdhuvP2DFW,2015-07-20,527826,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
Tibetan Singing Bowls,https://open.spotify.com/track/113Opej4f1BUPFrCVheg71,"Sleep Music: Lullabies to Help You Relax, Sleep, Meditate and Heal With Relaxing Piano Music, Nature Sounds and Natural Noise",https://open.spotify.com/album/0yB3m49PTZx8DtWADiO0oy,Deep Sleep,https://open.spotify.com/artist/4gGGFclZZyED2i5BgzGAlD,2015-07-20,246153,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
Tomorrow's Song,https://open.spotify.com/track/3Cf47MOQsa3ijid90gr5Io,Living Room Songs,https://open.spotify.com/album/4zj4920hZrnQHYv4jGeyjp,Ólafur Arnalds,https://open.spotify.com/artist/7E3BRXV9ZbCt5lQTCXMTia,2015-10-15,177000,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
Western Sky,https://open.spotify.com/track/6bsbXEl2lH2DT6nSSyJYcl,Where The Earth Meets The Sky,https://open.spotify.com/album/7pkVlq8EAvPWzMFvvaWZRV,Tom Heasley,https://open.spotify.com/artist/431MDRxvR8Gt8VHD7C4lQh,2015-07-20,886373,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
Ziricote,https://open.spotify.com/track/3y1oPeqkIaF23ZtrpecX9g,Tear of the Moon,https://open.spotify.com/album/1zNqmNWpaBvqWZ9AniEHkn,Coyote Oldman,https://open.spotify.com/artist/7LQeFPitSkKhIskTd8knhP,2015-07-20,195773,2021-12-21,&quot;Sleep is the best meditation.&quot; -Dalai Lama,Nightly Meditations
