track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Breakthru - Remastered 2011,https://open.spotify.com/track/7kWFbgUpy1UvEQVhJA7GsK,The Platinum Collection (Greatest Hits I II & III - 2011 Remaster),https://open.spotify.com/album/60Yx1xATvlWpAMzsBMMTSE,Queen,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,2022-10-02,249000,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Call Me,https://open.spotify.com/track/7HKxTNVlkHsfMLhigmhC0I,Call Me,https://open.spotify.com/album/18fOLsMG8Msf1DEaW0E71K,Blondie,https://open.spotify.com/artist/4tpUmLEVLCGFr93o8hFFIB,2022-05-18,212226,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Centerfold,https://open.spotify.com/track/1ynmMEK1fkyiZ6Z6F3ThEt,Freeze Frame,https://open.spotify.com/album/48joW5905AMbTFLvy8ZWch,The J. Geils Band,https://open.spotify.com/artist/69Mj3u4FTUrpyeGNSIaU6F,2022-05-18,216533,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Come On Eileen,https://open.spotify.com/track/0EMmVUYs9ZZRHtlADB88uz,Too Rye Ay,https://open.spotify.com/album/0QNluXFRHFyRVDiBHXmstK,Dexys Midnight Runners,https://open.spotify.com/artist/4QTVePrFu1xuGM9K0kNXkk,2022-05-18,287306,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Come On Eileen,https://open.spotify.com/track/3MrWxJaD2AT0W9DjWF64Vm,Too Rye Ay,https://open.spotify.com/album/7nCWzcMZanUBPZgZaKpzM6,Dexys Midnight Runners,https://open.spotify.com/artist/4QTVePrFu1xuGM9K0kNXkk,2024-08-01,287306,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Crazy Crazy Nights,https://open.spotify.com/track/3YSfGJNDtF8KrHlwCAaVns,Crazy Nights,https://open.spotify.com/album/3UBqHwvxUDl6jWxY2RhmrN,KISS,https://open.spotify.com/artist/07XSN3sPlIlB2L2XNcTwJw,2024-05-20,227600,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Dance Hall Days,https://open.spotify.com/track/2JvPJ8ydPuN2NhpH4oti6I,Points On The Curve,https://open.spotify.com/album/5RMZLWa4VtvJXswpsk600P,Wang Chung,https://open.spotify.com/artist/6Zh3xrWlA0SA9Fsfj9AVwm,2024-08-01,240800,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Dance Hall Days,https://open.spotify.com/track/3OM0cHwmJv6ZpsCgrEzXPh,Points On The Curve,https://open.spotify.com/album/6wQeGifpm00UoeHmI8uSB1,Wang Chung,https://open.spotify.com/artist/6Zh3xrWlA0SA9Fsfj9AVwm,2022-05-18,240800,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Dancing In the Dark,https://open.spotify.com/track/7FwBtcecmlpc1sLySPXeGE,Born In The U.S.A.,https://open.spotify.com/album/0PMasrHdpaoIRuHuhHp72O,Bruce Springsteen,https://open.spotify.com/artist/3eqjTLE0HfPfh78zjh6TqT,2022-05-18,241306,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Dancing in the Dark,https://open.spotify.com/track/7iQOqmXDRDf4oMpUrO5VVI,The Essential Bruce Springsteen,https://open.spotify.com/album/1Bs9nchACqqe6HGQA72nYA,Bruce Springsteen,https://open.spotify.com/artist/3eqjTLE0HfPfh78zjh6TqT,2024-08-01,242533,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Dancing On The Ceiling,https://open.spotify.com/track/0snPJPxkk0MbTc0xeUvAPt,Dancing On The Ceiling (Expanded Edition),https://open.spotify.com/album/5IvqScO5vIXQ2zrxtpCVHf,Lionel Richie,https://open.spotify.com/artist/3gMaNLQm7D9MornNILzdSl,2024-05-20,270720,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Desde La Vida,https://open.spotify.com/track/6pzi9HSHoUSiw1ldvi7CUY,To The Power Of Three,https://open.spotify.com/album/2LEJ4JpSDbMK3M9RNGEYCC,3,https://open.spotify.com/artist/6AaT03Q89aG4jGpn2mjodE,2024-05-20,427990,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Don't Dream It's Over,https://open.spotify.com/track/4rr67zXmEYf9ykLigeEsbv,Crowded House,https://open.spotify.com/album/0Vw2BOifLhBx5mvnepOGVf,Crowded House,https://open.spotify.com/artist/7ohlPA8dRBtCf92zaZCaaB,2022-05-18,236933,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Don't Dream It's Over,https://open.spotify.com/track/7G7tgVYORlDuVprcYHuFJh,Crowded House,https://open.spotify.com/album/1dJpgn1rqvvr4yyNYLEYBG,Crowded House,https://open.spotify.com/artist/7ohlPA8dRBtCf92zaZCaaB,2024-08-01,236933,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Don't Stop Believin',https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,Escape (Bonus Track Version),https://open.spotify.com/album/43wpzak9OmQfrjyksuGwp0,Journey,https://open.spotify.com/artist/0rvjqX7ttXeg3mTy8Xscbt,2022-05-18,250986,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Don't You (Forget About Me) - Remastered,https://open.spotify.com/track/0A4PZuepTcIQVvA5m7R0M1,Celebrate (Greatest Hits),https://open.spotify.com/album/7dKQCCQnnkqgRQFxKRDqkJ,Simple Minds,https://open.spotify.com/artist/6hN9F0iuULZYWXppob22Aj,2022-05-18,263973,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Don't You (Forget About Me) - Remastered 2001,https://open.spotify.com/track/2u96akbqgCRtkjfLMYrgZo,Celebrate (Greatest Hits / Expanded Edition),https://open.spotify.com/album/1cmOT0GhJc3op7L0kJsGsC,Simple Minds,https://open.spotify.com/artist/6hN9F0iuULZYWXppob22Aj,2024-08-01,260773,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Don't You Want Me,https://open.spotify.com/track/3L7RtEcu1Hw3OXrpnthngx,Dare!,https://open.spotify.com/album/3ls7tE9D2SIvjTmRuEtsQY,The Human League,https://open.spotify.com/artist/1aX2dmV8XoHYCOQRxjPESG,2022-05-18,236920,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Dude (Looks Like A Lady),https://open.spotify.com/track/6gQUbFwwdYXlKdmqRoWKJe,Permanent Vacation,https://open.spotify.com/album/3XYqOJI1YlX40kJTdzFEzp,Aerosmith,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,2024-05-20,265773,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
DV2 (Kool Thing) - 8 Track Demo,https://open.spotify.com/track/0YqVGMsrMYDnXxqCLKP2z3,Goo (Deluxe Edition),https://open.spotify.com/album/1Qsx0sOd9rcIeTuI1j419U,Sonic Youth,https://open.spotify.com/artist/5UqTO8smerMvxHYA5xsXb6,2024-05-20,257773,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Endless Summer Nights,https://open.spotify.com/track/2iXH35MhsqO5Ry8a7iptpJ,Richard Marx,https://open.spotify.com/album/3C2cO3wo4f2bLzOpFypgmZ,Richard Marx,https://open.spotify.com/artist/0grdhNhiRLFBaFVyybqsj6,2024-05-20,270693,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Every Breath You Take,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,Synchronicity (Remastered 2003),https://open.spotify.com/album/5W9OT0a5iZlBr83a9WMKFY,The Police,https://open.spotify.com/artist/5NGO30tJxFlKixkPSgXcFE,2024-08-01,253920,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Every Breath You Take - Remastered 2003,https://open.spotify.com/track/0wF2zKJmgzjPTfircPJ2jg,Every Breath You Take The Classics,https://open.spotify.com/album/3s9o7LSofJfIZafUgkDe9O,The Police,https://open.spotify.com/artist/5NGO30tJxFlKixkPSgXcFE,2022-05-18,254333,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Every Rose Has Its Thorn - 2003 Remaster,https://open.spotify.com/track/2IJzqbcbQZjcca53yGkX7t,Poison Love Songs,https://open.spotify.com/album/2Zh4BoER5zWtKT3fwWf1uv,Poison,https://open.spotify.com/artist/1fBCIkoPOPCDLUxGuWNvyo,2022-05-18,260160,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Every Rose Has Its Thorn - 2003 Remaster,https://open.spotify.com/track/43GS3mtezoIFiuIZCLLiDY,Open Up And Say...Ahh! (20th Anniversary Edition),https://open.spotify.com/album/2AMWVB3FWknjcMeb6hMZnd,Poison,https://open.spotify.com/artist/1fBCIkoPOPCDLUxGuWNvyo,2024-08-01,260173,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Everybody Wants To Rule The World,https://open.spotify.com/track/7HNPhibn8yKB79sGa05EKr,20th Century Masters: The Millennium Collection: Best Of Tears For Fears,https://open.spotify.com/album/6BH7SAEYr8X1kr3ZsFfkAO,Tears For Fears,https://open.spotify.com/artist/4bthk9UfsYUYdcFyqxmSUU,2022-05-18,250533,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Everybody Wants To Rule The World,https://open.spotify.com/track/4RvWPyQ5RL0ao9LPZeSouE,Songs From The Big Chair (Super Deluxe Edition),https://open.spotify.com/album/3myPwaMYjdwhtq0nFgeG6W,Tears For Fears,https://open.spotify.com/artist/4bthk9UfsYUYdcFyqxmSUU,2024-05-20,251488,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Force Ten,https://open.spotify.com/track/2B36scXmm2xG35ILOJMmxf,Hold Your Fire,https://open.spotify.com/album/3OSQvwW2BElGZfjhsHJEru,Rush,https://open.spotify.com/artist/2Hkut4rAAyrQxRdof7FVJq,2024-05-20,271400,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Free Fallin',https://open.spotify.com/track/59Kgh51EFCR4G1Pl6qKqHn,The Best Of Everything - The Definitive Career Spanning Hits Collection 1976-2016,https://open.spotify.com/album/0fOsrdLub7GfVJCPqaPxji,Tom Petty,https://open.spotify.com/artist/2UZMlIwnkgAEDBsw1Rejkn,2022-05-18,254546,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Free Fallin',https://open.spotify.com/track/5tVA6TkbaAH9QMITTQRrNv,Full Moon Fever,https://open.spotify.com/album/5d71Imt5CIb7LpQwDMQ093,Tom Petty,https://open.spotify.com/artist/2UZMlIwnkgAEDBsw1Rejkn,2024-08-01,256000,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Heart Of The Beat,https://open.spotify.com/track/24q6KWMvlD2DrG9gI5Sv3w,Breakin' (Original Motion Picture Soundtrack),https://open.spotify.com/album/26t5mXFJxvVphBv2iRZwcX,3V,https://open.spotify.com/artist/7MBzT0R93M8QQOH9nJyBsZ,2024-05-20,261306,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Heat Of The Moment,https://open.spotify.com/track/2ZBalNGwjqdKJd29O76wBV,Asia,https://open.spotify.com/album/7D0XjViIK0Z16HCxbRDrnm,Asia,https://open.spotify.com/artist/1bdytLV3FPjyhfrb6BhMej,2022-05-18,227626,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Heat Of The Moment,https://open.spotify.com/track/1nmZ8yqKkfooOuYvtFctDp,Asia,https://open.spotify.com/album/5TkfP3cqWgeBvCugPeiGNl,Asia,https://open.spotify.com/artist/1bdytLV3FPjyhfrb6BhMej,2024-08-01,227893,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
"Heaven Is A Place On Earth (Promo 7"" Edit)",https://open.spotify.com/track/19b18giHVlePnldG5DdxI6,The Very Best of Belinda Carlisle,https://open.spotify.com/album/0TOrENcbWLIpqQDcANhP4W,Belinda Carlisle,https://open.spotify.com/artist/7xkAwz0bQTGDSbkofyQt3U,2024-05-20,234333,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Heavy Metal Love,https://open.spotify.com/track/1YEMHIIUFK1XzaTkGuaCQ5,No Rest for the Wicked,https://open.spotify.com/album/6inGsj5Y4cLfUHDhqnWzI7,Helix,https://open.spotify.com/artist/7JF6mRd5N8LzsKugg4rcSG,2024-05-20,183333,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Hit Me With Your Best Shot,https://open.spotify.com/track/0vOkmmJEtjuFZDzrQSFzEE,Crimes Of Passion,https://open.spotify.com/album/7HlWbMlmhASeeZ61ZiHpWJ,Pat Benatar,https://open.spotify.com/artist/43mhFhQ4JAknA7Ik1bOZuV,2024-05-20,171266,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Hit Me With Your Best Shot - 1999 Digital Remaster,https://open.spotify.com/track/7nrtHjt4Vk4Z5jMHOwaS8F,Synchronistic Wanderings,https://open.spotify.com/album/4CcLtOTSlV2389khMapisZ,Pat Benatar,https://open.spotify.com/artist/43mhFhQ4JAknA7Ik1bOZuV,2022-05-18,171293,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Hit Me With Your Best Shot - Remastered,https://open.spotify.com/track/1CMaAhqJic1XKKiZuFxrIk,Rock Songs,https://open.spotify.com/album/5PMM06AGOyOBkWqjOsJAQ7,Pat Benatar,https://open.spotify.com/artist/43mhFhQ4JAknA7Ik1bOZuV,2024-08-01,172266,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Hungry Like the Wolf - 2009 Remaster,https://open.spotify.com/track/39lSeqnyjZJejRuaREfyLL,Rio (Collector's Edition),https://open.spotify.com/album/02tfQwJSOLP77oCd9U8bqm,Duran Duran,https://open.spotify.com/artist/0lZoBs4Pzo7R89JM9lxwoT,2022-05-18,220626,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Hysteria - Remastered 2017,https://open.spotify.com/track/1eiz5aP5PmFOdPWOTFND4D,Hysteria (Super Deluxe),https://open.spotify.com/album/73BjTTmhhoiK4MGtINzp2c,Def Leppard,https://open.spotify.com/artist/6H1RjVyNruCmrBEWRbD0VZ,2022-05-18,354636,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Hysteria - Remastered 2017,https://open.spotify.com/track/6EzSduIPnAmO3o41HY5V9d,Hysteria (Super Deluxe),https://open.spotify.com/album/31oeDyCOLhgeZyktfxo0pE,Def Leppard,https://open.spotify.com/artist/6H1RjVyNruCmrBEWRbD0VZ,2024-08-01,354636,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
I Can't Drive 55,https://open.spotify.com/track/1MqGKtY9L5qjPi8s7gX645,Voa,https://open.spotify.com/album/4Tegu60DeUzwWpA6vuhGxs,Sammy Hagar,https://open.spotify.com/artist/1hXjTjJzZTXDZ75AclOo6N,2022-05-18,254466,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
I Won't Back Down,https://open.spotify.com/track/4Ors2f6eZaZBOHwwTEfaXA,The Best Of Everything - The Definitive Career Spanning Hits Collection 1976-2016,https://open.spotify.com/album/0fOsrdLub7GfVJCPqaPxji,Tom Petty,https://open.spotify.com/artist/2UZMlIwnkgAEDBsw1Rejkn,2022-05-18,176066,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
I Won't Back Down,https://open.spotify.com/track/7gSQv1OHpkIoAdUiRLdmI6,Full Moon Fever,https://open.spotify.com/album/5d71Imt5CIb7LpQwDMQ093,Tom Petty,https://open.spotify.com/artist/2UZMlIwnkgAEDBsw1Rejkn,2024-08-01,178360,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
I'm Still Standing,https://open.spotify.com/track/6qrC8gIgaE8fnz8L4qUvur,To Be Continued...,https://open.spotify.com/album/7iKDBfOFUtg8E8RbuDhiux,Elton John,https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b,2022-05-18,182640,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
I'm Still Standing,https://open.spotify.com/track/1jDJFeK9x3OZboIAHsY9k2,Too Low For Zero,https://open.spotify.com/album/0OmYuz9hwn1XoqmDaU0yJ7,Elton John,https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b,2024-08-01,183440,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
If I Could Turn Back Time,https://open.spotify.com/track/6mYrhCAGWzTdF8QnKuchXM,Heart Of Stone,https://open.spotify.com/album/3srdrIrP3V7LTmRujRfLhK,Cher,https://open.spotify.com/artist/72OaDtakiy6yFqkt4TsiFt,2022-05-18,239826,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
"If You Leave - From ""Pretty In Pink""",https://open.spotify.com/track/05oFyvdztPdpwSwpoclD4c,If You Leave,https://open.spotify.com/album/3FSWIgpM4r649Pgr6KoMNf,Orchestral Manoeuvres In The Dark,https://open.spotify.com/artist/7wJ9NwdRWtN92NunmXuwBk,2022-05-18,268546,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Into The Night,https://open.spotify.com/track/0rhyBUAgNXwdyvGVXSrLzc,Never Run Never Hide,https://open.spotify.com/album/5ERaMYO6utxG7HftrKO95m,Benny Mardones,https://open.spotify.com/artist/6ZalUpnU8HaHSjROM92Txw,2022-05-18,271800,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
It's The End Of The World As We Know It (And I Feel Fine),https://open.spotify.com/track/2oSpQ7QtIKTNFfA08Cy0ku,Document (R.E.M. No. 5),https://open.spotify.com/album/6gMv3MgFlieOM6Uz5GZBzy,R.E.M.,https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg,2022-05-18,246933,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
Jack & Diane,https://open.spotify.com/track/43btz2xjMKpcmjkuRsvxyg,American Fool,https://open.spotify.com/album/4gouGcdQn9OvjX42xnWrF0,John Mellencamp,https://open.spotify.com/artist/3lPQ2Fk5JOwGWAF3ORFCqH,2024-08-01,254493,2022-06-10,"A classic playlist full of favorites of the 80s! Featuring hits from Queen, Tears For Fears, The Go-Go's and many many more!",80s Classic Hits | The Best of the 80s
