track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
A Maior Saudade - Ao Vivo,https://open.spotify.com/track/14JKzKrJbPDflw8XyATMey,Manifesto Musical (Ao Vivo / Vol. 1),https://open.spotify.com/album/3qL1ZV5aLsA2U0lVdIadau,Henrique & Juliano,https://open.spotify.com/artist/3p7PcrEHaaKLJnPUGOtRlT,2022-04-01,190161,2024-05-26,"songs i think they&#x27;ll like - frst,  lst rainbow crush",Bee-Vee
Acurrucar,https://open.spotify.com/track/1xYBeQ5u8uaJ3oBWktjGyJ,mix pa llorar en tu cuarto,https://open.spotify.com/album/4VeKLLYPySVFaf6qzkfOYW,Ed Maverick,https://open.spotify.com/artist/3JSSjGYcIkgsrz7892CelT,2022-04-01,234080,2024-05-26,"songs i think they&#x27;ll like - frst,  lst rainbow crush",Bee-Vee
Beijinho no Ombro,https://open.spotify.com/track/4k3HBeh98WWN2ybGHC0WQI,Beijinho no Ombro,https://open.spotify.com/album/0ofNAjXeTd2H2co7rKhKTE,Valesca Popozuda,https://open.spotify.com/artist/0IpLJsvZHA1op1pw8GAoPu,2022-04-01,164615,2024-05-26,"songs i think they&#x27;ll like - frst,  lst rainbow crush",Bee-Vee
Bilhete Premiado,https://open.spotify.com/track/7Ark5JFItgqWf9DlizoxuV,Bilhete Premiado,https://open.spotify.com/album/33rTS3jmRpkV29g8q6YA38,"Gabily, MC Kevin o Chris, Mc Kevin","https://open.spotify.com/artist/5DIR6IADBl1MixJ75bNvAz, https://open.spotify.com/artist/2UMj7NCbuqy1yUZmiSYGjJ, https://open.spotify.com/artist/5pBMkZNIlbGTH3hrsQJqAa",2022-04-01,129322,2024-05-26,"songs i think they&#x27;ll like - frst,  lst rainbow crush",Bee-Vee
Bon Voyage,https://open.spotify.com/track/5Iebji6mGyIYmD5hHz3DLp,Bon Voyage,https://open.spotify.com/album/0SBLmL18YpRAzudbe2uhLF,"Polimá Westcoast, ARON","https://open.spotify.com/artist/768O5GliF0bqscyghggrbE, https://open.spotify.com/artist/79ehGac6casNGvc5n8XL7J",2022-04-02,243697,2024-05-26,"songs i think they&#x27;ll like - frst,  lst rainbow crush",Bee-Vee
Chachachá,https://open.spotify.com/track/6aommJFM8i3iT4inKuDSXh,Háblate de Mí,https://open.spotify.com/album/5DtrZ74RgqpVVqLWncmqyZ,Jósean Log,https://open.spotify.com/artist/1LMyTeRhjaitILs98h3MaF,2022-04-01,215986,2024-05-26,"songs i think they&#x27;ll like - frst,  lst rainbow crush",Bee-Vee
Dejavu,https://open.spotify.com/track/4WnUiUZyqIF7vP6S4wriKG,Dejavu,https://open.spotify.com/album/1HyDJJWmrJjfz1txHR17UF,Japa,https://open.spotify.com/artist/3455RNeKZ9giouA4pde2qA,2022-04-01,146165,2024-05-26,"songs i think they&#x27;ll like - frst,  lst rainbow crush",Bee-Vee
En Mi Cuarto,https://open.spotify.com/track/6Ee34qCOE6FBzEPRAGwSrn,En Mi Cuarto,https://open.spotify.com/album/5Tb0I67ArZ6gI4tXJVIJ3h,"JHAYCO, Skrillex","https://open.spotify.com/artist/6nVcHLIgY5pE2YCl8ubca1, https://open.spotify.com/artist/5he5w2lnU9x7JFhnwcekXX",2022-04-02,196586,2024-05-26,"songs i think they&#x27;ll like - frst,  lst rainbow crush",Bee-Vee
Evapora,https://open.spotify.com/track/1HBrxfreCZDstJMYVzgRPM,Evapora,https://open.spotify.com/album/4pvpwUc4VlmZigtpa0NOLa,"IZA, Ciara, Major Lazer","https://open.spotify.com/artist/3zgnrYIltMkgeejmvMCnes, https://open.spotify.com/artist/2NdeV5rLm47xAvogXrYhJX, https://open.spotify.com/artist/738wLrAtLtCtFOLvQBXOXp",2022-04-01,127075,2024-05-26,"songs i think they&#x27;ll like - frst,  lst rainbow crush",Bee-Vee
Funk Bunitin,https://open.spotify.com/track/2HP5tEQr6KY6fpxcG0y5yr,Funk Bunitin,https://open.spotify.com/album/4392vqnVJxowlGodtYeUHp,João Mar,https://open.spotify.com/artist/2NV1SEgX1h3DIADJjzRrQy,2022-04-01,168774,2024-05-26,"songs i think they&#x27;ll like - frst,  lst rainbow crush",Bee-Vee
