track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
3 Nights,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,"Don't Forget About Me, Demos",https://open.spotify.com/album/1DNx0H5ZX1ax3yyRwtgT4S,Dominic Fike,https://open.spotify.com/artist/6USv9qhCn6zfxlBQIYJ9qs,2022-04-20,177666,2022-06-10,"Summer Barbeque grilling essentials for your backyard party. Featuring 80s Classic Rock, 70s Yacht Rock, and Country Music favorites from AC/DC, Kenny Loggins, Rick Springfield, Kansas, TOTO, Van Morrison + more!",BBQ Classics | 70s 80s 90s Barbecue
818,https://open.spotify.com/track/03KI9skAfLitNzANOWhZJi,Melodies on Hiatus,https://open.spotify.com/album/23zBt9O5whbd4zh23XAi11,Albert Hammond Jr,https://open.spotify.com/artist/1Li0eIWeMeWcOOWpImcG9H,2023-06-22,236858,2022-06-10,"Summer Barbeque grilling essentials for your backyard party. Featuring 80s Classic Rock, 70s Yacht Rock, and Country Music favorites from AC/DC, Kenny Loggins, Rick Springfield, Kansas, TOTO, Van Morrison + more!",BBQ Classics | 70s 80s 90s Barbecue
9 to 5,https://open.spotify.com/track/4w3tQBXhn5345eUXDGBWZG,9 To 5 And Odd Jobs,https://open.spotify.com/album/64Ky1tqKPfwxhJs6msphWd,Dolly Parton,https://open.spotify.com/artist/32vWCbZh0xZ4o9gkz4PsEU,2022-04-20,162466,2022-06-10,"Summer Barbeque grilling essentials for your backyard party. Featuring 80s Classic Rock, 70s Yacht Rock, and Country Music favorites from AC/DC, Kenny Loggins, Rick Springfield, Kansas, TOTO, Van Morrison + more!",BBQ Classics | 70s 80s 90s Barbecue
Africa,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,Toto IV,https://open.spotify.com/album/62U7xIHcID94o20Of5ea4D,TOTO,https://open.spotify.com/artist/0PFtn5NtBbbUNbU9EAmIWF,2022-04-20,295893,2022-06-10,"Summer Barbeque grilling essentials for your backyard party. Featuring 80s Classic Rock, 70s Yacht Rock, and Country Music favorites from AC/DC, Kenny Loggins, Rick Springfield, Kansas, TOTO, Van Morrison + more!",BBQ Classics | 70s 80s 90s Barbecue
Ain't No Rest for the Wicked,https://open.spotify.com/track/3Pzh926pXggbMe2ZpXyMV7,Cage The Elephant (Expanded Edition),https://open.spotify.com/album/7H814Cg8HV0qpoMheYbhNn,Cage The Elephant,https://open.spotify.com/artist/26T3LtbuGT1Fu9m0eRq5X3,2022-04-20,175493,2022-06-10,"Summer Barbeque grilling essentials for your backyard party. Featuring 80s Classic Rock, 70s Yacht Rock, and Country Music favorites from AC/DC, Kenny Loggins, Rick Springfield, Kansas, TOTO, Van Morrison + more!",BBQ Classics | 70s 80s 90s Barbecue
Alive,https://open.spotify.com/track/1L94M3KIu7QluZe63g64rv,Ten,https://open.spotify.com/album/5B4PYA7wNN4WdEXdIJu58a,Pearl Jam,https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56,2022-04-20,340907,2022-06-10,"Summer Barbeque grilling essentials for your backyard party. Featuring 80s Classic Rock, 70s Yacht Rock, and Country Music favorites from AC/DC, Kenny Loggins, Rick Springfield, Kansas, TOTO, Van Morrison + more!",BBQ Classics | 70s 80s 90s Barbecue
All Along the Watchtower,https://open.spotify.com/track/2aoo2jlRnM3A0NyLQqMN2f,Electric Ladyland,https://open.spotify.com/album/5z090LQztiqh13wYspQvKQ,Jimi Hendrix,https://open.spotify.com/artist/776Uo845nYHJpNaStv1Ds4,2022-04-20,240800,2022-06-10,"Summer Barbeque grilling essentials for your backyard party. Featuring 80s Classic Rock, 70s Yacht Rock, and Country Music favorites from AC/DC, Kenny Loggins, Rick Springfield, Kansas, TOTO, Van Morrison + more!",BBQ Classics | 70s 80s 90s Barbecue
All In My Head (Flex) (feat. Fetty Wap),https://open.spotify.com/track/7nD9nN3jord9wWcfW3Gkcm,7/27 (Deluxe),https://open.spotify.com/album/0pF0oyuPNdOObniB1Ng0kW,"Fifth Harmony, Fetty Wap","https://open.spotify.com/artist/1l8Fu6IkuTP0U5QetQJ5Xt, https://open.spotify.com/artist/6PXS4YHDkKvl1wkIl4V8DL",2024-02-23,210573,2022-06-10,"Summer Barbeque grilling essentials for your backyard party. Featuring 80s Classic Rock, 70s Yacht Rock, and Country Music favorites from AC/DC, Kenny Loggins, Rick Springfield, Kansas, TOTO, Van Morrison + more!",BBQ Classics | 70s 80s 90s Barbecue
All the Pretty Girls,https://open.spotify.com/track/66pxmg3Jhjm09tHoWR1wVR,Cosmic Hallelujah,https://open.spotify.com/album/0bBHLytjtuHYxKxuAE5G5G,Kenny Chesney,https://open.spotify.com/artist/3grHWM9bx2E9vwJCdlRv9O,2022-04-20,212893,2022-06-10,"Summer Barbeque grilling essentials for your backyard party. Featuring 80s Classic Rock, 70s Yacht Rock, and Country Music favorites from AC/DC, Kenny Loggins, Rick Springfield, Kansas, TOTO, Van Morrison + more!",BBQ Classics | 70s 80s 90s Barbecue
All the Young Dudes,https://open.spotify.com/track/0WNGPpmWqzPnk0psUhJ3SX,All The Young Dudes (Expanded Edition),https://open.spotify.com/album/3LdlOZcV0dp7ePBXe2KAGa,Mott The Hoople,https://open.spotify.com/artist/6ysQi6NI88X627t2srsWz6,2023-01-24,211066,2022-06-10,"Summer Barbeque grilling essentials for your backyard party. Featuring 80s Classic Rock, 70s Yacht Rock, and Country Music favorites from AC/DC, Kenny Loggins, Rick Springfield, Kansas, TOTO, Van Morrison + more!",BBQ Classics | 70s 80s 90s Barbecue
American Kids,https://open.spotify.com/track/1dgWTMoHwTUnQhOQ8SR5fV,The Big Revival,https://open.spotify.com/album/2R5PAxygJ4YeRuSwoalKam,Kenny Chesney,https://open.spotify.com/artist/3grHWM9bx2E9vwJCdlRv9O,2022-04-20,182960,2022-06-10,"Summer Barbeque grilling essentials for your backyard party. Featuring 80s Classic Rock, 70s Yacht Rock, and Country Music favorites from AC/DC, Kenny Loggins, Rick Springfield, Kansas, TOTO, Van Morrison + more!",BBQ Classics | 70s 80s 90s Barbecue
Amie - Remastered January 1992,https://open.spotify.com/track/0jxcw9bsXmHbPUSZqscNai,Aimee And Other Hits,https://open.spotify.com/album/613A1kuyIWleqEF0YC0Msr,Pure Prairie League,https://open.spotify.com/artist/1MXwwmS2JpmsHZhdMeOL2s,2023-01-24,259000,2022-06-10,"Summer Barbeque grilling essentials for your backyard party. Featuring 80s Classic Rock, 70s Yacht Rock, and Country Music favorites from AC/DC, Kenny Loggins, Rick Springfield, Kansas, TOTO, Van Morrison + more!",BBQ Classics | 70s 80s 90s Barbecue
"Another Brick in the Wall, Pt. 2",https://open.spotify.com/track/4gMgiXfqyzZLMhsksGmbQV,The Wall,https://open.spotify.com/album/5Dbax7G8SWrP9xyzkOvy2F,Pink Floyd,https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9,2023-01-24,238746,2022-06-10,"Summer Barbeque grilling essentials for your backyard party. Featuring 80s Classic Rock, 70s Yacht Rock, and Country Music favorites from AC/DC, Kenny Loggins, Rick Springfield, Kansas, TOTO, Van Morrison + more!",BBQ Classics | 70s 80s 90s Barbecue
Any Way You Want It,https://open.spotify.com/track/71SvEDmsOwIWw1IozsZoMA,Departure,https://open.spotify.com/album/2OyVtIEp7O7a6o82DF4Ba5,Journey,https://open.spotify.com/artist/0rvjqX7ttXeg3mTy8Xscbt,2023-01-24,201693,2022-06-10,"Summer Barbeque grilling essentials for your backyard party. Featuring 80s Classic Rock, 70s Yacht Rock, and Country Music favorites from AC/DC, Kenny Loggins, Rick Springfield, Kansas, TOTO, Van Morrison + more!",BBQ Classics | 70s 80s 90s Barbecue
Any Way You Want It (2024 Remaster),https://open.spotify.com/track/4UVKy0DI1hOlL8xF99Ba5j,Greatest Hits (2024 Remaster),https://open.spotify.com/album/1Gtf2hZQlOGVER16uemmzR,Journey,https://open.spotify.com/artist/0rvjqX7ttXeg3mTy8Xscbt,2024-06-27,203725,2022-06-10,"Summer Barbeque grilling essentials for your backyard party. Featuring 80s Classic Rock, 70s Yacht Rock, and Country Music favorites from AC/DC, Kenny Loggins, Rick Springfield, Kansas, TOTO, Van Morrison + more!",BBQ Classics | 70s 80s 90s Barbecue
Baby Hold On (2022 Remaster),https://open.spotify.com/track/5ZYvcJ04ccUw2Matbnmu0U,Eddie Money (2022 Remaster),https://open.spotify.com/album/5gMrkmI53zEn98WDwU0iye,Eddie Money,https://open.spotify.com/artist/4Tw2N3wdvJPGEU7JqMxFfE,2022-04-20,213633,2022-06-10,"Summer Barbeque grilling essentials for your backyard party. Featuring 80s Classic Rock, 70s Yacht Rock, and Country Music favorites from AC/DC, Kenny Loggins, Rick Springfield, Kansas, TOTO, Van Morrison + more!",BBQ Classics | 70s 80s 90s Barbecue
Back In Black,https://open.spotify.com/track/08mG3Y1vljYA6bvDt4Wqkj,Back In Black,https://open.spotify.com/album/6mUdeDZCsExyJLMdAfDuwh,AC/DC,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,2023-01-24,255493,2022-06-10,"Summer Barbeque grilling essentials for your backyard party. Featuring 80s Classic Rock, 70s Yacht Rock, and Country Music favorites from AC/DC, Kenny Loggins, Rick Springfield, Kansas, TOTO, Van Morrison + more!",BBQ Classics | 70s 80s 90s Barbecue
