track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Dilaudid,https://open.spotify.com/track/2brl33b0ilPH2GJpTsfuNm,The Sunset Tree,https://open.spotify.com/album/2ocbRv0D5t7xaSCW6NJ8sZ,The Mountain Goats,https://open.spotify.com/artist/3hyGGjxu73JuzBa757H6R5,2023-08-16,130053,2024-01-09,A warrior knows when it&#x27;s their time. Might as well put on a show.,(Dying Wrestler)core
I'm Gonna Win,https://open.spotify.com/track/6bWP2PGRjyRjbHTdnMRDk9,Not a Trampoline,https://open.spotify.com/album/1Y5i7JllvK9heVzVfcEyIE,Rob Cantor,https://open.spotify.com/artist/1NtYiv70buGwaMspHuD49I,2023-08-16,158360,2024-01-09,A warrior knows when it&#x27;s their time. Might as well put on a show.,(Dying Wrestler)core
Jenny III,https://open.spotify.com/track/3oIErIfuvGEHXnAdITuIVb,Jenny from Thebes,https://open.spotify.com/album/7Apt3HIcgBQymESPCzQuGT,The Mountain Goats,https://open.spotify.com/artist/3hyGGjxu73JuzBa757H6R5,2024-02-26,146240,2024-01-09,A warrior knows when it&#x27;s their time. Might as well put on a show.,(Dying Wrestler)core
Lion's Teeth,https://open.spotify.com/track/3V9DfXLPjXVzD0o5wO7fRh,The Sunset Tree,https://open.spotify.com/album/2ocbRv0D5t7xaSCW6NJ8sZ,The Mountain Goats,https://open.spotify.com/artist/3hyGGjxu73JuzBa757H6R5,2023-08-16,205040,2024-01-09,A warrior knows when it&#x27;s their time. Might as well put on a show.,(Dying Wrestler)core
Playing With Fire,https://open.spotify.com/track/3yG3qyAffoYLExAjhZTuJG,Cowboy Tears,https://open.spotify.com/album/1ETtnOFdO0JSOy0SRLAmTC,Oliver Tree,https://open.spotify.com/artist/6TLwD7HPWuiOzvXEa3oCNe,2024-10-03,148365,2024-01-09,A warrior knows when it&#x27;s their time. Might as well put on a show.,(Dying Wrestler)core
Shelved,https://open.spotify.com/track/3ImifXwRr0kej9hlD67O3q,Goths,https://open.spotify.com/album/6VTTkMIKHhmFsZkKXsvS5I,The Mountain Goats,https://open.spotify.com/artist/3hyGGjxu73JuzBa757H6R5,2024-11-20,241053,2024-01-09,A warrior knows when it&#x27;s their time. Might as well put on a show.,(Dying Wrestler)core
Spent Gladiator 2,https://open.spotify.com/track/0oy1kHKfKbUZUAyWVXBAhL,Transcendental Youth,https://open.spotify.com/album/1AOcKK0PoTQtuRZVhOgJlp,The Mountain Goats,https://open.spotify.com/artist/3hyGGjxu73JuzBa757H6R5,2023-08-16,172000,2024-01-09,A warrior knows when it&#x27;s their time. Might as well put on a show.,(Dying Wrestler)core
The Ballad of Bull Ramos,https://open.spotify.com/track/491XVMCXT51FiwxXkGHJkY,Beat the Champ,https://open.spotify.com/album/4i54Kl9bCNCVJeeflih1rB,The Mountain Goats,https://open.spotify.com/artist/3hyGGjxu73JuzBa757H6R5,2024-11-05,173040,2024-01-09,A warrior knows when it&#x27;s their time. Might as well put on a show.,(Dying Wrestler)core
Until Olympius Returns,https://open.spotify.com/track/51zqMsABxv9XNBRVOzptyU,Songs for Pierre Chuvin,https://open.spotify.com/album/2FHXWD7j8HqJUQzA4ZrHDG,The Mountain Goats,https://open.spotify.com/artist/3hyGGjxu73JuzBa757H6R5,2023-08-16,132973,2024-01-09,A warrior knows when it&#x27;s their time. Might as well put on a show.,(Dying Wrestler)core
