track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
03' Bonnie & Clyde,https://open.spotify.com/track/5ljCWsDlSyJ41kwqym2ORw,The Blueprint 2 The Gift & The Curse,https://open.spotify.com/album/5xHStEOG8PsbzNQb7LkxZU,"JAY-Z, Beyoncé","https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB, https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m",2022-05-31,205560,2022-06-10,"A collection of Hip Hop hits and viral trends feat Lil Baby, Migos, GloRilla &amp; more. Updated weekly!  Cover: Ice Spice",Top Trending: Hip-Hop
2 Million Up,https://open.spotify.com/track/5JS1gz9zP4GTy0LZYvSeUK,ONLY BUILT 4 DIAMOND LINKS,https://open.spotify.com/album/3s4uzffoGode9dbtELaVEp,Peezy,https://open.spotify.com/artist/6lOaHNmL3l3hKDGNf0egfs,2023-01-12,159973,2022-06-10,"A collection of Hip Hop hits and viral trends feat Lil Baby, Migos, GloRilla &amp; more. Updated weekly!  Cover: Ice Spice",Top Trending: Hip-Hop
"25 Days of Christmas (feat. K Carbon, Slimeroni, and Aleza)",https://open.spotify.com/track/3FbjvZ0r9yIZAT8YXtWItC,"25 Days of Christmas (feat. K Carbon, Slimeroni, and Aleza)",https://open.spotify.com/album/1BiH7myT4q3TP9kDTJxjbr,"Gloss Up, K Carbon, Slimeroni, Aleza","https://open.spotify.com/artist/7eDFwYpqsAROCZibWYr5C1, https://open.spotify.com/artist/5LxoXQBUoD5oftz6xQLv9y, https://open.spotify.com/artist/1aSHAWLQKX1Ln5yoHh8mTq, https://open.spotify.com/artist/0cTIgkgGfLEoAAKV7tJnRz",2022-12-19,109898,2022-06-10,"A collection of Hip Hop hits and viral trends feat Lil Baby, Migos, GloRilla &amp; more. Updated weekly!  Cover: Ice Spice",Top Trending: Hip-Hop
2ya,https://open.spotify.com/track/2nkmEaOsTtfdb5mNScJnWj,2ya,https://open.spotify.com/album/60GhGBIIfiYcGO9d3LMjdA,K.A.A.N.,https://open.spotify.com/artist/6WSTevYt4rGwm8QPKQr7dU,2022-08-16,189000,2022-06-10,"A collection of Hip Hop hits and viral trends feat Lil Baby, Migos, GloRilla &amp; more. Updated weekly!  Cover: Ice Spice",Top Trending: Hip-Hop
30,https://open.spotify.com/track/0ANy8lwyUDIfWvLZy6g9qd,King's Disease III,https://open.spotify.com/album/3vQuGKQJMfdXmkjRKqUesk,Nas,https://open.spotify.com/artist/20qISvAhX20dpIbOOzGK3q,2022-11-16,138962,2022-06-10,"A collection of Hip Hop hits and viral trends feat Lil Baby, Migos, GloRilla &amp; more. Updated weekly!  Cover: Ice Spice",Top Trending: Hip-Hop
500lbs,https://open.spotify.com/track/1xWkeSPhf3bZqHY7Ncz8vp,500lbs,https://open.spotify.com/album/2Ro9gydgq5JWy7b22zPty9,Lil Tecca,https://open.spotify.com/artist/4Ga1P7PMIsmqEZqhYZQgDo,2023-07-25,144390,2022-06-10,"A collection of Hip Hop hits and viral trends feat Lil Baby, Migos, GloRilla &amp; more. Updated weekly!  Cover: Ice Spice",Top Trending: Hip-Hop
90 Proof (with J. Cole),https://open.spotify.com/track/0vbmYCIWENdYyJ36Q4CdSz,90 Proof (with J. Cole),https://open.spotify.com/album/4WS18QYpvlKrKB7LtcRg0u,"Smino, J. Cole","https://open.spotify.com/artist/1ybINI1qPiFbwDXamRtwxD, https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5",2022-10-15,208269,2022-06-10,"A collection of Hip Hop hits and viral trends feat Lil Baby, Migos, GloRilla &amp; more. Updated weekly!  Cover: Ice Spice",Top Trending: Hip-Hop
About You,https://open.spotify.com/track/0P9lyICk63dqZSqXV2HBP0,About You,https://open.spotify.com/album/24i8TDxRtaHGSDiWjVyseC,Blxst,https://open.spotify.com/artist/4qXC0i02bSFstECuXP2ZpL,2022-05-31,170702,2022-06-10,"A collection of Hip Hop hits and viral trends feat Lil Baby, Migos, GloRilla &amp; more. Updated weekly!  Cover: Ice Spice",Top Trending: Hip-Hop
All My Life (feat. J. Cole),https://open.spotify.com/track/6HgWWaMu31KdOpEG5l28BG,All My Life (feat. J. Cole),https://open.spotify.com/album/0lZQagJ5r0crB35zphSD4A,"Lil Durk, J. Cole","https://open.spotify.com/artist/3hcs9uc56yIGFCSy9leWe7, https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5",2023-05-22,223878,2022-06-10,"A collection of Hip Hop hits and viral trends feat Lil Baby, Migos, GloRilla &amp; more. Updated weekly!  Cover: Ice Spice",Top Trending: Hip-Hop
Ambition For Cash,https://open.spotify.com/track/4mIHgQ3ofK2RK34UdbqMbe,Yellow Tape 2,https://open.spotify.com/album/7snqOEQEtKqxJw3NTGml6i,Key Glock,https://open.spotify.com/artist/0RESbWvOMyua0yuyVrztJ5,2022-05-31,143480,2022-06-10,"A collection of Hip Hop hits and viral trends feat Lil Baby, Migos, GloRilla &amp; more. Updated weekly!  Cover: Ice Spice",Top Trending: Hip-Hop
