track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Make It Easy,https://open.spotify.com/track/09Mf5xJEeBPa9uElmzdpy7,Love & Lust,https://open.spotify.com/album/14e9MkB5EzJUtqnMLeSzh9,Jadea Kelly,https://open.spotify.com/artist/3ro4f3VnPO6PiAah0POgwD,2016-08-19,142493,2021-12-21,Harmonicas &amp; slide guitars for the win. Chill out with some laid back roots &amp; Americana.,Take it Easy
Memphis Rain,https://open.spotify.com/track/1FP7dnQeCYggKHjtdxgxri,Memphis Rain,https://open.spotify.com/album/4nJuuSGqAkhEq2cCOMyyrb,Aaron Lee Tasjan,https://open.spotify.com/artist/4PztbfCny3X9gBjlpgvjYo,2016-09-30,218641,2021-12-21,Harmonicas &amp; slide guitars for the win. Chill out with some laid back roots &amp; Americana.,Take it Easy
My Winding Wheel,https://open.spotify.com/track/2xogiMuoVDFDKpxgZpmPfQ,Heartbreaker,https://open.spotify.com/album/7hmZCaBzp6mVrelxW6Ckrn,Ryan Adams,https://open.spotify.com/artist/2qc41rNTtdLK0tV3mJn2Pm,2016-08-19,192732,2021-12-21,Harmonicas &amp; slide guitars for the win. Chill out with some laid back roots &amp; Americana.,Take it Easy
Oh My Sweet Carolina,https://open.spotify.com/track/2Zcr8xMMZyNT5wMsj3SWmw,Heartbreaker,https://open.spotify.com/album/7hmZCaBzp6mVrelxW6Ckrn,Ryan Adams,https://open.spotify.com/artist/2qc41rNTtdLK0tV3mJn2Pm,2016-08-19,296724,2021-12-21,Harmonicas &amp; slide guitars for the win. Chill out with some laid back roots &amp; Americana.,Take it Easy
On The Road,https://open.spotify.com/track/4LixxBNnXzcK2jTcj3cH4g,Down The Way,https://open.spotify.com/album/1Ib6a1XRZ0vOzFSr2BPiWe,Angus & Julia Stone,https://open.spotify.com/artist/4tvKz56Tr39bkhcQUTO0Xr,2016-08-19,244946,2021-12-21,Harmonicas &amp; slide guitars for the win. Chill out with some laid back roots &amp; Americana.,Take it Easy
Only,https://open.spotify.com/track/4GlTrazTHdHSyQgHgApMdY,"Holding On, Holding Out",https://open.spotify.com/album/3bvnrracdMUT8W80YAtf4s,Tall Heights,https://open.spotify.com/artist/1OVaGC0CDZaxjcPxclSNmp,2016-08-19,239840,2021-12-21,Harmonicas &amp; slide guitars for the win. Chill out with some laid back roots &amp; Americana.,Take it Easy
Only Lies,https://open.spotify.com/track/3tk4nchdZKTttbQSk03r9u,The Lights From The Chemical Plant,https://open.spotify.com/album/0aqTGYTiTZwpTerC1KRGER,Robert Ellis,https://open.spotify.com/artist/6XtG9W2KkPiQ6n1rlIvTJE,2016-08-19,230120,2021-12-21,Harmonicas &amp; slide guitars for the win. Chill out with some laid back roots &amp; Americana.,Take it Easy
Put It Together,https://open.spotify.com/track/0qau061S9oIy7S5xHruwHA,The Spirit Moves,https://open.spotify.com/album/77UiJMD9OVYj2YXr2gO9L5,"Langhorne Slim, The Law","https://open.spotify.com/artist/099toTcKJoywTosZr2hHjy, https://open.spotify.com/artist/6DK3E5dh7jJrKyAHfucWBB",2016-09-06,195160,2021-12-21,Harmonicas &amp; slide guitars for the win. Chill out with some laid back roots &amp; Americana.,Take it Easy
Rainy Day Song,https://open.spotify.com/track/0Wn5iTOKfn86p7LKLMKeA4,All These Dreams,https://open.spotify.com/album/2GZyBo8c4yu7EmWb6zNaUa,Andrew Combs,https://open.spotify.com/artist/4ONwFcI8RGvYMG1vEIdS11,2016-08-19,201866,2021-12-21,Harmonicas &amp; slide guitars for the win. Chill out with some laid back roots &amp; Americana.,Take it Easy
Restless,https://open.spotify.com/track/5wggWdmcXun9EfbIi776h6,Restless,https://open.spotify.com/album/4b0CaIWveqrapIi5fPpesV,Louis Berry,https://open.spotify.com/artist/7xn0Wut7w2BtP54HBd6hzf,2016-08-19,237229,2021-12-21,Harmonicas &amp; slide guitars for the win. Chill out with some laid back roots &amp; Americana.,Take it Easy
