track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
(It's Not The Express) It's The JB's Monaurail,https://open.spotify.com/track/4NHaLROytZf2xIXP5ESJCe,James Brown's Funky People,https://open.spotify.com/album/7IRjn4x7FRNkv5ezdFbr1Y,Fred Wesley & The New J.B.'s,https://open.spotify.com/artist/363q9Bb7a5LcF9sCjgNDVq,2018-02-27,245653,2021-12-21,"NYC DJ, The Loft founder, and Dance legend David Mancuso passed on Nov 14 2016. This is a Tommie Sunshine, Spotify & Billboard Dance tribute. Without Mancuso there would be no Rave scene, no House Music, no festival culture. His legacy is vast; these are merely some of the classics born of The Loft.",This Is David Mancuso
(It's Not The Express) It's The JB's Monaurail (Part 1),https://open.spotify.com/track/5uimMqJ7nmR6LVHa3I3n8j,James Brown's Funky People,https://open.spotify.com/album/5FNifXgW28BA8kHiujO3Iu,Fred Wesley & The New J.B.'s,https://open.spotify.com/artist/363q9Bb7a5LcF9sCjgNDVq,2018-02-27,245653,2021-12-21,"NYC DJ, The Loft founder, and Dance legend David Mancuso passed on Nov 14 2016. This is a Tommie Sunshine, Spotify & Billboard Dance tribute. Without Mancuso there would be no Rave scene, no House Music, no festival culture. His legacy is vast; these are merely some of the classics born of The Loft.",This Is David Mancuso
(It's Not The Express) It's The JB's Monaurail - Pt. 1,https://open.spotify.com/track/5C6HAoJeo1fI7t9d71bj3E,James Brown's Funky People,https://open.spotify.com/album/5ytMVOR2Moy8hu7Tx1hee2,Fred Wesley & The New J.B.'s,https://open.spotify.com/artist/363q9Bb7a5LcF9sCjgNDVq,2018-02-27,244866,2021-12-21,"NYC DJ, The Loft founder, and Dance legend David Mancuso passed on Nov 14 2016. This is a Tommie Sunshine, Spotify & Billboard Dance tribute. Without Mancuso there would be no Rave scene, no House Music, no festival culture. His legacy is vast; these are merely some of the classics born of The Loft.",This Is David Mancuso
...A little piano,https://open.spotify.com/track/2OJI8Zhi7CW0KgXzbACiOW,The Jazz House Independent Vol. 1,https://open.spotify.com/album/3bC40beX4t38OmZVwkPLwS,Soft House Company,https://open.spotify.com/artist/16oDf3Ln1Kx7k352pDV1Le,2018-02-27,362786,2021-12-21,"NYC DJ, The Loft founder, and Dance legend David Mancuso passed on Nov 14 2016. This is a Tommie Sunshine, Spotify & Billboard Dance tribute. Without Mancuso there would be no Rave scene, no House Music, no festival culture. His legacy is vast; these are merely some of the classics born of The Loft.",This Is David Mancuso
212 N. 12th,https://open.spotify.com/track/3ornZU2Je9lXXjejZ8snBO,"Anthology, Vol. 2",https://open.spotify.com/album/5GkT14uosW4ANqEMXK4IuS,The Salsoul Orchestra,https://open.spotify.com/artist/0m04NLVsIfjqZMBfw7vTf4,2018-02-27,512866,2021-12-21,"NYC DJ, The Loft founder, and Dance legend David Mancuso passed on Nov 14 2016. This is a Tommie Sunshine, Spotify & Billboard Dance tribute. Without Mancuso there would be no Rave scene, no House Music, no festival culture. His legacy is vast; these are merely some of the classics born of The Loft.",This Is David Mancuso
212 N. 12th,https://open.spotify.com/track/4ZtxNGolmtYsuT7oH64mvn,Anthology (Salsoul),https://open.spotify.com/album/02skJ4yZguBuoMmsjvIhIy,The Salsoul Orchestra,https://open.spotify.com/artist/0m04NLVsIfjqZMBfw7vTf4,2018-02-27,512866,2021-12-21,"NYC DJ, The Loft founder, and Dance legend David Mancuso passed on Nov 14 2016. This is a Tommie Sunshine, Spotify & Billboard Dance tribute. Without Mancuso there would be no Rave scene, no House Music, no festival culture. His legacy is vast; these are merely some of the classics born of The Loft.",This Is David Mancuso
212 N. 12th,https://open.spotify.com/track/7G7DRHDYQZoRyEqthu8Ug5,Anthology Vol. 2,https://open.spotify.com/album/6l7oQsvDTlxLjhpRr7a4sb,The Salsoul Orchestra,https://open.spotify.com/artist/0m04NLVsIfjqZMBfw7vTf4,2018-02-27,512866,2021-12-21,"NYC DJ, The Loft founder, and Dance legend David Mancuso passed on Nov 14 2016. This is a Tommie Sunshine, Spotify & Billboard Dance tribute. Without Mancuso there would be no Rave scene, no House Music, no festival culture. His legacy is vast; these are merely some of the classics born of The Loft.",This Is David Mancuso
212 North 12th St.,https://open.spotify.com/track/7hm6XO8NkFKlBHgvuM2YjG,"Anthology, Vol. 2",https://open.spotify.com/album/7tNM7MKzgRBvK7uXNCibU1,The Salsoul Orchestra,https://open.spotify.com/artist/0m04NLVsIfjqZMBfw7vTf4,2018-02-27,512835,2021-12-21,"NYC DJ, The Loft founder, and Dance legend David Mancuso passed on Nov 14 2016. This is a Tommie Sunshine, Spotify & Billboard Dance tribute. Without Mancuso there would be no Rave scene, no House Music, no festival culture. His legacy is vast; these are merely some of the classics born of The Loft.",This Is David Mancuso
A Little Piano,https://open.spotify.com/track/06z4CKSzbggp4GeYvcGhcU,The Jazz House Independent Vol. 1,https://open.spotify.com/album/7Lly4vRKJe7SlnXQ3BArOK,Soft House Company,https://open.spotify.com/artist/16oDf3Ln1Kx7k352pDV1Le,2018-02-27,362786,2021-12-21,"NYC DJ, The Loft founder, and Dance legend David Mancuso passed on Nov 14 2016. This is a Tommie Sunshine, Spotify & Billboard Dance tribute. Without Mancuso there would be no Rave scene, no House Music, no festival culture. His legacy is vast; these are merely some of the classics born of The Loft.",This Is David Mancuso
A Little Piano,https://open.spotify.com/track/4EBDMd4CdK1lFFfGZnBgqG,What You Need/A Little Piano,https://open.spotify.com/album/1qJvj5PzmMV8FE3Om19EbC,Soft House Company,https://open.spotify.com/artist/16oDf3Ln1Kx7k352pDV1Le,2018-02-27,362786,2021-12-21,"NYC DJ, The Loft founder, and Dance legend David Mancuso passed on Nov 14 2016. This is a Tommie Sunshine, Spotify & Billboard Dance tribute. Without Mancuso there would be no Rave scene, no House Music, no festival culture. His legacy is vast; these are merely some of the classics born of The Loft.",This Is David Mancuso
