track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
(You Make Me Feel Like) A Natural Woman,https://open.spotify.com/track/5K09WxKdlkroDyEVyOSySy,Lady Soul (With Bonus Selections),https://open.spotify.com/album/7lEOKZaOpqP70UYqdLPejG,Aretha Franklin,https://open.spotify.com/artist/7nwUJBm0HE4ZxD3f5cy5ok,2022-03-08,165333,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
1 Thing,https://open.spotify.com/track/1mnqraQ8oV8MX92rdOFLWW,Touch,https://open.spotify.com/album/2PFK4dMZkqUQfxfSrK8WMf,Amerie,https://open.spotify.com/artist/08rMCq2ek1YjdDBsCPVH2s,2024-03-08,238760,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
A Long Walk,https://open.spotify.com/track/1CeizRCGEYPWooEeVfmyFL,"Who Is Jill Scott? - Words and Sounds, Vol. 1",https://open.spotify.com/album/620y2xi6SkUb6IZlnnWxuG,Jill Scott,https://open.spotify.com/artist/6AVLthptCPhfrxlHadOBJD,2021-03-01,280973,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
After Hours,https://open.spotify.com/track/2x03XLsTZ0o86h0cfHrkKF,After Hours,https://open.spotify.com/album/062urW4KS66GPlEHIueefz,Kehlani,https://open.spotify.com/artist/0cGUm45nv7Z6M6qdXYQGTX,2024-08-13,202414,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Ain't Nobody,https://open.spotify.com/track/53Za5vyGc1x7GxgJVRjRKc,Stompin' At The Savoy,https://open.spotify.com/album/3j0kxKahatiR5d0sPPtTjP,"Rufus, Chaka Khan","https://open.spotify.com/artist/3MCjwjfIor5FkK3h639qkW, https://open.spotify.com/artist/6mQfAAqZGBzIfrmlZCeaYT",2022-03-08,285253,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
All For You,https://open.spotify.com/track/5X8kkUaUlAyAUr9TYqDFTH,All For You,https://open.spotify.com/album/0IfJey7ibEDtWNxAQw2ub9,Janet Jackson,https://open.spotify.com/artist/4qwGe91Bz9K2T8jXTZ815W,2024-02-07,329933,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
All Me (feat. Keyshia Cole),https://open.spotify.com/track/3ucRKbRlikYHyoI17gfR0c,All Me (feat. Keyshia Cole),https://open.spotify.com/album/2bxcNajPY3MT1I4LuGJCOX,"Kehlani, Keyshia Cole","https://open.spotify.com/artist/0cGUm45nv7Z6M6qdXYQGTX, https://open.spotify.com/artist/1vfezMIyCr4XUdYRaKIKi3",2021-03-01,178347,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Alright,https://open.spotify.com/track/3OgdnA3LYpJ6vxrfk6X3p4,JAGUAR II,https://open.spotify.com/album/6WlGOgNNtpwFt2gfRFfqgZ,Victoria Monét,https://open.spotify.com/artist/63XBtGSEZINSyXylZxEUbv,2024-08-13,173913,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
At Last,https://open.spotify.com/track/4Hhv2vrOTy89HFRcjU3QOx,At Last!,https://open.spotify.com/album/7rd4PorIOPjPTy7qdUeeCt,Etta James,https://open.spotify.com/artist/0iOVhN3tnSvgDbcg25JoJb,2022-03-08,179693,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
At Your Best (You Are Love),https://open.spotify.com/track/4lRrk574qIHpoEEKC1zuam,Age Ain't Nothing But A Number,https://open.spotify.com/album/3E3QRjL4Cre7Krms420Irl,Aaliyah,https://open.spotify.com/artist/0urTpYCsixqZwgNTkPJOJ4,2021-03-01,291400,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
B.S. (feat. H.E.R.),https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ,Chilombo,https://open.spotify.com/album/5jlE1zlhT3mEWw0mRpN920,"Jhené Aiko, H.E.R.","https://open.spotify.com/artist/5ZS223C6JyBfXasXxrRqOk, https://open.spotify.com/artist/3Y7RZ31TRPVadSFVy1o8os",2021-03-01,212866,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Bad Girls,https://open.spotify.com/track/1ibRqifchaAfeNdQGpbRVW,Bad Girls,https://open.spotify.com/album/58GjBhQvLHwfQFJtdP9Oxg,Donna Summer,https://open.spotify.com/artist/2eogQKWWoohI3BSnoG7E2U,2022-03-08,295106,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Before I Do,https://open.spotify.com/track/0eWkGHUqc5a19PIzJ1v6E4,Girl Disrupted,https://open.spotify.com/album/3rnhvfgbXmDAcESeGp69Tx,Sevyn Streeter,https://open.spotify.com/artist/6If57j6e3TXXk0HiLcIZca,2021-03-01,237037,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Bloom,https://open.spotify.com/track/5utUZ5nv6y6dR8irsnOQEj,Bloom,https://open.spotify.com/album/7eSHhMZCCvJvubQ3plHlYZ,Aqyila,https://open.spotify.com/artist/4cXLEhsZ1W4T6qBiDYVih4,2024-03-08,175057,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Body,https://open.spotify.com/track/72ZrqClOsbyE8gdeW28EMy,Over It (Complete Set),https://open.spotify.com/album/7xILMK2dqawf30xGvHQvQC,Summer Walker,https://open.spotify.com/artist/57LYzLEk2LcFghVwuWbcuS,2021-03-01,193840,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Boo'd Up,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli,READY,https://open.spotify.com/album/3o09FMrUQ5TVBUYb6msCMi,Ella Mai,https://open.spotify.com/artist/7HkdQ0gt53LP4zmHsL0nap,2024-03-08,256063,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Check,https://open.spotify.com/track/3tNa8xKl7HWeXHFYNnttvD,Check,https://open.spotify.com/album/3uhK5DdHbrr30wPwEIRTTW,FLO,https://open.spotify.com/artist/0s4kXsjYeH0S1xRyVGN4NO,2024-08-13,165106,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Crazy Tings,https://open.spotify.com/track/5VQagemEOLpJJikcLzDNYR,Crazy Tings,https://open.spotify.com/album/1kphAJp2xhCv2IxfgWMKLR,Tems,https://open.spotify.com/artist/687cZJR45JO7jhk1LHIbgq,2022-03-08,182400,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Day Dreaming,https://open.spotify.com/track/7L4G39PVgMfaeHRyi1ML7y,"Young, Gifted and Black",https://open.spotify.com/album/0k5C3Z7w7uQpyGFQEzl7yB,Aretha Franklin,https://open.spotify.com/artist/7nwUJBm0HE4ZxD3f5cy5ok,2021-03-01,239960,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
DFMU,https://open.spotify.com/track/3la7i4yJUIqcXPoRoo3w8d,DFMU,https://open.spotify.com/album/4QyarUpVRUQ2NCsf7NBO3k,Ella Mai,https://open.spotify.com/artist/7HkdQ0gt53LP4zmHsL0nap,2022-03-08,197517,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
DFMU,https://open.spotify.com/track/1bdm32mVmoGcek5bVKxQKd,Heart On My Sleeve,https://open.spotify.com/album/6p5jJLTFiYgk95HhW0unhy,Ella Mai,https://open.spotify.com/artist/7HkdQ0gt53LP4zmHsL0nap,2022-03-08,197520,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
DO 4 LOVE,https://open.spotify.com/track/3FImu2LpSuH6gDHBuFgIbS,Spotify Singles,https://open.spotify.com/album/28wKxlJocWCrrxUgYC2zEQ,Snoh Aalegra,https://open.spotify.com/artist/1A9o3Ljt67pFZ89YtPPL5X,2022-03-08,189462,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Don't Walk Away,https://open.spotify.com/track/7tsRp7QKUBp6hc9bth0h7x,Jade To The Max,https://open.spotify.com/album/2EwwOSHl7oOX1vyjQBx4Zc,Jade,https://open.spotify.com/artist/7ypgj95aGInvJMJbMv78wB,2021-03-01,216373,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Doo Wop (That Thing),https://open.spotify.com/track/0uEp9E98JB5awlA084uaIg,The Miseducation of Lauryn Hill,https://open.spotify.com/album/1BZoqf8Zje5nGdwZhOjAtD,Ms. Lauryn Hill,https://open.spotify.com/artist/2Mu5NfyYm8n5iTomuKAEHl,2022-03-08,320266,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Doo Wop (That Thing),https://open.spotify.com/track/2Uu8IiLkLY0UXhCHka4Dlr,The Miseducation of Lauryn Hill,https://open.spotify.com/album/2Uc0HAF0Cj0LAgyzYZX5e3,Ms. Lauryn Hill,https://open.spotify.com/artist/2Mu5NfyYm8n5iTomuKAEHl,2021-03-01,320266,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Every Kind Of Way,https://open.spotify.com/track/0Aa3g9EQoPNt6PiKjaUeb7,H.E.R.,https://open.spotify.com/album/0pV0Mx07aMApIpF19oSQgY,H.E.R.,https://open.spotify.com/artist/3Y7RZ31TRPVadSFVy1o8os,2024-03-08,160173,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
everything,https://open.spotify.com/track/6pyM30WDpG70VTfwoQg4m2,blue water road,https://open.spotify.com/album/2WfV3cpI2BUuIxMISh9nqF,Kehlani,https://open.spotify.com/artist/0cGUm45nv7Z6M6qdXYQGTX,2022-09-09,207551,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
F.U.C.K.,https://open.spotify.com/track/0iDuW211AjTsYDPsLxyqX4,F.U.C.K.,https://open.spotify.com/album/5ECJ8Rfo3VvvGz7MeBfhFC,Victoria Monét,https://open.spotify.com/artist/63XBtGSEZINSyXylZxEUbv,2021-03-01,205373,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Fantasy,https://open.spotify.com/track/6xkryXuiZU360Lngd4sx13,Daydream,https://open.spotify.com/album/1ibYM4abQtSVQFQWvDSo4J,Mariah Carey,https://open.spotify.com/artist/4iHNK0tOyZPYnBU7nGAgpQ,2024-08-13,243493,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Feature Me,https://open.spotify.com/track/1CcorUngVSo7k2GX8GLB53,The Lead,https://open.spotify.com/album/04wFsn459A8leDKrydRK56,FLO,https://open.spotify.com/artist/0s4kXsjYeH0S1xRyVGN4NO,2022-12-16,201621,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Feel Like Makin' Love,https://open.spotify.com/track/7gkboYtvhuXNS4EUwmFPcw,Feel Like Makin' Love,https://open.spotify.com/album/3eOdBKYQ2w2eCvz2FxEmBA,Roberta Flack,https://open.spotify.com/artist/0W498bDDNlJIrYMKXdpLHA,2022-03-08,175400,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Feeling Good,https://open.spotify.com/track/6Rqn2GFlmvmV4w9Ala0I1e,I Put A Spell On You,https://open.spotify.com/album/3ofZeSWPHZOE5WC2tNZDez,Nina Simone,https://open.spotify.com/artist/7G1GBhoKtEPnP86X2PvEYO,2022-03-08,174000,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Focus,https://open.spotify.com/track/3tZs3nVjySLbL320lP4mvs,H.E.R.,https://open.spotify.com/album/0pV0Mx07aMApIpF19oSQgY,H.E.R.,https://open.spotify.com/artist/3Y7RZ31TRPVadSFVy1o8os,2024-02-07,200133,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Fool's Paradise,https://open.spotify.com/track/2smHxX4ZmwamJ1Cu3BM3Os,Do Me Baby,https://open.spotify.com/album/6opbkbcP5zbRBF6nPDqrFg,Meli'sa Morgan,https://open.spotify.com/artist/2YT6FujbjJP3ohD51eOZIV,2021-03-01,300733,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Foolish,https://open.spotify.com/track/6zMUIb4uce1CzpbjR3vMdN,Ashanti,https://open.spotify.com/album/5M3BrdaT0TV5SsYsM5PM8X,Ashanti,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83,2024-03-08,227386,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Freak Like Me - Spotify Singles,https://open.spotify.com/track/7lxF9OOlLhxslC3BEDIMfB,Spotify Singles,https://open.spotify.com/album/0aTksyiafCXTH3jbUIkwVs,Chlöe,https://open.spotify.com/artist/1FtBEIWAwvw5ymBen5GICR,2022-09-09,188989,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Free,https://open.spotify.com/track/7Kwa03KjnP6UtKJLQorNmM,This Is Niecy,https://open.spotify.com/album/3Bm6wXeviPSMpJyWTGuXVV,Deniece Williams,https://open.spotify.com/artist/5jNGQ7VOU87x5402JjhTtd,2021-03-01,358440,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Free Mind,https://open.spotify.com/track/2mzM4Y0Rnx2BDZqRnhQ5Q6,For Broken Ears,https://open.spotify.com/album/2sU8ByeYc5BOBFNDr58CGV,Tems,https://open.spotify.com/artist/687cZJR45JO7jhk1LHIbgq,2024-02-07,247578,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Get It Together,https://open.spotify.com/track/4eDCsyIHTSu3cQZ5wDIyP7,No Doubt,https://open.spotify.com/album/5Zm0jwZc5J4jWk9rLmABKO,702,https://open.spotify.com/artist/2S8UlyXW4JjjHcbeg8ddIo,2024-03-08,291400,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Girl Like Me (feat. H.E.R.),https://open.spotify.com/track/2sXydP9vPEYUH4uAWotuGu,Heaux Tales,https://open.spotify.com/album/5g9YhHW8tE7Tcslgxsk5u9,"Jazmine Sullivan, H.E.R.","https://open.spotify.com/artist/7gSjFKpVmDgC2MMsnN8CYq, https://open.spotify.com/artist/3Y7RZ31TRPVadSFVy1o8os",2021-03-01,224880,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Girls Need Love,https://open.spotify.com/track/644rGY6maSElnKVsAg1gJj,Last Day Of Summer,https://open.spotify.com/album/4hTM8jZ8DCCqglmZUDMSPz,Summer Walker,https://open.spotify.com/artist/57LYzLEk2LcFghVwuWbcuS,2024-08-13,140760,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Girls Need Love (with Drake) - Remix,https://open.spotify.com/track/0mfCH4nfpshBQR9ueZP5eP,Girls Need Love (with Drake) [Remix],https://open.spotify.com/album/3i9w4RgUuxBxUVaarH91kx,"Summer Walker, Drake","https://open.spotify.com/artist/57LYzLEk2LcFghVwuWbcuS, https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4",2021-03-01,222374,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Girls Need Love (with Drake) - Remix,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu,Last Day Of Summer,https://open.spotify.com/album/4hTM8jZ8DCCqglmZUDMSPz,"Summer Walker, Drake","https://open.spotify.com/artist/57LYzLEk2LcFghVwuWbcuS, https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4",2022-03-08,222374,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Gonna Love Me,https://open.spotify.com/track/3nXrCAE44KlevAkQB2XWcN,K.T.S.E.,https://open.spotify.com/album/0mwf6u9KVhZDCNVyIi6JuU,Teyana Taylor,https://open.spotify.com/artist/4ULO7IGI3M2bo0Ap7B9h8a,2024-02-07,166997,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Good Days,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A,Good Days,https://open.spotify.com/album/781cKhbTPwLnPmo9BALQl7,SZA,https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP,2021-03-01,279204,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Goodies (feat. Petey Pablo),https://open.spotify.com/track/3dFwpxh2yH7C7p9BGEKLVB,Goodies,https://open.spotify.com/album/71gUhKYZIWmmjqAHlY4Br3,"Ciara, Petey Pablo","https://open.spotify.com/artist/2NdeV5rLm47xAvogXrYhJX, https://open.spotify.com/artist/4Js9eYwAf9rypNtV8pNSw9",2024-03-08,223000,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
Hard Place - Single Version,https://open.spotify.com/track/56Rmib5mhCfiaSJqhLgEdW,Hard Place,https://open.spotify.com/album/0EaFVtpOZwiLHalJrHAAMf,H.E.R.,https://open.spotify.com/artist/3Y7RZ31TRPVadSFVy1o8os,2021-03-01,210303,2021-12-21,"A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Muni Long",Women of R&B
