track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
134340 Pluto,https://open.spotify.com/track/4y68MbR4SBc8UcnvQgzvdA,Cojum Dip,https://open.spotify.com/album/5RSTrCPHo0MvHuO4BncjTw,Cojum Dip,https://open.spotify.com/artist/0HfXJsCfDuqowm6agu6I0i,2023-03-27,222216,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
16 /04 / 16 (Jack’s Song),https://open.spotify.com/track/2a3TuWJcF21zXHgPHNSdn9,16 / 04 / 16,https://open.spotify.com/album/7zJknj1MoTb25pk1dplN1m,Cavetown,https://open.spotify.com/artist/2hR4h1Cao2ueuI7Cx9c7V8,2022-05-06,258012,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
1994,https://open.spotify.com/track/0nldraDxkeNlhAX5sLrK9u,worm food,https://open.spotify.com/album/6esicDmiVKUGrff14ahfrK,Cavetown,https://open.spotify.com/artist/2hR4h1Cao2ueuI7Cx9c7V8,2023-03-08,203533,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
"All Dead, All Dead - Remastered 2011",https://open.spotify.com/track/20t6kHHeRYGoKRcnMFqDh9,Queen 40 Limited Edition Collector's Box Set Vol. 2,https://open.spotify.com/album/1PpNIByYpOjEhXhX6JT4AL,Queen,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,2023-03-21,189586,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
Bad Child,https://open.spotify.com/track/1qCmZnC1FUpNgOydIzqIPC,Bad Child/Can't Be Happy All The Time,https://open.spotify.com/album/6Z7DGRyzIlsq7kXNXQF3Yd,Tones And I,https://open.spotify.com/artist/2NjfBq1NflQcKSeiDooVjY,2022-05-06,221466,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
Banana Bread,https://open.spotify.com/track/3nyGl8ETgMrL9vXxG81VWy,Cavetown,https://open.spotify.com/album/0ZyaO9oGhq7blYJzo3l65t,Cavetown,https://open.spotify.com/artist/2hR4h1Cao2ueuI7Cx9c7V8,2022-10-11,289761,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
Birth of Serpents,https://open.spotify.com/track/0KMHoeMX9IOY7IoWDVtpVy,All Eternals Deck,https://open.spotify.com/album/3SkG4Alb9sIniRsJiXwlYX,The Mountain Goats,https://open.spotify.com/artist/3hyGGjxu73JuzBa757H6R5,2023-03-03,187986,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
Boys Don’t Cry,https://open.spotify.com/track/2QxUePxZqeoBynXxt093Ts,RAZZMATAZZ (Deluxe Edition),https://open.spotify.com/album/5ailYYtAaFrrb9TYNlJOri,I DONT KNOW HOW BUT THEY FOUND ME,https://open.spotify.com/artist/0Raaw7kr1Vzat4ZvHzjsJR,2022-09-07,195038,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
Car Radio,https://open.spotify.com/track/5cbpoIu3YjoOwbBDGUEp3P,Vessel,https://open.spotify.com/album/2r2r78NE05YjyHyVbVgqFn,Twenty One Pilots,https://open.spotify.com/artist/3YQKmKGau1PzlVlkL1iodx,2022-05-06,267720,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
Cotton - Jordan Lake Sessions Volume 2,https://open.spotify.com/track/0dFBG1Oau5620glIoIhhNn,The Jordan Lake Sessions: Volumes 1 and 2,https://open.spotify.com/album/5Xr0QFhH9HW6iP7ehtK5tX,The Mountain Goats,https://open.spotify.com/artist/3hyGGjxu73JuzBa757H6R5,2023-03-03,260028,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
Cowboy Tears,https://open.spotify.com/track/70XhaWZd0PsZgpEgqJhUgG,Cowboy Tears,https://open.spotify.com/album/1ETtnOFdO0JSOy0SRLAmTC,Oliver Tree,https://open.spotify.com/artist/6TLwD7HPWuiOzvXEa3oCNe,2024-10-03,177280,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
Cowboys Don’t Cry,https://open.spotify.com/track/04WxFTgT3bEvX1WOYzT5Ky,Cowboy Tears,https://open.spotify.com/album/1ETtnOFdO0JSOy0SRLAmTC,Oliver Tree,https://open.spotify.com/artist/6TLwD7HPWuiOzvXEa3oCNe,2024-10-03,189969,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
Dark in Here,https://open.spotify.com/track/2o2stv4uGKSYuUaghBTVX3,Dark in Here,https://open.spotify.com/album/0pxREP6pt2DbPP7beBGCA4,The Mountain Goats,https://open.spotify.com/artist/3hyGGjxu73JuzBa757H6R5,2025-02-17,203360,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
Divided Sky Lane,https://open.spotify.com/track/1NVXt1cCkOdsyG3NIjN4vV,Sentries in the Ambush / Divided Sky Lane,https://open.spotify.com/album/50TYcIZQqahuqK91pFY5cM,The Mountain Goats,https://open.spotify.com/artist/3hyGGjxu73JuzBa757H6R5,2024-11-28,218182,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
Early Sunsets Over Monroeville,https://open.spotify.com/track/2aHqdN4K9naX3oBuUxp6zf,"I Brought You My Bullets, You Brought Me Your Love",https://open.spotify.com/album/3VSl97ITIbXoFQvx2DQ605,My Chemical Romance,https://open.spotify.com/artist/7FBcuc1gsnv6Y1nwFtNRCb,2024-10-27,305053,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
Face It Alone,https://open.spotify.com/track/3LkJaE6mfTskqEV8BUjHei,Face It Alone,https://open.spotify.com/album/5LyejWyG4J1IoUHBsvL7ju,Queen,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,2023-03-21,247186,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
Going Invisible 2,https://open.spotify.com/track/1SQ0UkdEsFqABIPqMfYCB4,In League with Dragons,https://open.spotify.com/album/6Xw8Mujzvzu7gMeizXOHc6,The Mountain Goats,https://open.spotify.com/artist/3hyGGjxu73JuzBa757H6R5,2023-01-03,185440,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
Home,https://open.spotify.com/track/3XRALl9CNCnjjbCZid2L9w,Home,https://open.spotify.com/album/1VsBid0LZVPoNokDiJqROg,Cavetown,https://open.spotify.com/artist/2hR4h1Cao2ueuI7Cx9c7V8,2022-05-06,269897,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
Hurt,https://open.spotify.com/track/28cnXtME493VX9NOw9cIUh,American IV: The Man Comes Around,https://open.spotify.com/album/2BlL4Gv2DLPu8p58Wcmlm9,Johnny Cash,https://open.spotify.com/artist/6kACVPfCOnqzgfEF5ryl0x,2023-03-23,216533,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
I'll Make Cereal,https://open.spotify.com/track/7cZhrCKZRUPsDEK8PWR727,Lemon Boy,https://open.spotify.com/album/5rvA7Pth9X8PFp5jHqFl3V,Cavetown,https://open.spotify.com/artist/2hR4h1Cao2ueuI7Cx9c7V8,2022-05-06,240491,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
It's Raining Again,https://open.spotify.com/track/2bzBI23EJWHjXmGj3xlYaM,Famous Last Words (Remastered),https://open.spotify.com/album/58JuUAfKGh6bKphiBtp7Nc,Supertramp,https://open.spotify.com/artist/3JsMj0DEzyWc0VDlHuy9Bx,2024-12-09,264240,2024-01-09,"The meds keep my eyes dry, but they don&#x27;t prevent sorrow",Some Days I Wish I Could Cry
