track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
City Lights - Daniel Kandi Remix,https://open.spotify.com/track/0fKgmgDgmv6GqQ9ySj3SrW,City Lights,https://open.spotify.com/album/0PvQHqQgjeRbMeIldyqtpy,Sundriver,https://open.spotify.com/artist/3OKbvWLskv2IPnpFiL1BRr,2021-03-23,427133,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
City Lights - Original Mix,https://open.spotify.com/track/3Dce37lwGGXcg9EeYj80rQ,Anjunabeats Volume 6,https://open.spotify.com/album/7uMIeJwmYHWB5UmQCJxtzr,Sundriver,https://open.spotify.com/artist/3OKbvWLskv2IPnpFiL1BRr,2024-04-25,315813,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Coral Glasses,https://open.spotify.com/track/7uG3JmCYrlnoVjQoa5PYzS,My Guiding Star,https://open.spotify.com/album/2e2IZdNI18RJh4pFwnjdNc,Gregory Esayan,https://open.spotify.com/artist/1EOqDTixfAxQjvX2uAuvMy,2023-02-23,232000,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Deep Dive - Katrin Souza Remix,https://open.spotify.com/track/26zyTvsQjmTZBtjzima4rE,Deep Dive,https://open.spotify.com/album/1zuCSIITYKCja05xCcJIlO,"Chris Lyons, Katrin Souza","https://open.spotify.com/artist/5yMaYx36CdBsH58F0wVyWB, https://open.spotify.com/artist/6MIjBHPbfQsN2BP72arjSf",2021-03-23,333150,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Dreamer - Original Mix,https://open.spotify.com/track/3Di2byKcf7L3fw8zsYRlKG,Poolside Trance 2011,https://open.spotify.com/album/1u5MCVVkoqzZ3uk6PTVFR7,Sundriver,https://open.spotify.com/artist/3OKbvWLskv2IPnpFiL1BRr,2023-02-23,471736,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Ethereal Concepts - Shingo Nakamura Remix,https://open.spotify.com/track/0BYPbWXayjoJF6EZgj0QaA,Ethereal Concepts,https://open.spotify.com/album/13rDbLucnXmgWVHfDE7lAh,"Blugazer, Shingo Nakamura","https://open.spotify.com/artist/0xIrZp36YYSHSm5J5BKKW4, https://open.spotify.com/artist/58zz0VTpGNHn7MGTlW2cxQ",2021-03-23,352000,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Feeling Like Yeah - LTN Sunrise Remix,https://open.spotify.com/track/0iEO7hllUqL12VetydtOhn,Feeling Like Yeah (Remixes),https://open.spotify.com/album/6VxzX8SVRshTILWma4OpMd,"LTN, Christina Novelli","https://open.spotify.com/artist/2IK99qf3aYxFWkgCkc7kQ3, https://open.spotify.com/artist/1dbzT291PCwwYJK0l3Tr1n",2021-03-23,360000,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Find Our Way - Vintage & Morelli Remix,https://open.spotify.com/track/4lIbhc5GyV5knhsUlAdtd3,Find Our Way,https://open.spotify.com/album/3Tq5W91Gj4a4eue4XMrOLl,"Will Canas, Vintage & Morelli","https://open.spotify.com/artist/0a8NsAE46r4C9Xuy88l6l5, https://open.spotify.com/artist/58dfpnXBkKgFNH2JFtEAv0",2023-02-23,471269,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Flying Spirals - Matao Remix,https://open.spotify.com/track/2k4PRvXNIsW2CI978aQvD2,Flying Spirals,https://open.spotify.com/album/2KzoMjqvoK9p8sPEOEM6lq,"Matao, Sergey Tkachev, Alexey Sonar","https://open.spotify.com/artist/5PLRA790ho4NsP1UxO8fOr, https://open.spotify.com/artist/0CM1zfNSahgOz4HUDw8krR, https://open.spotify.com/artist/3kylBPGbC27D97TR1JUwod",2021-04-12,510236,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Ghost,https://open.spotify.com/track/0vnRRlwueWJXPxYk6B0dMG,Elliptical Sun Music 02,https://open.spotify.com/album/7JpxDYwezDOys1Y9dQdG48,Vasily Goodkov,https://open.spotify.com/artist/1oNOLGoVzt5vypyhplILbL,2021-03-23,340249,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Good Times,https://open.spotify.com/track/7fJ8CGg7Xw6ekHaiUDa5fk,Spring Selections 03,https://open.spotify.com/album/0f61TEc8VESryvFvPkBBzT,Jay FM,https://open.spotify.com/artist/0XHQV1DM8cqEJrB4gRuogs,2021-03-23,368000,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Havana Dub - Enertia-Sound Remix,https://open.spotify.com/track/1W1v99sbCY5H3zQM31QFG2,Havana Dub,https://open.spotify.com/album/0l7KttMdEJs9mcXWC0llks,"Albuquerque, Foletto, Enertia-sound","https://open.spotify.com/artist/0oGbLQeo6eK2278pQf4atC, https://open.spotify.com/artist/6lLkJUWmFlKn2lF37IQ09F, https://open.spotify.com/artist/3vxsB8cK3xfVvM8naACURW",2021-03-23,493449,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Heavens - Mono Suono Remix,https://open.spotify.com/track/2ka92kGIMOysEdBY2td6iN,Heavens,https://open.spotify.com/album/4V5fwELDjeeLNHRRWjtvQW,Alex Pich,https://open.spotify.com/artist/6Fg5tw2IVCqxHe0BbqLEpR,2023-02-23,455436,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Himalayas - Original mix,https://open.spotify.com/track/7lFzbBAuu4DUEmNvZlfufq,Himalayas,https://open.spotify.com/album/0lKnQBM2GfogWKJVRjevdL,"Eleve (NO), Maiga","https://open.spotify.com/artist/1QtV1ORvBv1tSsqv8eQI0N, https://open.spotify.com/artist/0ecp1rT4umtmtcyx0ItXg8",2021-03-23,533333,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Innerspace - Dan & Sam Intro Mix,https://open.spotify.com/track/1oz228zg8R4Yqth9OFooYX,Silk Remixed 03,https://open.spotify.com/album/3fue71GveqwilSGaLEbIEu,"Gregory Esayan, Dan & Sam","https://open.spotify.com/artist/1EOqDTixfAxQjvX2uAuvMy, https://open.spotify.com/artist/1jNFCmMEhZotuBe2jZtge8",2023-02-23,516922,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Las Cosas Del Joder - Talamanca Vocal Remix,https://open.spotify.com/track/6VVujJR7rIjy5R4Xqe52hA,Las Cosas Del Joder (Remixes),https://open.spotify.com/album/1rzrCOabMqdfLZE0a0ztnu,"Talamanca, Vitodito","https://open.spotify.com/artist/6T10DjLBN7wT5gtnPnhmEk, https://open.spotify.com/artist/16mF4YXC1sZZWNjZoJoxd2",2023-02-23,412546,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Lazy Sundays - Original Mix,https://open.spotify.com/track/50iORwr4EAxDZvq7syHVYI,Lazy Sundays,https://open.spotify.com/album/3I1gEYq9EqZzMOQ4ApVofD,"Jorn, VITO (ES), Jorn Van Deynhoven, Vitodito","https://open.spotify.com/artist/5SaDyTQkjAAdrsmhPzrmw2, https://open.spotify.com/artist/7E1pBq3xzrjj2fd8VAFpPj, https://open.spotify.com/artist/6NuXlqTU1RF0aIoyD46z5v, https://open.spotify.com/artist/16mF4YXC1sZZWNjZoJoxd2",2021-03-23,403193,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Let There Be Dark: Chase - Radio Edit,https://open.spotify.com/track/2isvgH0UTSgt05KDEYznJn,Let There Be Dark: Chase (Radio Edit),https://open.spotify.com/album/0q5gePrhK7dQdGtD9hQPrG,Numatra,https://open.spotify.com/artist/0BxefgliewSrvWmU3mPygK,2022-09-01,211471,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Lift - Original Mix,https://open.spotify.com/track/5FbKOoXe30eYvPGDsdNeMD,Lift,https://open.spotify.com/album/2mNqECUaD239IK4TglrDwn,Blood Groove & Kikis,https://open.spotify.com/artist/7KIJwcYLtYSSNmP8KzmA9V,2021-03-23,408035,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Lonely Shore,https://open.spotify.com/track/033TGcyIjbXIMF6ZgHrYq3,Lonely Shore (Incl. Blood Groove & Kikis Remix),https://open.spotify.com/album/2NAMJBTzrWINdSVj8oibsr,"Vintage & Morelli, Arielle Maren, RNX","https://open.spotify.com/artist/58dfpnXBkKgFNH2JFtEAv0, https://open.spotify.com/artist/7MbnTNfDyXb2vTM1GYXsLV, https://open.spotify.com/artist/6MvuP20356EIRrCDMI92jc",2023-12-22,240148,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Malaga - Original Mix,https://open.spotify.com/track/0o3xdNut7NLMwHibznJQdF,Encanta's Winter Picks - 2015,https://open.spotify.com/album/5bOV5hnnvNNKDugKf0wHOS,"Talamanca, Vitodito","https://open.spotify.com/artist/6T10DjLBN7wT5gtnPnhmEk, https://open.spotify.com/artist/16mF4YXC1sZZWNjZoJoxd2",2023-12-22,440390,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Medusa,https://open.spotify.com/track/4VsjU6X1ktjYK8YbsVVDQ5,The Return / Medusa,https://open.spotify.com/album/6y2bLVV4zYGe71QKCDwfEb,Talamanca,https://open.spotify.com/artist/6T10DjLBN7wT5gtnPnhmEk,2021-03-23,453833,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Miss You,https://open.spotify.com/track/4VKPCBlM2Rhdh5LKf40BSi,"Progressive House United, Vol. 01",https://open.spotify.com/album/4nn3oS5ktYuFxY1qmaTg21,"LTN, Ad Brown, Cat Martin","https://open.spotify.com/artist/2IK99qf3aYxFWkgCkc7kQ3, https://open.spotify.com/artist/3hVgQJzPG2c6oaKHC7lg4L, https://open.spotify.com/artist/0F9B7n7fvl6Ko2a44pj2wp",2021-03-23,381000,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Moonshiner,https://open.spotify.com/track/1o6XrbNz7vLsKSsyHZchWQ,Elliptical Sun Music 02,https://open.spotify.com/album/7JpxDYwezDOys1Y9dQdG48,Ron with Leeds,https://open.spotify.com/artist/79sK3EbSBZHo7lAtlD2xJO,2021-03-23,350372,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
"Move your Body, right now",https://open.spotify.com/track/2WIa04HpzX4hvXwSlv4FWz,"Move your Body, right now",https://open.spotify.com/album/12kbI1uAyxsy2F4iZwAqr5,Andrew Guizz,https://open.spotify.com/artist/6kuA2VLs2PNAPInNnP8yrn,2024-11-02,276479,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Murcia (Plz Stay),https://open.spotify.com/track/2VPaBNtP6eiMLIsPqX1rTd,Autumn Selections 03,https://open.spotify.com/album/6j20r8bChGSY7XHKjtUABh,AOA,https://open.spotify.com/artist/6knSX9x2aL37sVGWKQX1sE,2021-03-23,408500,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Ocean Drive - Original Mix,https://open.spotify.com/track/57yEcM7tpBdfvh80hSE2jU,Ocean Drive / Rip Curl,https://open.spotify.com/album/2Ta0zfQJV7Q89xZ8BWVzZd,Talamanca,https://open.spotify.com/artist/6T10DjLBN7wT5gtnPnhmEk,2021-03-23,480600,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Offshore,https://open.spotify.com/track/4jy7tsWx2FZjXspLV5uZkQ,Far From The Maddening Crowds,https://open.spotify.com/album/38STXsjk42fP4pBr8dHgi3,Chicane,https://open.spotify.com/artist/5GxyeQagayzZOg4UwffQlD,2021-03-23,417807,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Omen,https://open.spotify.com/track/6TBhb5MLV4DCAFCp0t7hD4,Omen,https://open.spotify.com/album/565L3GWzcRtAp1IXPUjajN,Maiga,https://open.spotify.com/artist/0ecp1rT4umtmtcyx0ItXg8,2021-03-23,535851,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Omen - Ryo Nakamura Remix,https://open.spotify.com/track/2pimxlsdNqMYNSF7iafN7T,Omen,https://open.spotify.com/album/565L3GWzcRtAp1IXPUjajN,"Maiga, Ryo Nakamura","https://open.spotify.com/artist/0ecp1rT4umtmtcyx0ItXg8, https://open.spotify.com/artist/1N9XyrY6iMTLLpluZm6YlO",2021-09-02,345600,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Oregon - RNX Mix,https://open.spotify.com/track/6lzwhEd3uGDvI8DO2iUPXI,Oregon,https://open.spotify.com/album/3NivBSiIh79qt5FNANx6qq,"Shingo Nakamura, RNX","https://open.spotify.com/artist/58zz0VTpGNHn7MGTlW2cxQ, https://open.spotify.com/artist/6MvuP20356EIRrCDMI92jc",2021-03-23,330000,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Part of Me - Original Mix,https://open.spotify.com/track/4k8Z6zQPbbJYo5ld0fXvSL,Part of Me,https://open.spotify.com/album/62rG5y4kCrfbYIowkunZWO,"Gregory Esayan, Angel Falls","https://open.spotify.com/artist/1EOqDTixfAxQjvX2uAuvMy, https://open.spotify.com/artist/5rFJL8YA8t1lv8lgjL7X2E",2021-03-23,421946,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Point Nemo - Original Mix,https://open.spotify.com/track/7AdUCqTinPTvw3ejzGycrg,Summer Melody 100: Sampler Part 3,https://open.spotify.com/album/5aPJsvcEJgC2RQIqL6NLbT,Mark Moncrieff,https://open.spotify.com/artist/4K4hc4X2Dp2atIg6HBBmAd,2021-12-14,457044,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Progressive Soul,https://open.spotify.com/track/1XCbbMW6DwpKHIKAhQ7xSs,Progressive Soul,https://open.spotify.com/album/6lWCbs8MxC0euSMUuNxR5x,kalsy,https://open.spotify.com/artist/6vPghOkrVqxHkDHOV3l30R,2023-02-23,635036,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Return to Paradise - Nipika Remix,https://open.spotify.com/track/0lh6F43g0ZiLSCNIiPtuJo,Return to Paradise [The Remixes],https://open.spotify.com/album/1iPmSRRJEZyzA0J0OxS1mv,"Cloudcage, Nipika","https://open.spotify.com/artist/7voZA8iemE4e4c17BdlNaA, https://open.spotify.com/artist/00xLgjFkwM6G1ufrFJGd7g",2023-09-01,432998,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Rise,https://open.spotify.com/track/4Gs4NvoNjdLPi49TnVbx96,Rise,https://open.spotify.com/album/7LUv6Pi8Bxz3tY4iLqPwyf,South Pole,https://open.spotify.com/artist/3vNPCpgA6iJvFoWQfP3Fli,2019-07-05,490387,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
RueSaintMartin,https://open.spotify.com/track/31HGVpgj3htftDeluEfVXS,Elysees / RueSaintMartin,https://open.spotify.com/album/4GuiqLGT4CgTnitsWe8h4W,Mindset,https://open.spotify.com/artist/5QZlVXDfcM8DDuK3aywb6a,2021-03-23,340000,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Sa Cova,https://open.spotify.com/track/2lwwdI3pJBfY7L1ivkGJ60,Sa Cova,https://open.spotify.com/album/4skLoSvUK4kcKMWFUBNKsE,Vitodito,https://open.spotify.com/artist/16mF4YXC1sZZWNjZoJoxd2,2019-07-05,437600,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
San Marino,https://open.spotify.com/track/6WwF02MPcfJgeswq0fhXNw,San Marino,https://open.spotify.com/album/06maOFraWs7xR2vzO2C1Bv,"Talamanca, Vitodito","https://open.spotify.com/artist/6T10DjLBN7wT5gtnPnhmEk, https://open.spotify.com/artist/16mF4YXC1sZZWNjZoJoxd2",2019-07-04,410625,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Sapporo - Talamanca Remix,https://open.spotify.com/track/7bXRbBN0pMn3DHH4hzXsy2,The Four / Sapporo (Remixes),https://open.spotify.com/album/2LxaxejgxCP7aBtLDh2SkG,"Shingo Nakamura, Talamanca","https://open.spotify.com/artist/58zz0VTpGNHn7MGTlW2cxQ, https://open.spotify.com/artist/6T10DjLBN7wT5gtnPnhmEk",2021-03-23,427250,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Seven Wonders,https://open.spotify.com/track/1DzQgR7WR5c0LVjdZ6LhJh,Arrivals & Departures,https://open.spotify.com/album/01UjkX9rj90zjSGnUjRN6u,Talamanca,https://open.spotify.com/artist/6T10DjLBN7wT5gtnPnhmEk,2021-09-02,434500,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Seventh Kingdom - Mindset Remix,https://open.spotify.com/track/1GwB6DcrYpJ8LkShKjrbO4,"Dance Allure Rome, Vol. 1",https://open.spotify.com/album/55w5yEZHJQULnVDqaQhOd4,"Tasadi, Aryas, Christina Novelli, Mindset","https://open.spotify.com/artist/0nuJX5dpBfdhWb1kXdt9tO, https://open.spotify.com/artist/4OwOvJEVmB35upiv10sse5, https://open.spotify.com/artist/1dbzT291PCwwYJK0l3Tr1n, https://open.spotify.com/artist/1HIn9vTbcrrS7x9qik78hr",2021-03-23,388571,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Something Useful - Lesh Remix,https://open.spotify.com/track/3el0B32fMCE6mtKr6VHlBI,Something Useful,https://open.spotify.com/album/7rsKKYhGeDRlymCfvtALZP,"Phrakture, Maria Carmela, Lesh","https://open.spotify.com/artist/4AlnXoFGT5zl3v85ScIOzK, https://open.spotify.com/artist/3qEwkiGT65QSBhuMr0BwtJ, https://open.spotify.com/artist/00S6Yo4TScFQqqHB1N5eBh",2023-02-23,491612,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
