track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
"""We're Not Programs, GERTY, We're People""",https://open.spotify.com/track/0X0kSqEp7Ow4BYSV1y1HTy,Moon (Original Score),https://open.spotify.com/album/0ux9vxJhJoFKaD66UH3160,Clint Mansell,https://open.spotify.com/artist/01xiB0IlXMXy3wrrotgDnU,2022-05-27,310253,2022-05-30,"Ambient at the movies; great atmospheric, ethereal film soundtracks.",Ambient Film Scores
14 Years,https://open.spotify.com/track/4BTt0sOw52avrmxzDRRUG2,Deceit (Original Series Soundtrack),https://open.spotify.com/album/5KvCCGVktgsdywYMoYbuk2,Marc Canham,https://open.spotify.com/artist/2bUS939TQj9Di1OkAAolqh,2022-05-27,219826,2022-05-30,"Ambient at the movies; great atmospheric, ethereal film soundtracks.",Ambient Film Scores
A Banquet (Original Motion Picture Soundtrack),https://open.spotify.com/track/3FoitJ1mxRq3Chnpybs8nT,A Banquet (Original Motion Picture Soundtrack),https://open.spotify.com/album/4j4HHEpg42RaGVRMAgI7S8,"CJ Mirra, Tusks","https://open.spotify.com/artist/4AyTdKtCKDxEL3obvlZwmm, https://open.spotify.com/artist/2JexLbBGkh1FnSWF1uoehP",2022-05-27,134693,2022-05-30,"Ambient at the movies; great atmospheric, ethereal film soundtracks.",Ambient Film Scores
A Fist Of Swarms,https://open.spotify.com/track/7vuOHuZ1d82tQwQzI0ssMF,Convergence (Original Soundtrack),https://open.spotify.com/album/0PdH8Ao9nVedCH3ddKCCkD,The Mountain King,https://open.spotify.com/artist/0or6Rfznn6OBiUabcOMXNM,2022-05-27,215373,2022-05-30,"Ambient at the movies; great atmospheric, ethereal film soundtracks.",Ambient Film Scores
A Gathering Of The Tribe,https://open.spotify.com/track/0TjhUnp64Xo4MpPeLXFd9W,A Gathering Of The Tribe,https://open.spotify.com/album/6Du66cvAKHGkq4DHnwgEFX,"Jon Hopkins, Vylana","https://open.spotify.com/artist/7yxi31szvlbwvKq9dYOmFI, https://open.spotify.com/artist/6NDHQ6GcwKEA6BKvIIuFpn",2022-05-27,537732,2022-05-30,"Ambient at the movies; great atmospheric, ethereal film soundtracks.",Ambient Film Scores
A Kreischer Family Reunion,https://open.spotify.com/track/6Desypsgb7k8HeP4fu3wM9,The Machine (Original Motion Picture Soundtrack),https://open.spotify.com/album/7tlHLaedpjOqVOmJcrJ6tO,Joseph Trapanese,https://open.spotify.com/artist/566MlWaCa63jvMZV9YMj3V,2023-05-26,198365,2022-05-30,"Ambient at the movies; great atmospheric, ethereal film soundtracks.",Ambient Film Scores
An Accident,https://open.spotify.com/track/0gRpiH8Q27nZpOmvvpozx0,Infinity Pool (Original Motion Picture Soundtrack),https://open.spotify.com/album/536aja9pW3I8NOs1glV9vU,Tim Hecker,https://open.spotify.com/artist/1qiwaJwjKod5WhcYZ76O1B,2023-01-27,109657,2022-05-30,"Ambient at the movies; great atmospheric, ethereal film soundtracks.",Ambient Film Scores
An Ending (Ascent) - Remastered 2005,https://open.spotify.com/track/1vgSaC0BPlL6LEm4Xsx59J,Apollo,https://open.spotify.com/album/1Z2jkEtW5Sc9wWVxUgyG0E,Brian Eno,https://open.spotify.com/artist/7MSUfLeTdDEoZiJPDSBXgi,2022-05-27,266200,2022-05-30,"Ambient at the movies; great atmospheric, ethereal film soundtracks.",Ambient Film Scores
As if It Would Have a Universal and Memorable Ending,https://open.spotify.com/track/4OE9cWZn8m5e2ivQ9JIyAM,Upstream Color (Original Motion Picture Score),https://open.spotify.com/album/1eP1f5yEWk8qvkw7k0zDiI,Shane Carruth,https://open.spotify.com/artist/47MxpW1RYHRpHu56qhC1xh,2022-05-27,101726,2022-05-30,"Ambient at the movies; great atmospheric, ethereal film soundtracks.",Ambient Film Scores
Ava,https://open.spotify.com/track/4ODKQNq4VcCK7dwz0AU1uO,Ex Machina (Original Motion Picture Soundtrack),https://open.spotify.com/album/73JQnkZK21PuqE4qF3TLJE,"Ben Salisbury, Geoff Barrow","https://open.spotify.com/artist/3WifYZsO8WO6hGlWIDM4Zq, https://open.spotify.com/artist/53b2a4ytPlelgBJYLLocWh",2022-05-27,142226,2022-05-30,"Ambient at the movies; great atmospheric, ethereal film soundtracks.",Ambient Film Scores
