track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
All In My Head,https://open.spotify.com/track/5wN2jQWIrCGjWT5bOL2WFg,Faith Crisis Pt 1,https://open.spotify.com/album/3gEc0u0fAAGwLJZsR2F39G,"Middle Kids, Dave Le’aupepe","https://open.spotify.com/artist/6AawJaQO4i99Be2A3w7BTW, https://open.spotify.com/artist/2hZim6SlX56ihBJRZnma62",2024-02-16,190715,2020-11-03,"A playlist of all our songs released so far. Our new album Faith Crisis Pt 1 is out now! <a href=""https://www.instagram.com/middlekidsmusic/"">Instagram</a>, <a href=""https://www.tiktok.com/@middlekids.music"">TikTok</a> &amp; <a href=""https://www.facebook.com/middlekidsmusic"">Facebook</a>",Middle Kids - Complete Collection
All In My Head - triple j Live At The Wireless,https://open.spotify.com/track/13J9Dc9BAPmZi0MS6zdVVF,"triple j Live At The Wireless - Enmore Theatre, Sydney 2024",https://open.spotify.com/album/6rWlU09TK79Q52VzLmUpSv,Middle Kids,https://open.spotify.com/artist/6AawJaQO4i99Be2A3w7BTW,2024-10-03,175272,2020-11-03,"A playlist of all our songs released so far. Our new album Faith Crisis Pt 1 is out now! <a href=""https://www.instagram.com/middlekidsmusic/"">Instagram</a>, <a href=""https://www.tiktok.com/@middlekids.music"">TikTok</a> &amp; <a href=""https://www.facebook.com/middlekidsmusic"">Facebook</a>",Middle Kids - Complete Collection
Bad Neighbours,https://open.spotify.com/track/7nn9F7GffyZdg1EeJxycvi,Today We're The Greatest,https://open.spotify.com/album/7Lm0uVUdSwxuqx2LUdRmp4,Middle Kids,https://open.spotify.com/artist/6AawJaQO4i99Be2A3w7BTW,2021-03-19,190906,2020-11-03,"A playlist of all our songs released so far. Our new album Faith Crisis Pt 1 is out now! <a href=""https://www.instagram.com/middlekidsmusic/"">Instagram</a>, <a href=""https://www.tiktok.com/@middlekids.music"">TikTok</a> &amp; <a href=""https://www.facebook.com/middlekidsmusic"">Facebook</a>",Middle Kids - Complete Collection
Bad Neighbours - triple j Live At The Wireless,https://open.spotify.com/track/1KzLnJLPLwklato2VoNaCp,"triple j Live At The Wireless - Enmore Theatre, Sydney 2024",https://open.spotify.com/album/6rWlU09TK79Q52VzLmUpSv,Middle Kids,https://open.spotify.com/artist/6AawJaQO4i99Be2A3w7BTW,2024-10-03,221440,2020-11-03,"A playlist of all our songs released so far. Our new album Faith Crisis Pt 1 is out now! <a href=""https://www.instagram.com/middlekidsmusic/"">Instagram</a>, <a href=""https://www.tiktok.com/@middlekids.music"">TikTok</a> &amp; <a href=""https://www.facebook.com/middlekidsmusic"">Facebook</a>",Middle Kids - Complete Collection
Beliefs & Prayers,https://open.spotify.com/track/5IZ9guGLjZAsBmpIfhPhlV,Beliefs & Prayers,https://open.spotify.com/album/0xjLxhu9Wpd3SwSC1puEwF,Middle Kids,https://open.spotify.com/artist/6AawJaQO4i99Be2A3w7BTW,2020-10-14,219509,2020-11-03,"A playlist of all our songs released so far. Our new album Faith Crisis Pt 1 is out now! <a href=""https://www.instagram.com/middlekidsmusic/"">Instagram</a>, <a href=""https://www.tiktok.com/@middlekids.music"">TikTok</a> &amp; <a href=""https://www.facebook.com/middlekidsmusic"">Facebook</a>",Middle Kids - Complete Collection
Bend,https://open.spotify.com/track/1fbPnleK6PXE6hCRTtOJyw,Bend,https://open.spotify.com/album/5mCgcfrf4MYYZBPUWW2z3n,Middle Kids,https://open.spotify.com/artist/6AawJaQO4i99Be2A3w7BTW,2023-11-30,230217,2020-11-03,"A playlist of all our songs released so far. Our new album Faith Crisis Pt 1 is out now! <a href=""https://www.instagram.com/middlekidsmusic/"">Instagram</a>, <a href=""https://www.tiktok.com/@middlekids.music"">TikTok</a> &amp; <a href=""https://www.facebook.com/middlekidsmusic"">Facebook</a>",Middle Kids - Complete Collection
Bend,https://open.spotify.com/track/3Evc9pXwrrIU484uOxQNgg,Faith Crisis Pt 1,https://open.spotify.com/album/3gEc0u0fAAGwLJZsR2F39G,Middle Kids,https://open.spotify.com/artist/6AawJaQO4i99Be2A3w7BTW,2024-02-16,230217,2020-11-03,"A playlist of all our songs released so far. Our new album Faith Crisis Pt 1 is out now! <a href=""https://www.instagram.com/middlekidsmusic/"">Instagram</a>, <a href=""https://www.tiktok.com/@middlekids.music"">TikTok</a> &amp; <a href=""https://www.facebook.com/middlekidsmusic"">Facebook</a>",Middle Kids - Complete Collection
Bend - triple j Live At The Wireless,https://open.spotify.com/track/6dfke6ER5rkmj9FqIDFED4,"triple j Live At The Wireless - Enmore Theatre, Sydney 2024",https://open.spotify.com/album/6rWlU09TK79Q52VzLmUpSv,Middle Kids,https://open.spotify.com/artist/6AawJaQO4i99Be2A3w7BTW,2024-10-03,252560,2020-11-03,"A playlist of all our songs released so far. Our new album Faith Crisis Pt 1 is out now! <a href=""https://www.instagram.com/middlekidsmusic/"">Instagram</a>, <a href=""https://www.tiktok.com/@middlekids.music"">TikTok</a> &amp; <a href=""https://www.facebook.com/middlekidsmusic"">Facebook</a>",Middle Kids - Complete Collection
Big Softy,https://open.spotify.com/track/1GJX41Wd13ndG9l7oh2ofU,New Songs For Old Problems,https://open.spotify.com/album/0VeJW8F3s8IJkCoduyHo4g,Middle Kids,https://open.spotify.com/artist/6AawJaQO4i99Be2A3w7BTW,2020-10-14,239765,2020-11-03,"A playlist of all our songs released so far. Our new album Faith Crisis Pt 1 is out now! <a href=""https://www.instagram.com/middlekidsmusic/"">Instagram</a>, <a href=""https://www.tiktok.com/@middlekids.music"">TikTok</a> &amp; <a href=""https://www.facebook.com/middlekidsmusic"">Facebook</a>",Middle Kids - Complete Collection
Bootleg Firecracker,https://open.spotify.com/track/0bq8IO9XsMPyGle50aDRkT,Faith Crisis Pt 1,https://open.spotify.com/album/3gEc0u0fAAGwLJZsR2F39G,Middle Kids,https://open.spotify.com/artist/6AawJaQO4i99Be2A3w7BTW,2024-02-16,200457,2020-11-03,"A playlist of all our songs released so far. Our new album Faith Crisis Pt 1 is out now! <a href=""https://www.instagram.com/middlekidsmusic/"">Instagram</a>, <a href=""https://www.tiktok.com/@middlekids.music"">TikTok</a> &amp; <a href=""https://www.facebook.com/middlekidsmusic"">Facebook</a>",Middle Kids - Complete Collection
