track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
A Casa Azul,https://open.spotify.com/track/49SEslQKfpP6t4N9YzbJ5m,A Casa Azul,https://open.spotify.com/album/7Et2Tn5dUJNgZrjF2yNfxH,Chancla,https://open.spotify.com/artist/1GzwYC8JgtfOTyvAiiuGNs,2023-07-19,153414,2023-05-31,"Welcome to our curated playlist of lofi beats, chillhop, and jazzhop - the perfect background music for studying, relaxing, and sleeping. If you&#x27;re looking to study for hours on end, or simply need to chill and get some rest, our playlist is here to help you find your zen. From classic to new tracks","Lofi Beats - Chillhop - Jazzhop - Study Beats - Chill Beats (Study, Relax, Sleep)"
A Thing Of Delight,https://open.spotify.com/track/6NtZEm6gnKHvMTpMyvCEzN,A Thing Of Delight,https://open.spotify.com/album/2lrwr8yoYkSJmTfF3wd1LC,Dan Ceder,https://open.spotify.com/artist/1wpW3MXgayftZxS5ML16Kg,2023-05-10,106498,2023-05-31,"Welcome to our curated playlist of lofi beats, chillhop, and jazzhop - the perfect background music for studying, relaxing, and sleeping. If you&#x27;re looking to study for hours on end, or simply need to chill and get some rest, our playlist is here to help you find your zen. From classic to new tracks","Lofi Beats - Chillhop - Jazzhop - Study Beats - Chill Beats (Study, Relax, Sleep)"
Above,https://open.spotify.com/track/1BLscWIhIvXNYXpZ8fIwJR,Above,https://open.spotify.com/album/34dc0NOBqCljU4MjaW63FH,"Eden Ladin, SwuM","https://open.spotify.com/artist/1KK4PFwYqPm4Dt9VmUT0ka, https://open.spotify.com/artist/2Fc1UZXKRmPpWWx1sxcb9m",2023-04-28,173625,2023-05-31,"Welcome to our curated playlist of lofi beats, chillhop, and jazzhop - the perfect background music for studying, relaxing, and sleeping. If you&#x27;re looking to study for hours on end, or simply need to chill and get some rest, our playlist is here to help you find your zen. From classic to new tracks","Lofi Beats - Chillhop - Jazzhop - Study Beats - Chill Beats (Study, Relax, Sleep)"
Almost,https://open.spotify.com/track/49tsnQ27XoHQogtYK1umDd,Everybody Wants to Be a Cat,https://open.spotify.com/album/6P1J8TSiR9k42W3wTpHKm4,Rugawd,https://open.spotify.com/artist/1WQu4fIxlWqP30gbyv3ALR,2023-07-19,115000,2023-05-31,"Welcome to our curated playlist of lofi beats, chillhop, and jazzhop - the perfect background music for studying, relaxing, and sleeping. If you&#x27;re looking to study for hours on end, or simply need to chill and get some rest, our playlist is here to help you find your zen. From classic to new tracks","Lofi Beats - Chillhop - Jazzhop - Study Beats - Chill Beats (Study, Relax, Sleep)"
Amnesia,https://open.spotify.com/track/3HbAR7ZxhLZjlBN84UaitM,Amnesia,https://open.spotify.com/album/4ZED8KjLfnr4NdXHnEOYKD,"yosev, Lazlow, Louk","https://open.spotify.com/artist/1sBvMbjmvbOs0ckEQpm52v, https://open.spotify.com/artist/4HDIsEQVKPkey4XVbvgUcT, https://open.spotify.com/artist/6ljotXgL1sbhiI7aiF7W8O",2023-09-10,115875,2023-05-31,"Welcome to our curated playlist of lofi beats, chillhop, and jazzhop - the perfect background music for studying, relaxing, and sleeping. If you&#x27;re looking to study for hours on end, or simply need to chill and get some rest, our playlist is here to help you find your zen. From classic to new tracks","Lofi Beats - Chillhop - Jazzhop - Study Beats - Chill Beats (Study, Relax, Sleep)"
among us,https://open.spotify.com/track/7cakxR5Q9TqhVL5Tv3rVfs,among us,https://open.spotify.com/album/6Twm4iICJzFFPuOsdWmnhu,flamingo zamperoni,https://open.spotify.com/artist/3ru7BkhVCEo3lsGNLHzhtz,2023-07-28,137005,2023-05-31,"Welcome to our curated playlist of lofi beats, chillhop, and jazzhop - the perfect background music for studying, relaxing, and sleeping. If you&#x27;re looking to study for hours on end, or simply need to chill and get some rest, our playlist is here to help you find your zen. From classic to new tracks","Lofi Beats - Chillhop - Jazzhop - Study Beats - Chill Beats (Study, Relax, Sleep)"
Angel,https://open.spotify.com/track/1ruKfV5OiJ1iRZZo2XaBsN,Angel,https://open.spotify.com/album/4fPcguXeqLJHo8OmmYxOHd,Klode Chill,https://open.spotify.com/artist/4ykT0z2VYMH0yh9NoVfzEo,2023-09-07,136941,2023-05-31,"Welcome to our curated playlist of lofi beats, chillhop, and jazzhop - the perfect background music for studying, relaxing, and sleeping. If you&#x27;re looking to study for hours on end, or simply need to chill and get some rest, our playlist is here to help you find your zen. From classic to new tracks","Lofi Beats - Chillhop - Jazzhop - Study Beats - Chill Beats (Study, Relax, Sleep)"
Another Time,https://open.spotify.com/track/35AgISyiaKpVocnBreul7N,Another Time,https://open.spotify.com/album/0bO6qJccGHbc3IVhEUwYkj,Dan Ceder,https://open.spotify.com/artist/1wpW3MXgayftZxS5ML16Kg,2023-08-14,133905,2023-05-31,"Welcome to our curated playlist of lofi beats, chillhop, and jazzhop - the perfect background music for studying, relaxing, and sleeping. If you&#x27;re looking to study for hours on end, or simply need to chill and get some rest, our playlist is here to help you find your zen. From classic to new tracks","Lofi Beats - Chillhop - Jazzhop - Study Beats - Chill Beats (Study, Relax, Sleep)"
Apple,https://open.spotify.com/track/4CWY4ISUUdFrN8YDrqETzh,Apple,https://open.spotify.com/album/1qrnjn8odAEDmEe5ttFPlj,Duos On Mars,https://open.spotify.com/artist/22xfcNHhnZQfa6BWd209Az,2023-10-18,141176,2023-05-31,"Welcome to our curated playlist of lofi beats, chillhop, and jazzhop - the perfect background music for studying, relaxing, and sleeping. If you&#x27;re looking to study for hours on end, or simply need to chill and get some rest, our playlist is here to help you find your zen. From classic to new tracks","Lofi Beats - Chillhop - Jazzhop - Study Beats - Chill Beats (Study, Relax, Sleep)"
at my place,https://open.spotify.com/track/1NMWcjywktBQa2fP5AW7BX,at my place,https://open.spotify.com/album/0v8QwHoXGK5gGR1MVSfFPc,halfpastseven,https://open.spotify.com/artist/7IA63FK0TU9WZO5bPZS2hk,2023-04-28,110416,2023-05-31,"Welcome to our curated playlist of lofi beats, chillhop, and jazzhop - the perfect background music for studying, relaxing, and sleeping. If you&#x27;re looking to study for hours on end, or simply need to chill and get some rest, our playlist is here to help you find your zen. From classic to new tracks","Lofi Beats - Chillhop - Jazzhop - Study Beats - Chill Beats (Study, Relax, Sleep)"
Aura,https://open.spotify.com/track/5dAPGnKs4i8M52qE5cETYq,Aura,https://open.spotify.com/album/2qsNcHBi8s2pzyXBm6ssK4,Demurely,https://open.spotify.com/artist/69MgJebVr2yMrf8jlOXg9j,2023-07-19,131749,2023-05-31,"Welcome to our curated playlist of lofi beats, chillhop, and jazzhop - the perfect background music for studying, relaxing, and sleeping. If you&#x27;re looking to study for hours on end, or simply need to chill and get some rest, our playlist is here to help you find your zen. From classic to new tracks","Lofi Beats - Chillhop - Jazzhop - Study Beats - Chill Beats (Study, Relax, Sleep)"
Auto- Pilot,https://open.spotify.com/track/0kqJ95cQNqDZzCS8v19BqK,Three Of A Kind,https://open.spotify.com/album/2SKNFLIMxfS3Y9x6Zscjmx,"SamuW, Mendeville, KaspaHauser","https://open.spotify.com/artist/2tqQ33SdGO1LqNg8DQDCio, https://open.spotify.com/artist/3oul9NF2i2QuhpMzxEWoHD, https://open.spotify.com/artist/2zIhBOpUm3gKL6MOcuc657",2023-07-28,123000,2023-05-31,"Welcome to our curated playlist of lofi beats, chillhop, and jazzhop - the perfect background music for studying, relaxing, and sleeping. If you&#x27;re looking to study for hours on end, or simply need to chill and get some rest, our playlist is here to help you find your zen. From classic to new tracks","Lofi Beats - Chillhop - Jazzhop - Study Beats - Chill Beats (Study, Relax, Sleep)"
Autumn Leaves,https://open.spotify.com/track/6rzBDEJ3V3VRuc42OeRe9f,Autumn Leaves,https://open.spotify.com/album/5f9eCZ7zM4nymYWZzwH67x,"mädmäx, WOX","https://open.spotify.com/artist/6e1SIZMnXuUFsXt7xMbkg0, https://open.spotify.com/artist/7EyXYGmovTZWucKC0WahJ9",2023-09-10,142000,2023-05-31,"Welcome to our curated playlist of lofi beats, chillhop, and jazzhop - the perfect background music for studying, relaxing, and sleeping. If you&#x27;re looking to study for hours on end, or simply need to chill and get some rest, our playlist is here to help you find your zen. From classic to new tracks","Lofi Beats - Chillhop - Jazzhop - Study Beats - Chill Beats (Study, Relax, Sleep)"
