track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
501 Boogie,https://open.spotify.com/track/5Jwqv8raO45Q52RLGu3YJA,Rum and Coke,https://open.spotify.com/album/4LaS8y7kiokSnkfj5PqnOm,Professor Longhair,https://open.spotify.com/artist/2RyY5yFlJh6jIPfMDhHgyD,2022-05-13,208067,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
A Boogie Woogie Sunday,https://open.spotify.com/track/1JJCKBuLVPAU0oeu5aWtSt,"""Devil Digit Boogie Woogie""",https://open.spotify.com/album/3Ex4BUJtFC1CvSqXqdKdYe,Caroline Dahl,https://open.spotify.com/artist/4FGlCQYhmkiTq2vJojjJtg,2023-01-10,202866,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
A Boogie Woogie Sunday,https://open.spotify.com/track/2PBCW7owo2RtDjgm5VSkzz,"""Devil Digit Boogie Woogie""",https://open.spotify.com/album/0HCzwcdrad0FPYjSyv5U16,Caroline Dahl,https://open.spotify.com/artist/4FGlCQYhmkiTq2vJojjJtg,2022-05-13,202866,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
At The Hop,https://open.spotify.com/track/6vkuJbGjyjnSQReeaCh8wT,Rock 'n' Roll,https://open.spotify.com/album/1xf6bK6YKmBPP6F4tn0UYm,Danny & The Juniors,https://open.spotify.com/artist/6Ahm6X9wSKXitavOvu0XzY,2022-05-13,149933,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
At The Hop,https://open.spotify.com/track/1EmCm4UJHBdvDEYUGiJZR9,Best 50s Songs,https://open.spotify.com/album/0USh1S5PHXqTJJ1VDw2aZX,Danny & The Juniors,https://open.spotify.com/artist/6Ahm6X9wSKXitavOvu0XzY,2022-07-29,150866,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
At The Hop,https://open.spotify.com/track/4LcrHUkRmXG3c0YD5VYutn,Rockin' With Danny And The Juniors (Expanded Edition),https://open.spotify.com/album/0AL8t9Dy1L9nf1ZnBlLeLq,Danny & The Juniors,https://open.spotify.com/artist/6Ahm6X9wSKXitavOvu0XzY,2022-07-12,150866,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Barrelhouse Boogie,https://open.spotify.com/track/5z6IgQsUbdf0yUZpnm6ATo,The Very Best Of Boogie Woogie,https://open.spotify.com/album/1jSzHpZAFbYSvzGq6mKmQ2,Albert Ammons & Pete Johnson,https://open.spotify.com/artist/4EfVjbQT4TAFOJuLpMQCUW,2022-05-13,183800,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Blue Lamp,https://open.spotify.com/track/3GPEPvxXoFf5GYZzlulpvz,Piano,https://open.spotify.com/album/0VafiJdDMi3vB2H40Xrwvv,Jools Holland,https://open.spotify.com/artist/6eLbRJP12OhyvUv4ntto4e,2022-05-13,181093,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Blueberry Hill,https://open.spotify.com/track/2yvKn73WluTXfEtH1OO05z,Keep It Coming,https://open.spotify.com/album/169PS1pKQBPMCszDnERktt,Esben Just,https://open.spotify.com/artist/7C0r1C3ZyzEfD4XgF2T5mZ,2022-05-13,146346,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Bluegrass Boogie Woogie,https://open.spotify.com/track/3o7R9pNV0Tr8jw2I7pzlZ6,No Hats,https://open.spotify.com/album/0jMfZ3ldm3fD23M5hP765I,Caroline Dahl,https://open.spotify.com/artist/4FGlCQYhmkiTq2vJojjJtg,2022-05-13,200040,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Bongo Boogie,https://open.spotify.com/track/0z54FzJQpU4t2qV1zGYrCj,Boogie Woogie Gals,https://open.spotify.com/album/0MIfIVZV7t0zPMaSiiJnQJ,Anisteen Allen,https://open.spotify.com/artist/5H7GMEfLmgBJlLlEltL1wF,2023-01-10,160306,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
"Boogie In ""G""",https://open.spotify.com/track/3yY7zC0l6XJTub645Wa6uZ,"Rock Me Daddy, Vol. 1",https://open.spotify.com/album/1sz7BU4ZYeAJwQTfNzyxQD,Camille Howard,https://open.spotify.com/artist/0QFOmSTku0zPMVoawXFCXX,2022-05-13,154840,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boogie In The City,https://open.spotify.com/track/6iFJrJaIANDr7vS3hoJuWL,This Is Boogie Woogie!,https://open.spotify.com/album/7xuaoGlXBml1LKboNVC5FP,Dave Taylor,https://open.spotify.com/artist/75R7PfBRN6kdo7yY7NJhR8,2022-05-13,154826,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boogie Stomp,https://open.spotify.com/track/1gmOL5hmvpMkFlYAhDSIBp,Boogie Stomp,https://open.spotify.com/album/6xDmwJpXD2As3RklDuigJ8,"Bob Seeley, Bob Baldori","https://open.spotify.com/artist/6sw1qBIAwEhCbSUZTqbn5r, https://open.spotify.com/artist/04FQlkgLlC8C7k4GgTLp9W",2022-05-13,287190,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boogie Woogie - Mono,https://open.spotify.com/track/61FvO9xI8yQpQ2ygNA4qof,New Orleans Piano (Mono),https://open.spotify.com/album/4vQc378UGRZAaJemArhMpv,Professor Longhair,https://open.spotify.com/artist/2RyY5yFlJh6jIPfMDhHgyD,2022-05-13,160795,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boogie Woogie Baby,https://open.spotify.com/track/4fiD2HdUWxJFhZ6uViHDze,Blues Kingpin,https://open.spotify.com/album/2X3vE9Ha8prWqWl4rIzaD3,Fats Domino,https://open.spotify.com/artist/09C0xjtosNAIXP36wTnWxd,2022-05-13,139626,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boogie Woogie Blues,https://open.spotify.com/track/3yJ1aTo6qNkCNfDHiQ2vfX,"Piano Brotherhood (feat. Dani Gugolz, Peter Müller)",https://open.spotify.com/album/2CNgsFsRSxb6Yoo0PaRowl,"Jean-Pierre Bertrand, Frank Muschalle, Dani Gugolz, Peter Müller","https://open.spotify.com/artist/77PBFv21ChvCL07tXkoP3x, https://open.spotify.com/artist/742LVyNtCO7NDnVZ0mNyPD, https://open.spotify.com/artist/2PVYlFb0RH1qflbHCe3MyW, https://open.spotify.com/artist/7lQJmgdxJyKDhOqQIz3ZgE",2022-05-13,221626,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boogie Woogie Bugle Boy,https://open.spotify.com/track/3axPhcbhVDOA9MnhkUrFcE,Rarities,https://open.spotify.com/album/6KS6VWpM7TyBTqvTRUH0eX,The Andrews Sisters,https://open.spotify.com/artist/2NCGI6dLTxLdI9XHdv7QfM,2022-07-12,161933,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boogie Woogie Bugle Boy,https://open.spotify.com/track/5Ywd1W33w30tCZ86Emb8JF,My Greatest Songs,https://open.spotify.com/album/2z3CI0VjXbaNlSjLxJUI4d,The Andrews Sisters,https://open.spotify.com/artist/2NCGI6dLTxLdI9XHdv7QfM,2022-05-13,164160,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boogie Woogie Country Girl,https://open.spotify.com/track/5544O9CAWnZXcMx4BzbiuM,"Flip, Flop And Fly 1951-1955",https://open.spotify.com/album/1szAsaCnC4nemlMWdRoZm0,Big Joe Turner,https://open.spotify.com/artist/1DTgcOxytJHD8p17mhSgd7,2022-05-13,159853,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boogie Woogie Country Girl,https://open.spotify.com/track/3D6YG1jc5uPRVOK6qtKwKD,Greatest Hits,https://open.spotify.com/album/3IuGSS1XszSPTZj1M9HZcE,Big Joe Turner,https://open.spotify.com/artist/1DTgcOxytJHD8p17mhSgd7,2022-07-29,161173,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boogie Woogie Country Girl,https://open.spotify.com/track/3YaLFRRsz94OYlAZ2BZiWz,Rock & Roll,https://open.spotify.com/album/1PXqvaRKvq3RTrpWZLL3AH,Big Joe Turner,https://open.spotify.com/artist/1DTgcOxytJHD8p17mhSgd7,2023-05-04,161173,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boogie Woogie Country Girl,https://open.spotify.com/track/28hAbUS1ml3FK4fOyshS99,Raisin' A Ruckus,https://open.spotify.com/album/35Sf6tKVBsBvRcdJhDVkoo,Roomful Of Blues,https://open.spotify.com/artist/2ngCOxUAUuIwjkl4qYX51L,2022-05-13,199573,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boogie Woogie Country Man,https://open.spotify.com/track/2mdnLpoDVfuTVPoBVOAMjl,Boogie Woogie Country Man,https://open.spotify.com/album/2hQVYtzEpTQ1FOhTkO6NfB,Jerry Lee Lewis,https://open.spotify.com/artist/2zyz0VJqrDXeFDIyrfVXSo,2022-05-13,224533,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boogie Woogie Man,https://open.spotify.com/track/7xbLsmxaQQDt8qVqqwuSuZ,The Very Best Of Boogie Woogie,https://open.spotify.com/album/1jSzHpZAFbYSvzGq6mKmQ2,Albert Ammons & Pete Johnson,https://open.spotify.com/artist/4EfVjbQT4TAFOJuLpMQCUW,2022-05-13,162600,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boogie Woogie Prayer,https://open.spotify.com/track/32NH2MiFSmk6DXnvUTk1nu,The Boogie Woogie Trio vol. 1,https://open.spotify.com/album/29wh8IMllHXTzAodyFTwh8,"Meade ""Lux"" Lewis, Albert Ammons","https://open.spotify.com/artist/7MiRMD4od8lrhJ8sd0etP0, https://open.spotify.com/artist/1pfiDZtUYY64LDWQZ941BN",2022-05-13,125320,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boogie Woogie Storm,https://open.spotify.com/track/7c9eAJXGMcz3cFfpbeNIwg,Boogie Woogie Storm,https://open.spotify.com/album/5NWhuQ7FyaDlEClXQ26QsW,"Martin Pyrker, Sabine Pyrker",https://open.spotify.com/artist/2N2wagQUl3I4BMG5KYvHEt,2022-05-13,174400,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boogie-Woogie Man,https://open.spotify.com/track/0C9052f6xUxR4EDOjAJclV,Boogie Woogie & Blues,https://open.spotify.com/album/4YrU3QBn4Gcf5OkLbTM5jk,"Piano Connection, Marcs Boogie","https://open.spotify.com/artist/4Zi01wuCkRLBOOwg2cjQtp, https://open.spotify.com/artist/2WzEFvuOPW5vOXX1RaBEBm",2022-07-12,128440,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boogie-Woogie Man,https://open.spotify.com/track/54QjOYTlXYl3c6QXN7eDVU,Boogie Woogie & Blues,https://open.spotify.com/album/2iNiNSnPYpT3zNFEbWvRvL,Piano Connection & Marcs Boogie,https://open.spotify.com/artist/7sRpk4mVr0vurcuwtfQxew,2022-05-13,128440,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Booker's Boogie,https://open.spotify.com/track/2ckb6mS0TcnCxaQ2ywh1CV,Blues On The Prowl,https://open.spotify.com/album/3fQi3rgKy3U3udVg0ojE2N,Booker T. Laury,https://open.spotify.com/artist/6Tsq5rIvRhxQwRsvsRDsWH,2022-05-13,217720,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Born to Lose,https://open.spotify.com/track/4ATeMDyHp5xRbjgc8ie9sA,The Door to Sun Records: Ballads (30 Timeless Favorites),https://open.spotify.com/album/6ShzjEnENQbJP2xd1s5M4T,Carl Mcvoy,https://open.spotify.com/artist/4xR5npq7uf2U1vrUdNqyiS,2023-05-04,141415,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Born To Lose,https://open.spotify.com/track/7bgCLSHEbtndUh7YHPS4fI,Sun Records Originals: You Are My Sunshine,https://open.spotify.com/album/0P5c0KZez2nVq9G3kbw83m,Carl Mcvoy,https://open.spotify.com/artist/4xR5npq7uf2U1vrUdNqyiS,2023-09-15,143000,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Boyd's Boogie Woogie,https://open.spotify.com/track/0XP8phx0WyphdeX3V6NMHB,"Barrelhouse, Blues & Boogie Woogie Vol. II",https://open.spotify.com/album/2DehuHmdGcw5ne1lObIZAN,"Eddie Boyd, Sunnyland Slim, Memphis Slim, Speckled Red, Little Brother Montgomery, Jack Dupree","https://open.spotify.com/artist/6tlPbmYME3fjRkSBb3pjoB, https://open.spotify.com/artist/5IrMTnoQ7OgoLpFfsisXX2, https://open.spotify.com/artist/5JuPv0rJXe5aWNTgu8YVqZ, https://open.spotify.com/artist/2TLqxQWKzeqnaovkTxI3TV, https://open.spotify.com/artist/1C7crJJ0HPOCCllrBaw6Rz, https://open.spotify.com/artist/0Ay8TJXZ9sY3Z6rBWTZLBn",2023-01-10,131099,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
C-Jam Boogie,https://open.spotify.com/track/1HnX61nsEhP4RbfUsegXn1,Piano-Blues & Boogie-Woogie,https://open.spotify.com/album/4pvNWYFUBsBEnyNnn7VPD9,Christian Bleiming,https://open.spotify.com/artist/2mDLUZu61ccNXT5HrNAbOK,2022-05-13,217260,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
C.Q. Boogie,https://open.spotify.com/track/38Bctr2TPHF6kOvTmSIiZd,Two-Fisted Mama!,https://open.spotify.com/album/5cxMmYGtXmBefadP7GdBQt,Katie Webster,https://open.spotify.com/artist/14c9svUXIslxxftYL6GqZe,2022-05-13,158826,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Cadillac Boogie,https://open.spotify.com/track/0N143ZIbhVs7xVAOHVk8E9,Jimmy Liggins And His Drops Of Joy,https://open.spotify.com/album/4HQ1P6MhPIZ37LSAv9IDts,Jimmy Liggins and His Drops Of Joy,https://open.spotify.com/artist/4xQBPJJJ7cnIch3BhKTm6S,2022-05-13,156733,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
Caldonia,https://open.spotify.com/track/3BRWIwvtwSeKzcwUfNF1i9,"Jack, You're Dead: The Essential Blue Archive",https://open.spotify.com/album/2s0dl1Uf59BlayS3m47FDy,Louis Jordan,https://open.spotify.com/artist/2nRbxpnBMMbtMBWH5QdqH2,2022-05-13,163506,2022-05-26,The most iconic piano style in Blues; all the greatest Boogie-woogie pianists.,Boogie-woogie Blues
