track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Here (feat. Xavier Omär),https://open.spotify.com/track/5oy4VFaAESEx7z45Oy0eXE,Free Your Soul: Side A (Deluxe Version),https://open.spotify.com/album/70JhBv3UqxKDQa3G5P5OK0,"Asaiah Ziv, Xavier Omär","https://open.spotify.com/artist/4djZqw6Kq79JYdJdJwHc23, https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg",2020-10-22,196650,2021-12-21,Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.,This Is: Xavier Omär
Hipster Girl,https://open.spotify.com/track/6OBCkVPHqj9IrSUksESzre,Hours Spent Loving You,https://open.spotify.com/album/5gBmvBzVGoP96jbF4OfnKh,"Sango, Xavier Omär","https://open.spotify.com/artist/7e3FtKBIPLrIVm8g1FJMVg, https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg",2020-10-22,196000,2021-12-21,Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.,This Is: Xavier Omär
How Do You Love Me,https://open.spotify.com/track/1ExAxTVymjFH7nMAFFoGG5,Hours Spent Loving You,https://open.spotify.com/album/5gBmvBzVGoP96jbF4OfnKh,"Sango, Xavier Omär","https://open.spotify.com/artist/7e3FtKBIPLrIVm8g1FJMVg, https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg",2020-10-22,166153,2021-12-21,Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.,This Is: Xavier Omär
If This Is Love,https://open.spotify.com/track/5nS2tlf35lQRshjTgvEwk7,The Everlasting Wave,https://open.spotify.com/album/3VNIJ6bgo7qw5gtcQ8dZyI,Xavier Omär,https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg,2020-10-22,220320,2021-12-21,Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.,This Is: Xavier Omär
Konjo (feat. Xavier Omär),https://open.spotify.com/track/28FSd1P9T2lPiIEqW1VEAX,MéVen,https://open.spotify.com/album/4U0RNyMV2ZMAvGedf9kbBz,"Melat, Xavier Omär","https://open.spotify.com/artist/0yKi6YfNrd68niGAm7glGK, https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg",2020-10-22,314000,2021-12-21,Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.,This Is: Xavier Omär
Loneliest Times (feat. Waldo),https://open.spotify.com/track/2iyXGHQIP1BiQl8bkMxF2d,Hours Spent Loving You,https://open.spotify.com/album/5gBmvBzVGoP96jbF4OfnKh,"Sango, Xavier Omär, Waldo","https://open.spotify.com/artist/7e3FtKBIPLrIVm8g1FJMVg, https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg, https://open.spotify.com/artist/6EmzzBgwXnlr3TPWCow37s",2020-10-22,168358,2021-12-21,Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.,This Is: Xavier Omär
"Middle of Things, Beautiful Wife (feat. Xavier Omär))",https://open.spotify.com/track/1OjmLuc3Kf34WcEAasCjsO,North,https://open.spotify.com/album/3j3grBQp6z5bhMaJeHwsvP,"Sango, Xavier Omär","https://open.spotify.com/artist/7e3FtKBIPLrIVm8g1FJMVg, https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg",2020-10-22,222000,2021-12-21,Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.,This Is: Xavier Omär
Next to Me,https://open.spotify.com/track/0DxOlF5Ga3vPPJI1busD89,Next to Me,https://open.spotify.com/album/6MzHMmSSMXsNMZSYBwsJe1,"Southpaw Swade, Xavier Omär","https://open.spotify.com/artist/6nEfMuiKEjxHK2MAhgOie7, https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg",2020-10-22,274351,2021-12-21,Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.,This Is: Xavier Omär
No Way out (feat. GoldLink),https://open.spotify.com/track/6EFAyx72zPx5mnSuyLW1U2,Afraid,https://open.spotify.com/album/04jlp3wzrhsB2zluMJgspx,"Xavier Omär, GoldLink","https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg, https://open.spotify.com/artist/5XenQ7XfcvQdfIbpLEFaKQ",2020-10-22,251224,2021-12-21,Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.,This Is: Xavier Omär
Runnin' Round,https://open.spotify.com/track/2doivhCDOLjfxnVhobi78j,Pink Lightning - EP,https://open.spotify.com/album/0p53qsCusEQhnGT7YpMf0n,Xavier Omär,https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg,2020-10-22,202298,2021-12-21,Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.,This Is: Xavier Omär
Special Eyes,https://open.spotify.com/track/1OklZefA3QDQIocxzTbpRQ,The Everlasting Wave,https://open.spotify.com/album/3VNIJ6bgo7qw5gtcQ8dZyI,Xavier Omär,https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg,2020-10-22,198573,2021-12-21,Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.,This Is: Xavier Omär
Speculate,https://open.spotify.com/track/1a9GMZk48Pznvyop6ZXfW6,The Everlasting Wave,https://open.spotify.com/album/3VNIJ6bgo7qw5gtcQ8dZyI,Xavier Omär,https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg,2020-10-22,210280,2021-12-21,Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.,This Is: Xavier Omär
Stuck,https://open.spotify.com/track/1U3CiPP7AdcmGSxBSAVx4r,Pink Lightning - EP,https://open.spotify.com/album/0p53qsCusEQhnGT7YpMf0n,Xavier Omär,https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg,2020-10-22,142732,2021-12-21,Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.,This Is: Xavier Omär
Sweet Holy Honey,https://open.spotify.com/track/4YiKrNrLlNQTSRqBEJcv36,Sweet Holy Honey,https://open.spotify.com/album/4QVr3uaJIGPnSAmAVeOfOQ,"Sango, Xavier Omär","https://open.spotify.com/artist/7e3FtKBIPLrIVm8g1FJMVg, https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg",2020-10-22,225296,2021-12-21,Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.,This Is: Xavier Omär
The Motive Used to Be the Melody,https://open.spotify.com/track/4jRoaAf22vlDYU5Fv3f4ns,Hours Spent Loving You,https://open.spotify.com/album/5gBmvBzVGoP96jbF4OfnKh,"Sango, Xavier Omär","https://open.spotify.com/artist/7e3FtKBIPLrIVm8g1FJMVg, https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg",2020-10-22,385920,2021-12-21,Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.,This Is: Xavier Omär
Wifeable (With Sax) feat. Xavier Omär,https://open.spotify.com/track/2gp3Wb5SQeEKSchCipNGTm,Loose Thoughts,https://open.spotify.com/album/5U2hIEObpi8FOApxIeaJdD,"Masego, Xavier Omär","https://open.spotify.com/artist/3ycxRkcZ67ALN3GQJ57Vig, https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg",2020-10-22,176751,2021-12-21,Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.,This Is: Xavier Omär
Wild (Remix),https://open.spotify.com/track/6UZtnbZnmyYnDpfJAf6oqq,Pink Lightning - EP,https://open.spotify.com/album/0p53qsCusEQhnGT7YpMf0n,"Chris LaRocca, Xavier Omär","https://open.spotify.com/artist/5fFB1hBz2L4anAGavq3NxW, https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg",2020-10-22,259114,2021-12-21,Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.,This Is: Xavier Omär
