track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
EMPIRE,https://open.spotify.com/track/1UmjBNvVSPQzXkW42gQqMp,HARDCORE SYNDROME 13,https://open.spotify.com/album/7K9CRwTPgGvCBbMrqGVnfY,Massive New Krew,https://open.spotify.com/artist/1D3hV1Gke8LLRSn1aymglN,2019-08-27,291411,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
EMPIRE,https://open.spotify.com/track/68Gw6PRAMUqU5aGqmiL2cE,EMPIRE,https://open.spotify.com/album/3hLjq9tnzrprmyEwRL1Xus,Massive New Krew,https://open.spotify.com/artist/1D3hV1Gke8LLRSn1aymglN,2019-06-07,293200,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
End of Pledge,https://open.spotify.com/track/6b5xbxruYtVfVPoNjW1tNP,HARDCORE SYNDROME 8,https://open.spotify.com/album/05sNtNnKyZAfqbhTjSr0Pc,DJ Myosuke,https://open.spotify.com/artist/0GsEX8wr2fhu19PIwQh1oG,2019-03-30,291346,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
End of The World,https://open.spotify.com/track/22kIUDZivRIyLB7NK9kert,The Angel's Message,https://open.spotify.com/album/6ic1DFb2x9WIhAz1y0o5aD,Laur,https://open.spotify.com/artist/5fxJUmn4RTMzD0XPkTUpK3,2019-01-29,345514,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Energy Bomb Bomb,https://open.spotify.com/track/0Mp9cKETkMIyq3DCF7Y3RR,Yatsuzaki Hardcore Volume 2,https://open.spotify.com/album/2ZIcgVtTFmEDmuBIUgba25,Nihon Vuiesu Nippon,https://open.spotify.com/artist/1KkIlkDGedMfUWmM8W99hx,2019-05-03,303000,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Energy Laser,https://open.spotify.com/track/1Ltt1MHU1pH146duYDNXR8,MEGATON KICK 2,https://open.spotify.com/album/46TuWgh4sLLat0ldTyIHlG,Kobaryo,https://open.spotify.com/artist/1Y81Ch90opScfpMfN17lZb,2021-01-12,214683,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Enter The Gates (Official HARDGATE01 Anthem),https://open.spotify.com/track/0vPDowUFEUKuEMagmHftRf,OPEN THE MIND,https://open.spotify.com/album/2RPTnWhS9pgEnspFEeWowi,"DJ Myosuke, Noizenecio, Kobaryo, DP","https://open.spotify.com/artist/0GsEX8wr2fhu19PIwQh1oG, https://open.spotify.com/artist/6nnVxZM26xhcsPxc0uEGuU, https://open.spotify.com/artist/1Y81Ch90opScfpMfN17lZb, https://open.spotify.com/artist/5GyiqiVGdB33RrGxYkmrNf",2019-03-03,364130,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Escape from the underpass (feat. DJ Shimamura),https://open.spotify.com/track/7gw84mkC5gLoTAKGCS1rbL,Evil Underpass,https://open.spotify.com/album/2ICGIsWW2pf8IP9fZcpGoE,"TOKYO BURST PROJECT, DJ Shimamura","https://open.spotify.com/artist/6as4D9YMg3oARLBH6GYhT7, https://open.spotify.com/artist/3w4XD20Uhwh95PA6Hjfd0M",2020-06-05,218400,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Euphoria - USAO Remix,https://open.spotify.com/track/77traWPdROKyizilXKcNGx,Euphoria (feat. Tsugumi Nagahara) [USAO Remix],https://open.spotify.com/album/5ZVmNadr0iN12qSsLcjp2v,"Tatsunoshin, PIKASONIC, USAO, Tsugumi Nagahara","https://open.spotify.com/artist/6dDL4IB1qW60paulrb2ZvP, https://open.spotify.com/artist/2hfoi6OmVRrLmZG1huaD1e, https://open.spotify.com/artist/25iPl8VJFDu38JMFF6uMXI, https://open.spotify.com/artist/4PHMx8hAZxAxbHgepKb62S",2022-11-25,213024,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Eve,https://open.spotify.com/track/3dMBrkE0vTRmhL0QSRqO1r,HALLOWEEN IS CHAOS,https://open.spotify.com/album/1gJdi0jiZTaEk2idFDymBo,RoughSketch,https://open.spotify.com/artist/0lYM4mCc6IhbmfGYpeNCyO,2021-11-26,302417,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Ever Free,https://open.spotify.com/track/5qQt6d8K5NDi7CSZx0gvvz,Break Out Black,https://open.spotify.com/album/19itekbCskAsTR4uo2Jty8,Massive New Krew,https://open.spotify.com/artist/1D3hV1Gke8LLRSn1aymglN,2019-05-03,230600,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
EXTRA HARD - Extended Mix,https://open.spotify.com/track/0lsTwa5uJW5o98ZkZSjOal,EXTRA HARD [1],https://open.spotify.com/album/5iDOEO4O2l3GvqLeJ2mHoF,DJ Myosuke,https://open.spotify.com/artist/0GsEX8wr2fhu19PIwQh1oG,2021-01-12,196457,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
EXTRA HARD - RedOgre EXTREME ENCORE Remix,https://open.spotify.com/track/3y2fYPCSndHHtWRc5SOufs,HIZUMI,https://open.spotify.com/album/5sQTUfTQO3Jmepzw0mA8u7,"DJ Myosuke, RedOgre","https://open.spotify.com/artist/0GsEX8wr2fhu19PIwQh1oG, https://open.spotify.com/artist/1sOYeIJ9RXcjlk8eIlv1U5",2022-04-29,236203,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Extreme Music School,https://open.spotify.com/track/20IV144Db0MKIkmCtutWvG,Splash,https://open.spotify.com/album/2W5P3voPd4ofKdiYtP8EkK,"RoughSketch, Massive New Krew","https://open.spotify.com/artist/0lYM4mCc6IhbmfGYpeNCyO, https://open.spotify.com/artist/1D3hV1Gke8LLRSn1aymglN",2019-01-29,282285,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Failed Creation,https://open.spotify.com/track/4oBnJclT9JTQAjAtQhHfMW,Japanese Stream Hardcore Vol.9,https://open.spotify.com/album/2P3kBlX0Sma19x7Zq3kUkA,6th,https://open.spotify.com/artist/1OC1dqSbe6zNiv0NBtODX1,2019-05-03,256920,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Failed Creation - Album Mix,https://open.spotify.com/track/0POCZGKcPDUw9joMmI3xIe,The Abyss,https://open.spotify.com/album/6TOGQiD8Cx27SXnJvOfy4j,6th,https://open.spotify.com/artist/1OC1dqSbe6zNiv0NBtODX1,2019-07-07,253270,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Fall butterfly (RoughSketch Remix),https://open.spotify.com/track/67RDMAXH0xdLcSUJTn0Yx9,YATSUZAKI HARDCORE VOLUME 9 - REMIXES,https://open.spotify.com/album/0uTygYYXPvqZItufl8LWJQ,Srav3R,https://open.spotify.com/artist/5doDHBkL33VHZXcqAuQBj0,2019-09-13,322500,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Family feat.Aikapin & DD''ナカタ''Metal,https://open.spotify.com/track/2kkdSGGbpXmVHiWuozl3rZ,YATSUZAKI HARDCORE VOLUME 8 & 8.5,https://open.spotify.com/album/39seA3hzM5ggcKkbyMfNgV,"RoughSketch, Aikapin, DD""Nakata""Metal","https://open.spotify.com/artist/0lYM4mCc6IhbmfGYpeNCyO, https://open.spotify.com/artist/76eHPsoHfG6r4L66SLcEOy, https://open.spotify.com/artist/67yPOS6IY1ZVzFX8kYmNPc",2019-06-01,289313,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Fck Around,https://open.spotify.com/track/3Vkc5x0QMfd4O3YkZxABSx,Around the Snare,https://open.spotify.com/album/5yucIbAgsPioQzgeWVxpzc,Quark,https://open.spotify.com/artist/0cgvFywwD5eQevYZed0hw7,2020-07-06,256000,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Fight for the CORE [feat. Daisuke & DJ Noriken] - DJ Noriken Remix,https://open.spotify.com/track/6ghHZtppM704aSBhVtzX5e,EXTRA HARD [2],https://open.spotify.com/album/1AUjCJD5t7HxJwAhipbo9U,"DJ Myosuke, Daisuke, DJ Noriken","https://open.spotify.com/artist/0GsEX8wr2fhu19PIwQh1oG, https://open.spotify.com/artist/2LepA4xCKutXimpQQAA6Hy, https://open.spotify.com/artist/0Vpv5NQP45aoAwj2XvWowr",2021-01-12,274542,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Fight for the CORE feat. Daisuke,https://open.spotify.com/track/4kcSOIbfqSh0LXnOY9fpBS,SPEED BALL SUPER,https://open.spotify.com/album/1KUAAT1I2OgKPKOMh2sb4N,"DJ Myosuke, Daisuke","https://open.spotify.com/artist/0GsEX8wr2fhu19PIwQh1oG, https://open.spotify.com/artist/2LepA4xCKutXimpQQAA6Hy",2019-02-03,262322,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Fight for the CORE feat. Daisuke (TANO*C W TEAM GREEN ANTHEM),https://open.spotify.com/track/5uTN65RWWZ3WgPVzd58bVI,Fight for the CORE feat. Daisuke (TANO*C W TEAM GREEN ANTHEM),https://open.spotify.com/album/2CTBGKyQRgBMxWzPp9oH7o,"DJ Myosuke, Daisuke","https://open.spotify.com/artist/0GsEX8wr2fhu19PIwQh1oG, https://open.spotify.com/artist/2LepA4xCKutXimpQQAA6Hy",2019-02-03,262334,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Find Me Tonight,https://open.spotify.com/track/6LmsWjYkUBnISYdhyr5A2H,Invitation to the Fallen 2,https://open.spotify.com/album/2v5vnkf70VSNJjfKCn1btL,Sho--nan,https://open.spotify.com/artist/6lBHddG3zVO90MSR33IIOO,2020-10-16,359631,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Flame of the Core feat.DD''ナカタ''Metal,https://open.spotify.com/track/7vzT3qDbfMB7ZxGXhWdnzk,YATSUZAKI HARDCORE VOLUME 7,https://open.spotify.com/album/6K0GJ4XYQXvmqJ0UAQsowB,"RoughSketch, DD""Nakata""Metal","https://open.spotify.com/artist/0lYM4mCc6IhbmfGYpeNCyO, https://open.spotify.com/artist/67yPOS6IY1ZVzFX8kYmNPc",2019-06-01,344000,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
FLATLINE,https://open.spotify.com/track/7xNMFJEbDvaJsyRN3IChOK,FLATLINE,https://open.spotify.com/album/2bfAWaaP4dzWOu2qqIXxYS,"CreepP, DJ Myosuke","https://open.spotify.com/artist/66aR9RFCiVYqefIoJaUzKv, https://open.spotify.com/artist/0GsEX8wr2fhu19PIwQh1oG",2024-10-18,193667,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Fly with Me,https://open.spotify.com/track/00uGEhcs1AfCFhaq0JpUAq,Distorted Twins,https://open.spotify.com/album/2PygOQJ4BOD4lfyAqXHgPA,pocotan,https://open.spotify.com/artist/46CrX7GTEcWgCRHPRMCILk,2019-07-07,309998,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Freedom,https://open.spotify.com/track/39UkIW74jndDtSb1qYd3XY,Grimoire of Crimson,https://open.spotify.com/album/058xuKlu1X3ZrsLqQPHg8B,Noizenecio,https://open.spotify.com/artist/6nnVxZM26xhcsPxc0uEGuU,2019-11-17,284398,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
From White to Black (feat. Relect),https://open.spotify.com/track/2piHfXqUkPkWPU6UeeQLFv,Evil Underpass,https://open.spotify.com/album/2ICGIsWW2pf8IP9fZcpGoE,"TOKYO BURST PROJECT, Relect","https://open.spotify.com/artist/6as4D9YMg3oARLBH6GYhT7, https://open.spotify.com/artist/4Zyibxrgy9RPKmlgWmqtp6",2020-04-07,195000,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Fucker to the ground,https://open.spotify.com/track/40MgJUWT4chREUclod9wSF,SPEED BALL SUPER,https://open.spotify.com/album/1KUAAT1I2OgKPKOMh2sb4N,Massive New Krew,https://open.spotify.com/artist/1D3hV1Gke8LLRSn1aymglN,2019-02-03,193706,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Fucking Dead Man,https://open.spotify.com/track/3wuTXTsaiSl223u5orKIA6,Fade Into Oblivion,https://open.spotify.com/album/6w9Rv3VyxW1VpLPp7R3grs,NASHURI,https://open.spotify.com/artist/5WujPuYBzdrWtFJgHYWIp8,2020-07-06,240310,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Fueled by Determination,https://open.spotify.com/track/38L6I9AVLv2tG4hSgFP20L,REBOOT,https://open.spotify.com/album/1KmvHHTi3tEfl2bELMKk3q,Massive New Krew,https://open.spotify.com/artist/1D3hV1Gke8LLRSn1aymglN,2022-11-11,199741,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Future Downloader,https://open.spotify.com/track/1aGPEYQw8KU9iiRKMGqznI,Future Downloader,https://open.spotify.com/album/4shBIPPsb5ioCxG7ZQN5Xx,Kobaryo,https://open.spotify.com/artist/1Y81Ch90opScfpMfN17lZb,2022-07-08,210936,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
G1ll35 d3 R415,https://open.spotify.com/track/1niimosTLQ3yjEvoHzxoql,Grimoire of Crimson,https://open.spotify.com/album/058xuKlu1X3ZrsLqQPHg8B,Team Grimoire,https://open.spotify.com/artist/3JL2xJoZQDP7NjNiEmVpfa,2019-11-17,274511,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Games of Betrayal,https://open.spotify.com/track/2wi5VwlCN1soQFzMoZReSj,Invitation to the Fallen 2,https://open.spotify.com/album/2v5vnkf70VSNJjfKCn1btL,Aoi Sumito,https://open.spotify.com/artist/1LYxLNWGFFHFsV2022FIgi,2020-04-07,226522,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Games of Betrayal (Rework),https://open.spotify.com/track/2YWEATmk6u2uENk4FHrOC0,Cathedrarhythm,https://open.spotify.com/album/4w93O7rLUF0dpGY7lVr6e6,Aoi Sumito,https://open.spotify.com/artist/1LYxLNWGFFHFsV2022FIgi,2020-04-20,228097,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
GENOCIDER,https://open.spotify.com/track/6zqoIIlaPQo1y0bMc6BGts,GENOCIDER,https://open.spotify.com/album/0ce9TI6aY7z3fNiOK6LOQr,DJ Myosuke,https://open.spotify.com/artist/0GsEX8wr2fhu19PIwQh1oG,2020-11-17,137144,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
GENOCIDER - Extended Mix,https://open.spotify.com/track/4g7BO0cK1UyVU3KYXHLqYu,EXTRA HARD [1],https://open.spotify.com/album/5iDOEO4O2l3GvqLeJ2mHoF,DJ Myosuke,https://open.spotify.com/artist/0GsEX8wr2fhu19PIwQh1oG,2021-01-12,194885,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
GENOCIDER [feat. Kobaryo] - Kobaryo's FTN-Remix,https://open.spotify.com/track/2AYNYEtf8fhgFs6ajUy8eD,EXTRA HARD [2],https://open.spotify.com/album/1AUjCJD5t7HxJwAhipbo9U,"DJ Myosuke, Kobaryo","https://open.spotify.com/artist/0GsEX8wr2fhu19PIwQh1oG, https://open.spotify.com/artist/1Y81Ch90opScfpMfN17lZb",2021-01-12,181907,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Ghost,https://open.spotify.com/track/2jK1absmPWIeGCW2Ti3o9J,MEGATON KICK,https://open.spotify.com/album/05yKunr4J0IrbOGluLC3ui,Massive New Krew,https://open.spotify.com/artist/1D3hV1Gke8LLRSn1aymglN,2020-01-17,184877,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Gimmi*Gimmi,https://open.spotify.com/track/6jXURjnCzUVVL3cHvk4FVv,HARDCORE SYNDROME 11,https://open.spotify.com/album/3c7AsGgxRkHIHuPKXnXTZw,P*Light,https://open.spotify.com/artist/7A5iW5McqgmSz4uV12zw5J,2019-02-03,239955,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Glitter,https://open.spotify.com/track/3U3WHm1ptgZ2PXpmmfpbzL,Flash Point,https://open.spotify.com/album/3E4ZJOafjr2Vvwh05MuO9D,LU-I,https://open.spotify.com/artist/7GzQljkebaUm94GJaAmzM1,2020-06-05,315031,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Go To Hell,https://open.spotify.com/track/03dZUoA7SHZkrgWJW7OgTx,MEGATON KICK,https://open.spotify.com/album/05yKunr4J0IrbOGluLC3ui,USAO,https://open.spotify.com/artist/25iPl8VJFDu38JMFF6uMXI,2020-01-17,289505,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Golden Era,https://open.spotify.com/track/7otw4W0ki0bRo6xhDKBacq,Golden Era,https://open.spotify.com/album/2GUL6bOXFu5Z1HUSaEEl8z,RoughSketch,https://open.spotify.com/artist/0lYM4mCc6IhbmfGYpeNCyO,2022-11-25,237446,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Grief of Sacrifice,https://open.spotify.com/track/4RR6k8mQyUzQyECxADHGLG,Grief of Sacrifice,https://open.spotify.com/album/6AV8xomkYhnjjyHFFcHRkM,DJ Myosuke,https://open.spotify.com/artist/0GsEX8wr2fhu19PIwQh1oG,2022-01-07,230057,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Grievous Lady (from Arcaea),https://open.spotify.com/track/1Ow5DuS3QTOYR5Ibp7FFF1,UMBRA MORTIS,https://open.spotify.com/album/5gXGy2egwjNO7ZBavWN8uI,"Team Grimoire, Laur","https://open.spotify.com/artist/3JL2xJoZQDP7NjNiEmVpfa, https://open.spotify.com/artist/5fxJUmn4RTMzD0XPkTUpK3",2020-08-19,238700,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Groza,https://open.spotify.com/track/3cwUw8ayYbTt5ozZKudVrA,ゴッタニラボラトリ,https://open.spotify.com/album/7wHrNzGg814zf5iWWwYay9,FALCHiON,https://open.spotify.com/artist/0AVwoTqXBWS5ONMgqfuxmT,2020-05-05,275540,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Gyoza,https://open.spotify.com/track/2ZIfzabIKRjP9mpPYCIgjC,Delta Violence,https://open.spotify.com/album/2WEJTou2NZvhvvUwF0VN3S,"DJ Myosuke, RedOgre, OZIGIRI","https://open.spotify.com/artist/0GsEX8wr2fhu19PIwQh1oG, https://open.spotify.com/artist/1sOYeIJ9RXcjlk8eIlv1U5, https://open.spotify.com/artist/2Pk3HjUb6vkyntnZuxr9Hp",2019-10-04,180866,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Hades,https://open.spotify.com/track/2gJ7LinmvUo1kZM8PatbSX,The Best of Japanese Stream Hardcore,https://open.spotify.com/album/5uvGy8DZNQu6S3t03Zx614,DJ FALCHiON,https://open.spotify.com/artist/1M0tHM7BFaLaM0jecxBDzp,2019-10-04,330866,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Hageshi Konoyoru -Psylent Crazy Night-,https://open.spotify.com/track/3VOAwNbG1UVRb3BXADd2xt,MEGATON KICK 2,https://open.spotify.com/album/46TuWgh4sLLat0ldTyIHlG,"aran, Kobaryo","https://open.spotify.com/artist/4FvSs32NRc6sS3V8ylZrzq, https://open.spotify.com/artist/1Y81Ch90opScfpMfN17lZb",2021-01-12,142139,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Halloween Is Chaos,https://open.spotify.com/track/1DezXswFktyqHS8fBA6lzs,HALLOWEEN IS CHAOS,https://open.spotify.com/album/1gJdi0jiZTaEk2idFDymBo,"RoughSketch, 北小路ヒスイ","https://open.spotify.com/artist/0lYM4mCc6IhbmfGYpeNCyO, https://open.spotify.com/artist/79hRBKERka4hkPcsH5wE8x",2021-11-05,239000,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Hardcore ASMR,https://open.spotify.com/track/6e8cVEa2urnBwfOsyx1J42,Hardcore ASMR,https://open.spotify.com/album/6a7O8EsmZV75J7vfP6DXHX,"t+pazolite, Nanahira","https://open.spotify.com/artist/4Y345wfGiorcB2NXcsJxOt, https://open.spotify.com/artist/0bkkiFN0ghGl4j9aLi3oQx",2021-12-31,231935,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Hardcore Heart Sutra - Aoi Sumito Remix,https://open.spotify.com/track/3tfphzLZoRUD3cpUCD9435,Cathedrarhythm,https://open.spotify.com/album/4w93O7rLUF0dpGY7lVr6e6,Aoi Sumito,https://open.spotify.com/artist/1LYxLNWGFFHFsV2022FIgi,2020-07-06,267511,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
HARDEST RENAISSANCE,https://open.spotify.com/track/1mTB6rnxUhARkla7i8ujrh,HARDEST RENAISSANCE,https://open.spotify.com/album/5YUMTLbAQYzW38PNGb3irK,t+pazolite,https://open.spotify.com/artist/4Y345wfGiorcB2NXcsJxOt,2021-10-29,193233,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Headbang,https://open.spotify.com/track/0EoSVP1IS1py8FEmD97z8l,Japanese Stream Hardcore Vol.9,https://open.spotify.com/album/2P3kBlX0Sma19x7Zq3kUkA,Noizenecio,https://open.spotify.com/artist/6nnVxZM26xhcsPxc0uEGuU,2019-03-30,291093,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Heart's Cry,https://open.spotify.com/track/67wjURcxQKPQo0o7ndg2mc,The Best of Japanese Stream Hardcore,https://open.spotify.com/album/5uvGy8DZNQu6S3t03Zx614,NASHURI,https://open.spotify.com/artist/5WujPuYBzdrWtFJgHYWIp8,2019-10-04,320320,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
hEArtcorE 006A1,https://open.spotify.com/track/1wOkns9zwn6HqyDQnGeEaG,SPEED BALL Z,https://open.spotify.com/album/20mkWirfhkBCVsvNnMn5DC,kenta-v.ez.,https://open.spotify.com/artist/4cN1VW0tv2952s0ywPjQU6,2019-03-03,295466,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Heliosphere,https://open.spotify.com/track/1L3YdeZdYwuWBDYqM8uuS1,Ignis ardens non comburens,https://open.spotify.com/album/4ajWTNPCwz1QqIlxomn5mZ,"TAIYO, Massive New Krew","https://open.spotify.com/artist/0zdOkgRS2gOQnYrccL7tKh, https://open.spotify.com/artist/1D3hV1Gke8LLRSn1aymglN",2020-04-07,269200,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Heliosphere,https://open.spotify.com/track/7BQc3src7YAKYZnCGT1SNo,Heliosphere,https://open.spotify.com/album/12yJaaRMt9pUek41jpJXlj,"TAIYO, Massive New Krew","https://open.spotify.com/artist/0zdOkgRS2gOQnYrccL7tKh, https://open.spotify.com/artist/1D3hV1Gke8LLRSn1aymglN",2020-02-28,269200,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
HELL FLAME,https://open.spotify.com/track/3buT0lv1X0xVpaTMvtzAIo,HELL FLAME,https://open.spotify.com/album/5tRuAMHgigDNB4VarJz0RZ,DJ Myosuke,https://open.spotify.com/artist/0GsEX8wr2fhu19PIwQh1oG,2019-07-24,126256,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Hell Flame - Extended Mix,https://open.spotify.com/track/79zIQflFzAxkpb9W3qxntD,EXTRA HARD [1],https://open.spotify.com/album/5iDOEO4O2l3GvqLeJ2mHoF,DJ Myosuke,https://open.spotify.com/artist/0GsEX8wr2fhu19PIwQh1oG,2021-01-12,233378,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Hell Flame [feat. Noizenecio] - Noizenecio Remix,https://open.spotify.com/track/2Cf5VUdv8cCcVdD60y29fs,EXTRA HARD [2],https://open.spotify.com/album/1AUjCJD5t7HxJwAhipbo9U,"DJ Myosuke, Noizenecio","https://open.spotify.com/artist/0GsEX8wr2fhu19PIwQh1oG, https://open.spotify.com/artist/6nnVxZM26xhcsPxc0uEGuU",2021-01-12,205346,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Hell's Bells,https://open.spotify.com/track/0ZlBQn2x7Fu9s6L43aRNPf,DEVIL'S NIGHTMARE,https://open.spotify.com/album/1WOKfBZWmMvQWTR9SOP47F,RoughSketch,https://open.spotify.com/artist/0lYM4mCc6IhbmfGYpeNCyO,2022-11-04,156500,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
Heretic,https://open.spotify.com/track/66vrUXtVpKxXrvvD7tZqb0,Japanese Stream Hardcore Vol.9,https://open.spotify.com/album/2P3kBlX0Sma19x7Zq3kUkA,Falchion,https://open.spotify.com/artist/3EvBMz7QylG4pgFqmmPqHr,2019-02-01,302040,2023-10-10,Western orientated Hardcore Music by Japanese Artists,Japanese Hardstyle/Hardcore | J-Core | WeebCore |
