track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
A Concert Six Months From Now,https://open.spotify.com/track/7aDIsG4RJx4THcSEMeM01x,Optimist,https://open.spotify.com/album/3KChz6qdEH9AfHE6VCBshZ,FINNEAS,https://open.spotify.com/artist/37M5pPGs6V1fchFJSgCguX,2023-10-13,205286,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
A Man Like Me,https://open.spotify.com/track/1pJklQvgj7BmpMrO9E2P3u,The Ride: Part 2,https://open.spotify.com/album/3GD05St31XOYQZ0Hboop4T,Johnny Orlando,https://open.spotify.com/artist/6aX6KqXgEcARRHwvWxHcFW,2023-10-13,150266,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
A&W,https://open.spotify.com/track/1wTopxO5eQBpxrBXPSbsUn,A&W,https://open.spotify.com/album/46XKgCOOHTZkQTdiMsBxHS,Lana Del Rey,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,2023-10-13,433916,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
About U,https://open.spotify.com/track/4bBdFSu4WcfJhWl1EsreVj,About U,https://open.spotify.com/album/48lbAUdEwFZFKWY2y4BfvB,Savannah Ré,https://open.spotify.com/artist/3qfqqDpGv4XNfa3G0EfP9s,2023-10-13,162870,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
All For Us - from the HBO Original Series Euphoria,https://open.spotify.com/track/10hMM5nsZQf66ldBlgWBfG,All For Us (from the HBO Original Series Euphoria),https://open.spotify.com/album/6x4UQQ7TVOja89iXV047Zo,"Labrinth, Zendaya","https://open.spotify.com/artist/2feDdbD5araYcm6JhFHHw7, https://open.spotify.com/artist/6sCbFbEjbYepqswM1vWjjs",2023-10-13,192986,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
All Night,https://open.spotify.com/track/6UQarmuuOD67SEas0JPgpA,All Night,https://open.spotify.com/album/2rSrmW6nlP04jFICYAPF1t,Charlie Houston,https://open.spotify.com/artist/6BkSTbIWZrLZZK0sa2GehR,2023-10-13,195598,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Alone,https://open.spotify.com/track/0vLj7fwt3HM36zo7HEghCL,Black Panther: Wakanda Forever - Music From and Inspired By,https://open.spotify.com/album/0Wyn0fD9sZIu00xTyXF4eK,Burna Boy,https://open.spotify.com/artist/3wcj11K77LjEY1PkEazffa,2023-10-13,221746,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Amoeba,https://open.spotify.com/track/0HAqq2GcQKyi3s87GuN7jU,Sling,https://open.spotify.com/album/32ium7Cxb1Xwp2MLzH2459,Clairo,https://open.spotify.com/artist/3l0CmX0FuQjFxr8SK7Vqag,2023-10-13,228922,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Arcade,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD,Arcade,https://open.spotify.com/album/7BISGeB7QwhqRIadxuLHfG,Duncan Laurence,https://open.spotify.com/artist/3klZnJvYGIbWritVwQD434,2023-10-13,183624,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Beautiful Life - Edit,https://open.spotify.com/track/5j5RHCFkS5TFLbQRUJ65HH,Beautiful Life,https://open.spotify.com/album/0QJHIPjOnmwYuduAcNaQ5m,Michael Kiwanuka,https://open.spotify.com/artist/0bzfPKdbXL5ezYW2z3UGQj,2023-10-13,242760,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Bitches In The Bathroom,https://open.spotify.com/track/4jelQlTVvMmt3z0zxq9bUk,Bitches In The Bathroom,https://open.spotify.com/album/1Z1IjE7xIGuH1jjFBsUOrJ,Charlie Houston,https://open.spotify.com/artist/6BkSTbIWZrLZZK0sa2GehR,2023-10-13,179167,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Bon Voyage,https://open.spotify.com/track/4fwuSvvoxTClVM4QYQGA6C,Bon Voyage,https://open.spotify.com/album/4RNIu9tWTSeyO7FvDet105,Chiiild,https://open.spotify.com/artist/2YqJwmohaNjg9lg51flSax,2023-10-13,167979,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Booty Call,https://open.spotify.com/track/7fTa1znarT0UvbtvLCAPxE,Booty Call,https://open.spotify.com/album/4btdT0MHZpeqLNqY32VuKB,bülow,https://open.spotify.com/artist/5vBrKGOjN10BMwB0cJADj4,2023-10-13,194086,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Bored,https://open.spotify.com/track/04sN26COy28wTXYj3dMoiZ,Bored,https://open.spotify.com/album/4iyJ8i3eKbez8JXDbsHIdZ,Billie Eilish,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,2023-10-13,180933,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
boy,https://open.spotify.com/track/3Qw0WuniULBdYjXe2jsqCy,boy,https://open.spotify.com/album/7ddxzwtg0QQj9kXYK29rpG,The Killers,https://open.spotify.com/artist/0C0XlULifJtAgn6ZNCW2eu,2023-10-13,198480,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
brrr,https://open.spotify.com/track/7AZzCQ6S8HXLFBXsqH2HWE,brrr,https://open.spotify.com/album/11OeiSfjvduwX8JHQSgxcQ,Kim Petras,https://open.spotify.com/artist/3Xt3RrJMFv5SZkCfUE8C1J,2023-10-13,152307,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Bump,https://open.spotify.com/track/4rsuE0qXgtKUCVV1dIQFYd,Bump,https://open.spotify.com/album/0BbQhd9LzpcdZJ5fn7WhaV,Dora Jar,https://open.spotify.com/artist/4V30Q8ACPdJCcAmAYibfrH,2023-10-13,202260,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Burn,https://open.spotify.com/track/3gw2Mz111daFVWm7IF0Gb7,Burn,https://open.spotify.com/album/5GHOtUAqaPIoUtfQwIQz79,David Kushner,https://open.spotify.com/artist/33NVpKoXjItPwUJTMZIOiY,2023-10-13,179173,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Bye Bye,https://open.spotify.com/track/6XO8RlYuJCiI0v3IA48FeJ,Bye Bye,https://open.spotify.com/album/1oKYKiAwR31eJvkRwpQVrb,"Marshmello, Juice WRLD","https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T, https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz",2023-10-13,108498,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Candy Necklace (feat. Jon Batiste),https://open.spotify.com/track/3MlEryrxCKZkcfX18ZLX96,Did you know that there's a tunnel under Ocean Blvd,https://open.spotify.com/album/5HOHne1wzItQlIYmLXLYfZ,"Lana Del Rey, Jon Batiste","https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa, https://open.spotify.com/artist/0eRbECAGCLLiTyVXPBRexU",2023-10-13,314520,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Coming Back (feat. SZA),https://open.spotify.com/track/2pSsHnjAgEPjHmet7ChlHQ,Friends That Break Your Heart,https://open.spotify.com/album/1zNtJFMCNIyT0X19jpcI3j,"James Blake, SZA","https://open.spotify.com/artist/53KwLdlmrlCelAZMaLVZqU, https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP",2023-10-13,195905,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Corners Of My Mind,https://open.spotify.com/track/0wdMcK7ejJRdi2AiY2wLGk,The Juice: Vol. I,https://open.spotify.com/album/3No5rGRQefAlVJgWusDEwQ,Emotional Oranges,https://open.spotify.com/artist/12trz2INGglrKMzLmg0y2C,2023-10-13,212866,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
could cry just thinkin about you - Full Version,https://open.spotify.com/track/3H7oAhHxkEkSf9iomv2mbG,could cry just thinkin about you (Full Version),https://open.spotify.com/album/1Bpk6tZBLbgouOaYryoKyH,Troye Sivan,https://open.spotify.com/artist/3WGpXCj9YhhfX11TToZcXP,2023-10-13,158000,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Creepin' (with The Weeknd & 21 Savage),https://open.spotify.com/track/7jHi6opPq439ruUlfH90Aw,HEROES & VILLAINS,https://open.spotify.com/album/5aQFjsRw6rieK5oDNgGRyB,"Metro Boomin, The Weeknd, 21 Savage","https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp, https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ, https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft",2023-10-13,221520,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
criminal,https://open.spotify.com/track/3uJ6LonaZHCqjlQ6vevlqn,criminal,https://open.spotify.com/album/0XUvbobEmBV6fALSvl7V28,Nemahsis,https://open.spotify.com/artist/3IoGpeLyopeqGwiD4Nnt1f,2023-10-13,157186,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Crying Over U,https://open.spotify.com/track/4f7tq7M9gHrh9fykTSDU6J,Crying Over U,https://open.spotify.com/album/5YCO5fV52dmvfcfYVzLjcj,Medium Build,https://open.spotify.com/artist/3C6wmSgnZuqxVQyBWujBsn,2024-01-26,234231,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Curse Your Fail,https://open.spotify.com/track/51WYRV3q8AvyOyvayez0mc,Curse Your Fail,https://open.spotify.com/album/5x9rRmpiT5cXeAYTcaswFQ,"Broken Social Scene, Sebastien Grainger","https://open.spotify.com/artist/7lOJ7WXyopaxri0dbOiZkd, https://open.spotify.com/artist/5HTY4xpY9n7atMo4z8FTNh",2023-10-13,283333,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Darling,https://open.spotify.com/track/6UpgMTjhFiKV3Sk0emuqDz,JAMIE,https://open.spotify.com/album/4StdgB0YaIYLGhhXBLuoWl,Montell Fish,https://open.spotify.com/artist/5nvWOyAkfNgVLKESq4fOj2,2023-10-13,302000,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Daylight,https://open.spotify.com/track/1odExI7RdWc4BT515LTAwj,Daylight,https://open.spotify.com/album/6NcI39WPu4kY6Tul11nhSv,David Kushner,https://open.spotify.com/artist/33NVpKoXjItPwUJTMZIOiY,2023-10-13,212953,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Dead Man,https://open.spotify.com/track/2ZXb6OBkjmDYnvEB3iANgH,Dead Man,https://open.spotify.com/album/3tUERmP5MUBWoE7TrbbXEY,David Kushner,https://open.spotify.com/artist/33NVpKoXjItPwUJTMZIOiY,2023-10-13,274870,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Dead Of Night,https://open.spotify.com/track/6jzAkKTa5sRAcIG4N1DkV6,Pony,https://open.spotify.com/album/4sypyREAQc69dg2X5XY4Df,Orville Peck,https://open.spotify.com/artist/46auOkH1pk28rWrSoUNhLo,2023-10-13,239000,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Deeper Than Goodbye - Masayoshi Fujita Remix,https://open.spotify.com/track/168sfBKwiQFQcWoW4vnLrn,Deeper Than Goodbye (Masayoshi Remix),https://open.spotify.com/album/4TRCSGRZW9zaeUqc3zXhor,"Niia, Masayoshi Fujita","https://open.spotify.com/artist/1KlUwB6uFECMC3zzvFvykx, https://open.spotify.com/artist/6rp6bzwzVN7UtQVO6ld2vT",2023-10-13,217444,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Die For You,https://open.spotify.com/track/26hOm7dTtBi0TdpDGl141t,SMITHEREENS,https://open.spotify.com/album/2hEnymoejldpuxSdTnkard,Joji,https://open.spotify.com/artist/3MZsBdqDrRTJihTHQrO6Dq,2023-10-13,211666,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Die For You,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,Starboy,https://open.spotify.com/album/4AdZV63ycxFLF6Hcol0QnB,The Weeknd,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ,2023-10-13,260253,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
Die Hard,https://open.spotify.com/track/6gI9b2VsoWhjhIuIeToDVs,Mr. Morale & The Big Steppers,https://open.spotify.com/album/1atjqOZTCdrjxjMyCPZc2g,"Kendrick Lamar, Blxst, Amanda Reifer","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg, https://open.spotify.com/artist/4qXC0i02bSFstECuXP2ZpL, https://open.spotify.com/artist/1PpDfXOUG7gxUjR1quWnwp",2023-10-13,239026,2023-12-14,Chill out and relax with a moody mix of modern classics ranging from R&amp;B to Indie to Pop. Cover: David Kushner,Late Night Music
