track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
(…),https://open.spotify.com/track/10t3LYApAgfZi8ok52rj4e,#RICHAXXHAITIAN,https://open.spotify.com/album/3akQbvTaRFTiQYZILxVm3E,Mach-Hommy,https://open.spotify.com/artist/3ZMur3elMyOs248ah86NRk,2024-06-02,156551,2024-06-16,"tryin&#x27; to cope, cya next sadderday",sadderday to sadderday
Cant Change Intro,https://open.spotify.com/track/5uTlsxZId7zwYqxp8T7uEc,Poison Pen,https://open.spotify.com/album/2rDdLfLtKWZVScEox10TO4,Chino XL,https://open.spotify.com/artist/5LwKO8miPaSz4jW0jcuNFX,2024-06-02,34960,2024-06-16,"tryin&#x27; to cope, cya next sadderday",sadderday to sadderday
Karar Verdim,https://open.spotify.com/track/6QfgCeeziwsyaBSBfbblQv,Arka Bahçem,https://open.spotify.com/album/0EH7frrwJOk95DTwY0bDu1,Göksel,https://open.spotify.com/artist/4i4ALRtQQmFxn3BCIB6iC0,2024-06-02,211720,2024-06-16,"tryin&#x27; to cope, cya next sadderday",sadderday to sadderday
Kaçabilirsin Ama Saklanamazsın - Instrumental,https://open.spotify.com/track/5qPhp3pkcuJkDmE7M9jNhg,Drums & Vibes,https://open.spotify.com/album/1UjAz8ZVqoyYK6f4kqYuSy,Radansa,https://open.spotify.com/artist/7m2QViLZEfJ01iO9GWQJLH,2024-06-02,151304,2024-06-16,"tryin&#x27; to cope, cya next sadderday",sadderday to sadderday
Love And Bullets,https://open.spotify.com/track/5ADweWVh0mmpIyGSKI0Uci,Right Over Left 2 (Square Business),https://open.spotify.com/album/0EhRvAoPWushREL8q0VGFm,"Nowaah The Flood, Giallo Point","https://open.spotify.com/artist/0Qwnl88tMe74wX3F3t6tlb, https://open.spotify.com/artist/1EXhFWMkZ775rxYoHSSbkH",2024-06-02,157895,2024-06-16,"tryin&#x27; to cope, cya next sadderday",sadderday to sadderday
nikah.masası,https://open.spotify.com/track/4WqiN1FYPaWJdxVZZnxZOD,boşluğa.doğru.donuk.derin.dikizler//haram.pt.II.B4D,https://open.spotify.com/album/4FelWrz5MPw4OAVirggHLE,Şam,https://open.spotify.com/artist/1GyfNm3xj64IZR4rKnzNti,2024-06-02,74178,2024-06-16,"tryin&#x27; to cope, cya next sadderday",sadderday to sadderday
Nikt Nam Nie Obiecywał,https://open.spotify.com/track/2Xy2Iepm09NRStjW4BoPHy,Tylko dla Dorosłych (Hidden Disk),https://open.spotify.com/album/6i1ccDSGkrI396MDWWgBUf,O.S.T.R.,https://open.spotify.com/artist/52XMlxvCIzmiNkzSqEw3Uv,2024-06-02,183693,2024-06-16,"tryin&#x27; to cope, cya next sadderday",sadderday to sadderday
Quanto Te Quiero,https://open.spotify.com/track/51ONtb52d2IyC8qg9IWk28,El León,https://open.spotify.com/album/1e2OzYFItSJdVRZdKVPibB,"CRIMEAPPLE, Preservation","https://open.spotify.com/artist/0giUOGLTAaVVbdr7aSwM0N, https://open.spotify.com/artist/71Xm18ZYTMYSbLUXMiRt4k",2024-06-02,171493,2024-06-16,"tryin&#x27; to cope, cya next sadderday",sadderday to sadderday
Speed Of Plight - live from the Royal Albert Hall,https://open.spotify.com/track/7xRPPftRSb13GbYTIjJbXU,hugo: reimagined (live from the Royal Albert Hall),https://open.spotify.com/album/7j6h4vC8tacAYvReQMHuR8,Loyle Carner,https://open.spotify.com/artist/4oDjh8wNW5vDHyFRrDYC4k,2024-06-02,221021,2024-06-16,"tryin&#x27; to cope, cya next sadderday",sadderday to sadderday
Spirit,https://open.spotify.com/track/00fJ5RpMSJhuGHjRG2Lny3,IN A STATE OF NIRVANA,https://open.spotify.com/album/2P3kboMLmaCClUFqmzM0S9,Hus KingPin,https://open.spotify.com/artist/4IBACd17ekILQx6xdtKxyI,2024-06-02,110000,2024-06-16,"tryin&#x27; to cope, cya next sadderday",sadderday to sadderday
Sundown (feat. JID),https://open.spotify.com/track/5VaFScgPH5IfIARcQjDjM3,Sick of Myself,https://open.spotify.com/album/1erUgFySoDRYMidU9UkK9j,"21 Lil Harold, JID","https://open.spotify.com/artist/6X9Dt3dsZDeWzMBfekaoPB, https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7",2024-06-02,156912,2024-06-16,"tryin&#x27; to cope, cya next sadderday",sadderday to sadderday
Sunset Park,https://open.spotify.com/track/5Wyj65DC96ljf9geyIVnTZ,A Forsaken Lover's Plea,https://open.spotify.com/album/02MmFj3ONHFwvZMfZXWtPy,Chuck Strangers,https://open.spotify.com/artist/1o1szEyRkKUmDfqHOsU9b5,2024-06-02,133649,2024-06-16,"tryin&#x27; to cope, cya next sadderday",sadderday to sadderday
When Will I See You?,https://open.spotify.com/track/76LyAumsYiVyQMrjmbXNvI,The South Got Something to Say,https://open.spotify.com/album/3SNpwvPDO9MfNJCJwhNCd7,Pouya,https://open.spotify.com/artist/4nXOZlYoAD67hF9aUEncMY,2024-06-02,121600,2024-06-16,"tryin&#x27; to cope, cya next sadderday",sadderday to sadderday
WORTH IT (feat. Don Toliver),https://open.spotify.com/track/7kp6XhIxrvNb8BgTwLjaEx,SET IT OFF,https://open.spotify.com/album/1D1hLipjrdB6pnxurMtC3E,"Offset, Don Toliver","https://open.spotify.com/artist/4DdkRBBYG6Yk9Ka8tdJ9BW, https://open.spotify.com/artist/4Gso3d4CscCijv0lmajZWs",2024-06-02,188333,2024-06-16,"tryin&#x27; to cope, cya next sadderday",sadderday to sadderday
