track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
(I Can't Get No) Satisfaction - Mono Version,https://open.spotify.com/track/2PzU4IB8Dr6mxV3lHuaG34,Out Of Our Heads,https://open.spotify.com/album/2Q5MwpTmtjscaS34mJFXQQ,The Rolling Stones,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,2024-06-21,222813,2023-11-08,"Over 7 hours of music for hanging out at the cottage. Join our mailing list   <a href=""https://umusic.lnk.to/Spotify_CottageLife_SignUp"">here</a>   to hear first about exclusive vinyl drops &amp; all the best new music.",Cottage Life
11:11,https://open.spotify.com/track/52C4UZy0tWQaj7aupTnJx5,High Noon,https://open.spotify.com/album/2by8ALhxiuhvROfzJHH2Pq,Arkells,https://open.spotify.com/artist/3ShGiAyhxI6Rq3TknZ3gfk,2023-10-06,220880,2023-11-08,"Over 7 hours of music for hanging out at the cottage. Join our mailing list   <a href=""https://umusic.lnk.to/Spotify_CottageLife_SignUp"">here</a>   to hear first about exclusive vinyl drops &amp; all the best new music.",Cottage Life
1979,https://open.spotify.com/track/3h5zik31hTTat9jmpCZZNC,(Rotten Apples) The Smashing Pumpkins Greatest Hits,https://open.spotify.com/album/1cUnNrx2TxvrpwPRtvpGwn,The Smashing Pumpkins,https://open.spotify.com/artist/40Yq4vzPs9VNUrIBG5Jr2i,2023-10-06,263573,2023-11-08,"Over 7 hours of music for hanging out at the cottage. Join our mailing list   <a href=""https://umusic.lnk.to/Spotify_CottageLife_SignUp"">here</a>   to hear first about exclusive vinyl drops &amp; all the best new music.",Cottage Life
A Long December,https://open.spotify.com/track/1tjKIXd7DYNklhVSgBxREi,Recovering The Satellites,https://open.spotify.com/album/4YArB2Q848BDmmwUUumEFP,Counting Crows,https://open.spotify.com/artist/0vEsuISMWAKNctLlUAhSZC,2023-10-06,295066,2023-11-08,"Over 7 hours of music for hanging out at the cottage. Join our mailing list   <a href=""https://umusic.lnk.to/Spotify_CottageLife_SignUp"">here</a>   to hear first about exclusive vinyl drops &amp; all the best new music.",Cottage Life
Ahead By A Century,https://open.spotify.com/track/2SVEOxPGB8Z8WikO4DppNA,Trouble At The Henhouse,https://open.spotify.com/album/5mMBYPBUI6jHW40ASk1ekn,The Tragically Hip,https://open.spotify.com/artist/0YMeriqrS3zgsX24nfY0F0,2023-10-06,223133,2023-11-08,"Over 7 hours of music for hanging out at the cottage. Join our mailing list   <a href=""https://umusic.lnk.to/Spotify_CottageLife_SignUp"">here</a>   to hear first about exclusive vinyl drops &amp; all the best new music.",Cottage Life
Ain't Doin' Jack,https://open.spotify.com/track/1cF5gDFBHOprIKwzFORNjH,Ain't Doin' Jack,https://open.spotify.com/album/1URccwrkhVDXNb8uowWWhk,Josh Ross,https://open.spotify.com/artist/1ZGTSMjK1D2HrpPTOh916U,2024-05-06,160680,2023-11-08,"Over 7 hours of music for hanging out at the cottage. Join our mailing list   <a href=""https://umusic.lnk.to/Spotify_CottageLife_SignUp"">here</a>   to hear first about exclusive vinyl drops &amp; all the best new music.",Cottage Life
All The Small Things,https://open.spotify.com/track/2m1hi0nfMR9vdGC8UcrnwU,Enema Of The State,https://open.spotify.com/album/652N05EcNH1a4bIlUixQE2,blink-182,https://open.spotify.com/artist/6FBDaR13swtiWwGhX1WQsP,2023-10-06,167066,2023-11-08,"Over 7 hours of music for hanging out at the cottage. Join our mailing list   <a href=""https://umusic.lnk.to/Spotify_CottageLife_SignUp"">here</a>   to hear first about exclusive vinyl drops &amp; all the best new music.",Cottage Life
All These Things That I've Done,https://open.spotify.com/track/0kYUrLVQOfx21xuXu7OGrT,Hot Fuss,https://open.spotify.com/album/4undIeGmofnAYKhnDclN1w,The Killers,https://open.spotify.com/artist/0C0XlULifJtAgn6ZNCW2eu,2023-10-06,301573,2023-11-08,"Over 7 hours of music for hanging out at the cottage. Join our mailing list   <a href=""https://umusic.lnk.to/Spotify_CottageLife_SignUp"">here</a>   to hear first about exclusive vinyl drops &amp; all the best new music.",Cottage Life
Angry,https://open.spotify.com/track/0daHbdrLvUmkh81rnolMcG,Angry,https://open.spotify.com/album/6rEzHeH14PJSv8anXA6tyE,The Rolling Stones,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,2023-10-06,226735,2023-11-08,"Over 7 hours of music for hanging out at the cottage. Join our mailing list   <a href=""https://umusic.lnk.to/Spotify_CottageLife_SignUp"">here</a>   to hear first about exclusive vinyl drops &amp; all the best new music.",Cottage Life
Another One Bites The Dust - Remastered 2011,https://open.spotify.com/track/57JVGBtBLCfHw2muk5416J,The Game (Deluxe Remastered Version),https://open.spotify.com/album/6wPXUmYJ9mOWrKlLzZ5cCa,Queen,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,2023-10-06,214653,2023-11-08,"Over 7 hours of music for hanging out at the cottage. Join our mailing list   <a href=""https://umusic.lnk.to/Spotify_CottageLife_SignUp"">here</a>   to hear first about exclusive vinyl drops &amp; all the best new music.",Cottage Life
